"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"02/01/2025 08:45:00 - 02/01/2025 09:00:00","BZN|PL","612.95","636.82","573.26","340.98"
"02/01/2025 09:00:00 - 02/01/2025 09:15:00","BZN|PL","783.48","798.17","731.28","451.78"
"02/01/2025 09:15:00 - 02/01/2025 09:30:00","BZN|PL","976.39","965.44","899.71","543.57"
"02/01/2025 09:30:00 - 02/01/2025 09:45:00","BZN|PL","1175.10","1131.59","1067.29","676.12"
"02/01/2025 09:45:00 - 02/01/2025 10:00:00","BZN|PL","1353.76","1281.57","894.35","831.28"
"02/01/2025 10:00:00 - 02/01/2025 10:15:00","BZN|PL","1491.39","1402.46","1018.33","988.87"
"02/01/2025 10:15:00 - 02/01/2025 10:30:00","BZN|PL","1593.89","1496.11","1121.76","1182.76"
"02/01/2025 10:30:00 - 02/01/2025 10:45:00","BZN|PL","1673.82","1572.80","1210.55","1368.23"
"02/01/2025 10:45:00 - 02/01/2025 11:00:00","BZN|PL","1741.87","1642.85","1102.74","1479.13"
"02/01/2025 11:00:00 - 02/01/2025 11:15:00","BZN|PL","1808.45","1716.34","1185.57","1548.85"
"02/01/2025 11:15:00 - 02/01/2025 11:30:00","BZN|PL","1874.82","1794.66","1275.61","1675.06"
"02/01/2025 11:30:00 - 02/01/2025 11:45:00","BZN|PL","1928.78","1865.75","1361.89","1705.72"
"02/01/2025 11:45:00 - 02/01/2025 12:00:00","BZN|PL","1956.40","1915.72","1710.06","1744.75"
"02/01/2025 12:00:00 - 02/01/2025 12:15:00","BZN|PL","1945.64","1930.20","1726.18","1720.98"
"02/01/2025 12:15:00 - 02/01/2025 12:30:00","BZN|PL","1898.02","1930.20","1726.18","1683.26"
"02/01/2025 12:30:00 - 02/01/2025 12:45:00","BZN|PL","1823.41","1905.68","1726.18","1666.49"
"02/01/2025 12:45:00 - 02/01/2025 13:00:00","BZN|PL","1731.75","1848.00","1617.41","1552.19"
"02/01/2025 13:00:00 - 02/01/2025 13:15:00","BZN|PL","1629.57","1751.87","1520.44","1426.18"
"02/01/2025 13:15:00 - 02/01/2025 13:30:00","BZN|PL","1511.30","1612.35","1376.38","1338.68"
"02/01/2025 13:30:00 - 02/01/2025 13:45:00","BZN|PL","1378.37","1444.39","1202.93","1177.92"
"02/01/2025 13:45:00 - 02/01/2025 14:00:00","BZN|PL","1235.17","1266.80","1041.66","997.00"
"02/01/2025 14:00:00 - 02/01/2025 14:15:00","BZN|PL","1082.07","1090.13","872.24","827.54"
"02/01/2025 14:15:00 - 02/01/2025 14:30:00","BZN|PL","911.16","899.99","690.40","652.35"
"02/01/2025 14:30:00 - 02/01/2025 14:45:00","BZN|PL","733.37","706.39","510.41","511.59"
"02/01/2025 14:45:00 - 02/01/2025 15:00:00","BZN|PL","564.60","527.53","396.75","340.75"
"02/01/2025 15:00:00 - 02/01/2025 15:15:00","BZN|PL","414.03","375.43","261.17","211.12"
"02/01/2025 15:15:00 - 02/01/2025 15:30:00","BZN|PL","269.99","240.03","156.66","108.04"
"02/01/2025 15:30:00 - 02/01/2025 15:45:00","BZN|PL","139.98","123.67","79.03","52.55"
"02/01/2025 15:45:00 - 02/01/2025 16:00:00","BZN|PL","38.07","34.02","30.55","74.78"
"02/01/2025 16:00:00 - 02/01/2025 16:15:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 16:15:00 - 02/01/2025 16:30:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 16:30:00 - 02/01/2025 16:45:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 16:45:00 - 02/01/2025 17:00:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 17:00:00 - 02/01/2025 17:15:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 17:15:00 - 02/01/2025 17:30:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 17:30:00 - 02/01/2025 17:45:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 17:45:00 - 02/01/2025 18:00:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 18:00:00 - 02/01/2025 18:15:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 18:15:00 - 02/01/2025 18:30:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 18:30:00 - 02/01/2025 18:45:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 18:45:00 - 02/01/2025 19:00:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 19:00:00 - 02/01/2025 19:15:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 19:15:00 - 02/01/2025 19:30:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 19:30:00 - 02/01/2025 19:45:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 19:45:00 - 02/01/2025 20:00:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 20:00:00 - 02/01/2025 20:15:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 20:15:00 - 02/01/2025 20:30:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 20:30:00 - 02/01/2025 20:45:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 20:45:00 - 02/01/2025 21:00:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 21:00:00 - 02/01/2025 21:15:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 21:15:00 - 02/01/2025 21:30:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 21:30:00 - 02/01/2025 21:45:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 21:45:00 - 02/01/2025 22:00:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 22:00:00 - 02/01/2025 22:15:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 22:15:00 - 02/01/2025 22:30:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 22:30:00 - 02/01/2025 22:45:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 22:45:00 - 02/01/2025 23:00:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 23:00:00 - 02/01/2025 23:15:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 23:15:00 - 02/01/2025 23:30:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 23:30:00 - 02/01/2025 23:45:00","BZN|PL","0.00","0.00","0.00","0.00"
"02/01/2025 23:45:00 - 03/01/2025 00:00:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 00:00:00 - 03/01/2025 00:15:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 00:15:00 - 03/01/2025 00:30:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 00:30:00 - 03/01/2025 00:45:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 00:45:00 - 03/01/2025 01:00:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 01:00:00 - 03/01/2025 01:15:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 01:15:00 - 03/01/2025 01:30:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 01:30:00 - 03/01/2025 01:45:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 01:45:00 - 03/01/2025 02:00:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 02:00:00 - 03/01/2025 02:15:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 02:15:00 - 03/01/2025 02:30:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 02:30:00 - 03/01/2025 02:45:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 02:45:00 - 03/01/2025 03:00:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 03:00:00 - 03/01/2025 03:15:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 03:15:00 - 03/01/2025 03:30:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 03:30:00 - 03/01/2025 03:45:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 03:45:00 - 03/01/2025 04:00:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 04:00:00 - 03/01/2025 04:15:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 04:15:00 - 03/01/2025 04:30:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 04:30:00 - 03/01/2025 04:45:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 04:45:00 - 03/01/2025 05:00:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 05:00:00 - 03/01/2025 05:15:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 05:15:00 - 03/01/2025 05:30:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 05:30:00 - 03/01/2025 05:45:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 05:45:00 - 03/01/2025 06:00:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 06:00:00 - 03/01/2025 06:15:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 06:15:00 - 03/01/2025 06:30:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 06:30:00 - 03/01/2025 06:45:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 06:45:00 - 03/01/2025 07:00:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 07:00:00 - 03/01/2025 07:15:00","BZN|PL","2.62","0.00","0.00","0.00"
"03/01/2025 07:15:00 - 03/01/2025 07:30:00","BZN|PL","5.63","0.00","0.00","0.09"
"03/01/2025 07:30:00 - 03/01/2025 07:45:00","BZN|PL","15.07","0.00","0.00","11.05"
"03/01/2025 07:45:00 - 03/01/2025 08:00:00","BZN|PL","43.94","16.86","16.86","25.20"
"03/01/2025 08:00:00 - 03/01/2025 08:15:00","BZN|PL","103.61","72.75","72.75","107.69"
"03/01/2025 08:15:00 - 03/01/2025 08:30:00","BZN|PL","192.92","157.65","157.65","149.54"
"03/01/2025 08:30:00 - 03/01/2025 08:45:00","BZN|PL","302.17","262.24","262.24","208.95"
"03/01/2025 08:45:00 - 03/01/2025 09:00:00","BZN|PL","421.30","373.87","349.11","325.14"
"03/01/2025 09:00:00 - 03/01/2025 09:15:00","BZN|PL","545.68","485.33","458.56","474.62"
"03/01/2025 09:15:00 - 03/01/2025 09:30:00","BZN|PL","685.10","606.08","579.77","645.17"
"03/01/2025 09:30:00 - 03/01/2025 09:45:00","BZN|PL","830.22","729.82","704.09","796.34"
"03/01/2025 09:45:00 - 03/01/2025 10:00:00","BZN|PL","965.89","844.86","596.87","967.00"
"03/01/2025 10:00:00 - 03/01/2025 10:15:00","BZN|PL","1081.37","942.95","696.54","1213.92"
"03/01/2025 10:15:00 - 03/01/2025 10:30:00","BZN|PL","1183.47","1029.38","789.13","1446.27"
"03/01/2025 10:30:00 - 03/01/2025 10:45:00","BZN|PL","1273.21","1104.84","872.27","1403.71"
"03/01/2025 10:45:00 - 03/01/2025 11:00:00","BZN|PL","1348.23","1167.42","1336.54","1536.26"
"03/01/2025 11:00:00 - 03/01/2025 11:15:00","BZN|PL","1407.33","1215.67","1420.48","1719.95"
"03/01/2025 11:15:00 - 03/01/2025 11:30:00","BZN|PL","1452.55","1250.30","1488.00","1639.02"
"03/01/2025 11:30:00 - 03/01/2025 11:45:00","BZN|PL","1482.19","1271.73","1538.39","1743.23"
"03/01/2025 11:45:00 - 03/01/2025 12:00:00","BZN|PL","1492.08","1279.99","1624.79","2046.55"
"03/01/2025 12:00:00 - 03/01/2025 12:15:00","BZN|PL","1483.15","1276.39","1640.72","1737.54"
"03/01/2025 12:15:00 - 03/01/2025 12:30:00","BZN|PL","1450.93","1262.33","1640.72","1787.40"
"03/01/2025 12:30:00 - 03/01/2025 12:45:00","BZN|PL","1400.51","1234.46","1640.72","1822.61"
"03/01/2025 12:45:00 - 03/01/2025 13:00:00","BZN|PL","1336.35","1188.10","1621.38","1645.12"
"03/01/2025 13:00:00 - 03/01/2025 13:15:00","BZN|PL","1261.11","1117.76","1529.08","1577.30"
"03/01/2025 13:15:00 - 03/01/2025 13:30:00","BZN|PL","1171.69","1020.87","1396.83","1620.05"
"03/01/2025 13:30:00 - 03/01/2025 13:45:00","BZN|PL","1069.87","906.59","782.10","1580.55"
"03/01/2025 13:45:00 - 03/01/2025 14:00:00","BZN|PL","959.12","786.23","670.84","1090.63"
"03/01/2025 14:00:00 - 03/01/2025 14:15:00","BZN|PL","839.53","665.29","569.66","950.96"
"03/01/2025 14:15:00 - 03/01/2025 14:30:00","BZN|PL","704.33","533.24","458.85","724.65"
"03/01/2025 14:30:00 - 03/01/2025 14:45:00","BZN|PL","563.11","399.62","347.31","514.12"
"03/01/2025 14:45:00 - 03/01/2025 15:00:00","BZN|PL","429.77","280.17","519.57","309.75"
"03/01/2025 15:00:00 - 03/01/2025 15:15:00","BZN|PL","312.81","186.80","354.89","246.16"
"03/01/2025 15:15:00 - 03/01/2025 15:30:00","BZN|PL","203.07","114.13","219.17","152.04"
"03/01/2025 15:30:00 - 03/01/2025 15:45:00","BZN|PL","105.13","57.93","111.66","92.26"
"03/01/2025 15:45:00 - 03/01/2025 16:00:00","BZN|PL","28.66","16.37","31.03","95.03"
"03/01/2025 16:00:00 - 03/01/2025 16:15:00","BZN|PL","0.00","0.00","0.00","0.00"
"03/01/2025 16:15:00 - 03/01/2025 16:30:00","BZN|PL","0.00","0.00","0.00","0.00"
