"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"20/01/2023 19:00:00 - 20/01/2023 19:15:00","BZN|HU","245.72","250.49","250.49","272.32"
"20/01/2023 19:15:00 - 20/01/2023 19:30:00","BZN|HU","246.64","259.95","259.95","270.89"
"20/01/2023 19:30:00 - 20/01/2023 19:45:00","BZN|HU","247.56","258.18","258.18","270.12"
"20/01/2023 19:45:00 - 20/01/2023 20:00:00","BZN|HU","248.48","257.55","257.55","273.01"
"20/01/2023 20:00:00 - 20/01/2023 20:15:00","BZN|HU","249.14","255.93","255.93","275.73"
"20/01/2023 20:15:00 - 20/01/2023 20:30:00","BZN|HU","249.54","253.62","253.62","275.30"
"20/01/2023 20:30:00 - 20/01/2023 20:45:00","BZN|HU","249.93","252.34","252.34","268.40"
"20/01/2023 20:45:00 - 20/01/2023 21:00:00","BZN|HU","250.33","251.07","251.07","265.90"
"20/01/2023 21:00:00 - 20/01/2023 21:15:00","BZN|HU","249.95","249.68","249.68","270.04"
"20/01/2023 21:15:00 - 20/01/2023 21:30:00","BZN|HU","248.81","247.69","247.69","267.97"
"20/01/2023 21:30:00 - 20/01/2023 21:45:00","BZN|HU","247.66","246.05","246.05","267.03"
"20/01/2023 21:45:00 - 20/01/2023 22:00:00","BZN|HU","246.51","244.41","244.41","268.58"
"20/01/2023 22:00:00 - 20/01/2023 22:15:00","BZN|HU","245.20","243.60","243.60","271.45"
"20/01/2023 22:15:00 - 20/01/2023 22:30:00","BZN|HU","243.71","249.59","249.59","271.24"
"20/01/2023 22:30:00 - 20/01/2023 22:45:00","BZN|HU","242.23","248.42","248.42","269.28"
"20/01/2023 22:45:00 - 20/01/2023 23:00:00","BZN|HU","240.75","247.25","247.25","267.61"
"20/01/2023 23:00:00 - 20/01/2023 23:15:00","BZN|HU","239.84","246.07","246.07","263.32"
"20/01/2023 23:15:00 - 20/01/2023 23:30:00","BZN|HU","239.51","244.87","244.87","265.05"
"20/01/2023 23:30:00 - 20/01/2023 23:45:00","BZN|HU","239.18","243.68","243.68","270.57"
"20/01/2023 23:45:00 - 21/01/2023 00:00:00","BZN|HU","238.85","242.48","242.48","270.43"
"21/01/2023 00:00:00 - 21/01/2023 00:15:00","BZN|HU","242.14","248.23","248.23","271.62"
"21/01/2023 00:15:00 - 21/01/2023 00:30:00","BZN|HU","242.66","256.21","256.21","273.13"
"21/01/2023 00:30:00 - 21/01/2023 00:45:00","BZN|HU","243.17","256.25","256.25","267.98"
"21/01/2023 00:45:00 - 21/01/2023 01:00:00","BZN|HU","243.69","255.73","255.73","260.40"
"21/01/2023 01:00:00 - 21/01/2023 01:15:00","BZN|HU","244.74","255.54","255.54","254.40"
"21/01/2023 01:15:00 - 21/01/2023 01:30:00","BZN|HU","246.34","255.59","255.59","251.14"
"21/01/2023 01:30:00 - 21/01/2023 01:45:00","BZN|HU","247.93","254.49","254.49","251.56"
"21/01/2023 01:45:00 - 21/01/2023 02:00:00","BZN|HU","249.52","253.20","253.20","250.68"
"21/01/2023 02:00:00 - 21/01/2023 02:15:00","BZN|HU","250.12","253.00","253.00","252.16"
"21/01/2023 02:15:00 - 21/01/2023 02:30:00","BZN|HU","249.71","245.73","245.73","243.70"
"21/01/2023 02:30:00 - 21/01/2023 02:45:00","BZN|HU","249.31","247.05","247.05","244.27"
"21/01/2023 02:45:00 - 21/01/2023 03:00:00","BZN|HU","248.91","248.36","248.36","247.71"
"21/01/2023 03:00:00 - 21/01/2023 03:15:00","BZN|HU","248.48","249.02","249.02","247.37"
"21/01/2023 03:15:00 - 21/01/2023 03:30:00","BZN|HU","248.04","241.95","241.95","242.54"
"21/01/2023 03:30:00 - 21/01/2023 03:45:00","BZN|HU","247.59","242.97","242.97","240.66"
"21/01/2023 03:45:00 - 21/01/2023 04:00:00","BZN|HU","247.14","243.98","243.98","240.92"
"21/01/2023 04:00:00 - 21/01/2023 04:15:00","BZN|HU","244.10","242.84","242.84","237.27"
"21/01/2023 04:15:00 - 21/01/2023 04:30:00","BZN|HU","238.47","232.68","232.68","241.65"
"21/01/2023 04:30:00 - 21/01/2023 04:45:00","BZN|HU","232.84","230.64","230.64","247.75"
"21/01/2023 04:45:00 - 21/01/2023 05:00:00","BZN|HU","227.20","227.03","227.03","233.94"
"21/01/2023 05:00:00 - 21/01/2023 05:15:00","BZN|HU","220.80","222.78","222.78","215.40"
"21/01/2023 05:15:00 - 21/01/2023 05:30:00","BZN|HU","213.64","227.36","227.36","204.59"
"21/01/2023 05:30:00 - 21/01/2023 05:45:00","BZN|HU","206.48","220.56","220.56","189.84"
"21/01/2023 05:45:00 - 21/01/2023 06:00:00","BZN|HU","199.32","213.76","213.76","184.64"
"21/01/2023 06:00:00 - 21/01/2023 06:15:00","BZN|HU","195.55","207.95","207.95","183.22"
"21/01/2023 06:15:00 - 21/01/2023 06:30:00","BZN|HU","195.16","176.06","176.06","187.56"
"21/01/2023 06:30:00 - 21/01/2023 06:45:00","BZN|HU","194.78","175.48","175.48","183.76"
"21/01/2023 06:45:00 - 21/01/2023 07:00:00","BZN|HU","194.39","174.89","174.89","190.53"
"21/01/2023 07:00:00 - 21/01/2023 07:15:00","BZN|HU","193.53","178.63","178.63","189.63"
"21/01/2023 07:15:00 - 21/01/2023 07:30:00","BZN|HU","192.19","177.37","177.37","188.38"
"21/01/2023 07:30:00 - 21/01/2023 07:45:00","BZN|HU","190.85","178.28","178.28","196.42"
"21/01/2023 07:45:00 - 21/01/2023 08:00:00","BZN|HU","189.52","179.04","179.04","187.24"
"21/01/2023 08:00:00 - 21/01/2023 08:15:00","BZN|HU","187.28","177.86","177.86","169.61"
"21/01/2023 08:15:00 - 21/01/2023 08:30:00","BZN|HU","184.14","185.66","185.66","173.44"
"21/01/2023 08:30:00 - 21/01/2023 08:45:00","BZN|HU","181.00","181.26","181.26","172.17"
"21/01/2023 08:45:00 - 21/01/2023 09:00:00","BZN|HU","177.86","176.87","176.87","161.73"
"21/01/2023 09:00:00 - 21/01/2023 09:15:00","BZN|HU","176.51","174.69","174.69","157.07"
"21/01/2023 09:15:00 - 21/01/2023 09:30:00","BZN|HU","176.95","165.65","165.65","155.73"
"21/01/2023 09:30:00 - 21/01/2023 09:45:00","BZN|HU","177.39","166.93","166.93","152.41"
"21/01/2023 09:45:00 - 21/01/2023 10:00:00","BZN|HU","177.83","168.20","168.20","149.22"
"21/01/2023 10:00:00 - 21/01/2023 10:15:00","BZN|HU","177.79","168.07","168.07","146.57"
"21/01/2023 10:15:00 - 21/01/2023 10:30:00","BZN|HU","177.28","151.11","151.11","145.50"
"21/01/2023 10:30:00 - 21/01/2023 10:45:00","BZN|HU","176.77","151.64","151.64","142.03"
"21/01/2023 10:45:00 - 21/01/2023 11:00:00","BZN|HU","176.25","152.17","152.17","142.80"
"21/01/2023 11:00:00 - 21/01/2023 11:15:00","BZN|HU","174.98","151.97","151.97","144.78"
"21/01/2023 11:15:00 - 21/01/2023 11:30:00","BZN|HU","172.94","139.30","139.30","145.78"
"21/01/2023 11:30:00 - 21/01/2023 11:45:00","BZN|HU","170.90","140.80","140.80","145.99"
"21/01/2023 11:45:00 - 21/01/2023 12:00:00","BZN|HU","168.87","140.95","140.95","140.99"
"21/01/2023 12:00:00 - 21/01/2023 12:15:00","BZN|HU","166.97","139.95","139.95","141.33"
"21/01/2023 12:15:00 - 21/01/2023 12:30:00","BZN|HU","165.22","139.22","139.22","144.80"
"21/01/2023 12:30:00 - 21/01/2023 12:45:00","BZN|HU","163.47","137.17","137.17","139.86"
"21/01/2023 12:45:00 - 21/01/2023 13:00:00","BZN|HU","161.72","134.43","134.43","139.50"
"21/01/2023 13:00:00 - 21/01/2023 13:15:00","BZN|HU","159.83","131.82","131.82","140.41"
"21/01/2023 13:15:00 - 21/01/2023 13:30:00","BZN|HU","157.79","126.87","126.87","133.52"
"21/01/2023 13:30:00 - 21/01/2023 13:45:00","BZN|HU","155.75","124.49","124.49","125.47"
"21/01/2023 13:45:00 - 21/01/2023 14:00:00","BZN|HU","153.72","121.65","121.65","120.41"
"21/01/2023 14:00:00 - 21/01/2023 14:15:00","BZN|HU","151.76","120.22","120.22","114.05"
"21/01/2023 14:15:00 - 21/01/2023 14:30:00","BZN|HU","149.90","115.83","115.83","114.93"
"21/01/2023 14:30:00 - 21/01/2023 14:45:00","BZN|HU","148.03","115.77","115.77","113.84"
"21/01/2023 14:45:00 - 21/01/2023 15:00:00","BZN|HU","146.16","115.72","115.72","115.64"
"21/01/2023 15:00:00 - 21/01/2023 15:15:00","BZN|HU","143.78","115.11","115.11","118.28"
"21/01/2023 15:15:00 - 21/01/2023 15:30:00","BZN|HU","140.88","109.58","109.58","120.28"
"21/01/2023 15:30:00 - 21/01/2023 15:45:00","BZN|HU","137.98","108.71","108.71","113.83"
"21/01/2023 15:45:00 - 21/01/2023 16:00:00","BZN|HU","135.08","107.84","107.84","110.37"
"21/01/2023 16:00:00 - 21/01/2023 16:15:00","BZN|HU","134.28","107.80","107.80","114.55"
"21/01/2023 16:15:00 - 21/01/2023 16:30:00","BZN|HU","135.57","115.54","115.54","117.60"
"21/01/2023 16:30:00 - 21/01/2023 16:45:00","BZN|HU","136.86","116.14","116.14","118.14"
"21/01/2023 16:45:00 - 21/01/2023 17:00:00","BZN|HU","138.15","116.75","116.75","117.27"
"21/01/2023 17:00:00 - 21/01/2023 17:15:00","BZN|HU","138.76","117.63","117.63","112.99"
"21/01/2023 17:15:00 - 21/01/2023 17:30:00","BZN|HU","138.68","117.22","117.22","107.18"
"21/01/2023 17:30:00 - 21/01/2023 17:45:00","BZN|HU","138.61","118.22","118.22","105.55"
"21/01/2023 17:45:00 - 21/01/2023 18:00:00","BZN|HU","138.54","117.13","117.13","99.78"
"21/01/2023 18:00:00 - 21/01/2023 18:15:00","BZN|HU","137.84","117.66","117.66","100.67"
"21/01/2023 18:15:00 - 21/01/2023 18:30:00","BZN|HU","136.53","106.63","106.63","101.85"
"21/01/2023 18:30:00 - 21/01/2023 18:45:00","BZN|HU","135.21","108.35","108.35","100.44"
"21/01/2023 18:45:00 - 21/01/2023 19:00:00","BZN|HU","133.89","110.08","110.08","106.08"
"21/01/2023 19:00:00 - 21/01/2023 19:15:00","BZN|HU","133.03","111.42","111.42","112.96"
"21/01/2023 19:15:00 - 21/01/2023 19:30:00","BZN|HU","132.61","101.49","101.49","119.75"
"21/01/2023 19:30:00 - 21/01/2023 19:45:00","BZN|HU","132.20","102.57","102.57","118.71"
"21/01/2023 19:45:00 - 21/01/2023 20:00:00","BZN|HU","131.78","102.77","102.77","118.61"
"21/01/2023 20:00:00 - 21/01/2023 20:15:00","BZN|HU","132.06","103.93","103.93","113.29"
"21/01/2023 20:15:00 - 21/01/2023 20:30:00","BZN|HU","133.05","113.53","113.53","110.64"
"21/01/2023 20:30:00 - 21/01/2023 20:45:00","BZN|HU","134.04","113.74","113.74","106.12"
"21/01/2023 20:45:00 - 21/01/2023 21:00:00","BZN|HU","135.03","113.95","113.95","103.49"
"21/01/2023 21:00:00 - 21/01/2023 21:15:00","BZN|HU","135.09","114.53","114.53","106.08"
"21/01/2023 21:15:00 - 21/01/2023 21:30:00","BZN|HU","134.22","105.41","105.41","105.48"
"21/01/2023 21:30:00 - 21/01/2023 21:45:00","BZN|HU","133.36","107.34","107.34","110.28"
"21/01/2023 21:45:00 - 21/01/2023 22:00:00","BZN|HU","132.49","109.26","109.26","122.27"
"21/01/2023 22:00:00 - 21/01/2023 22:15:00","BZN|HU","132.11","111.53","111.53","120.58"
"21/01/2023 22:15:00 - 21/01/2023 22:30:00","BZN|HU","132.23","113.42","113.42","117.47"
"21/01/2023 22:30:00 - 21/01/2023 22:45:00","BZN|HU","132.34","115.99","115.99","124.08"
"21/01/2023 22:45:00 - 21/01/2023 23:00:00","BZN|HU","132.46","118.56","118.56","127.07"
"21/01/2023 23:00:00 - 21/01/2023 23:15:00","BZN|HU","133.01","119.84","119.84","130.00"
"21/01/2023 23:15:00 - 21/01/2023 23:30:00","BZN|HU","134.01","119.84","119.84","130.23"
"21/01/2023 23:30:00 - 21/01/2023 23:45:00","BZN|HU","135.01","119.84","119.84","123.24"
"21/01/2023 23:45:00 - 22/01/2023 00:00:00","BZN|HU","136.01","119.84","119.84","125.26"
"22/01/2023 00:00:00 - 22/01/2023 00:15:00","BZN|HU","120.66","125.96","125.96","128.73"
"22/01/2023 00:15:00 - 22/01/2023 00:30:00","BZN|HU","122.30","124.76","124.76","125.97"
"22/01/2023 00:30:00 - 22/01/2023 00:45:00","BZN|HU","123.95","128.27","128.27","126.63"
"22/01/2023 00:45:00 - 22/01/2023 01:00:00","BZN|HU","125.60","131.79","131.79","118.17"
"22/01/2023 01:00:00 - 22/01/2023 01:15:00","BZN|HU","127.58","135.00","135.00","121.76"
"22/01/2023 01:15:00 - 22/01/2023 01:30:00","BZN|HU","129.91","128.77","128.77","120.21"
"22/01/2023 01:30:00 - 22/01/2023 01:45:00","BZN|HU","132.24","130.85","130.85","126.72"
"22/01/2023 01:45:00 - 22/01/2023 02:00:00","BZN|HU","134.57","132.31","132.31","139.44"
"22/01/2023 02:00:00 - 22/01/2023 02:15:00","BZN|HU","136.17","134.01","134.01","138.34"
"22/01/2023 02:15:00 - 22/01/2023 02:30:00","BZN|HU","137.05","128.42","128.42","137.92"
"22/01/2023 02:30:00 - 22/01/2023 02:45:00","BZN|HU","137.93","130.74","130.74","124.00"
"22/01/2023 02:45:00 - 22/01/2023 03:00:00","BZN|HU","138.81","133.06","133.06","133.91"
"22/01/2023 03:00:00 - 22/01/2023 03:15:00","BZN|HU","140.04","135.59","135.59","137.32"
"22/01/2023 03:15:00 - 22/01/2023 03:30:00","BZN|HU","141.64","127.52","127.52","138.19"
"22/01/2023 03:30:00 - 22/01/2023 03:45:00","BZN|HU","143.24","131.75","131.75","136.86"
"22/01/2023 03:45:00 - 22/01/2023 04:00:00","BZN|HU","144.84","135.99","135.99","137.90"
"22/01/2023 04:00:00 - 22/01/2023 04:15:00","BZN|HU","146.39","138.94","138.94","142.81"
"22/01/2023 04:15:00 - 22/01/2023 04:30:00","BZN|HU","147.88","136.86","136.86","135.37"
"22/01/2023 04:30:00 - 22/01/2023 04:45:00","BZN|HU","149.38","138.58","138.58","137.47"
"22/01/2023 04:45:00 - 22/01/2023 05:00:00","BZN|HU","150.87","140.89","140.89","137.02"
"22/01/2023 05:00:00 - 22/01/2023 05:15:00","BZN|HU","151.79","143.00","143.00","141.26"
"22/01/2023 05:15:00 - 22/01/2023 05:30:00","BZN|HU","152.13","140.90","140.90","143.15"
"22/01/2023 05:30:00 - 22/01/2023 05:45:00","BZN|HU","152.46","142.45","142.45","145.01"
"22/01/2023 05:45:00 - 22/01/2023 06:00:00","BZN|HU","152.80","143.90","143.90","142.46"
"22/01/2023 06:00:00 - 22/01/2023 06:15:00","BZN|HU","152.82","144.46","144.46","137.41"
"22/01/2023 06:15:00 - 22/01/2023 06:30:00","BZN|HU","152.53","142.84","142.84","144.25"
"22/01/2023 06:30:00 - 22/01/2023 06:45:00","BZN|HU","152.24","142.33","142.33","143.21"
"22/01/2023 06:45:00 - 22/01/2023 07:00:00","BZN|HU","151.95","141.82","141.82","145.51"
"22/01/2023 07:00:00 - 22/01/2023 07:15:00","BZN|HU","151.13","142.97","142.97","139.03"
"22/01/2023 07:15:00 - 22/01/2023 07:30:00","BZN|HU","149.78","134.47","134.47","133.78"
"22/01/2023 07:30:00 - 22/01/2023 07:45:00","BZN|HU","148.43","132.98","132.98","128.47"
"22/01/2023 07:45:00 - 22/01/2023 08:00:00","BZN|HU","147.07","131.24","131.24","129.40"
"22/01/2023 08:00:00 - 22/01/2023 08:15:00","BZN|HU","145.51","128.56","128.56","131.26"
"22/01/2023 08:15:00 - 22/01/2023 08:30:00","BZN|HU","143.74","116.57","116.57","123.31"
"22/01/2023 08:30:00 - 22/01/2023 08:45:00","BZN|HU","141.97","113.93","113.93","112.26"
"22/01/2023 08:45:00 - 22/01/2023 09:00:00","BZN|HU","140.20","111.29","111.29","105.10"
"22/01/2023 09:00:00 - 22/01/2023 09:15:00","BZN|HU","137.29","109.07","109.07","99.81"
"22/01/2023 09:15:00 - 22/01/2023 09:30:00","BZN|HU","133.26","102.04","102.04","93.67"
"22/01/2023 09:30:00 - 22/01/2023 09:45:00","BZN|HU","129.22","100.42","100.42","100.03"
"22/01/2023 09:45:00 - 22/01/2023 10:00:00","BZN|HU","125.18","98.80","98.80","98.83"
"22/01/2023 10:00:00 - 22/01/2023 10:15:00","BZN|HU","121.75","97.58","97.58","101.38"
"22/01/2023 10:15:00 - 22/01/2023 10:30:00","BZN|HU","118.94","98.27","98.27","102.80"
"22/01/2023 10:30:00 - 22/01/2023 10:45:00","BZN|HU","116.13","97.47","97.47","102.88"
"22/01/2023 10:45:00 - 22/01/2023 11:00:00","BZN|HU","113.32","96.67","96.67","102.77"
"22/01/2023 11:00:00 - 22/01/2023 11:15:00","BZN|HU","110.35","95.03","95.03","102.56"
"22/01/2023 11:15:00 - 22/01/2023 11:30:00","BZN|HU","107.21","94.68","94.68","96.73"
"22/01/2023 11:30:00 - 22/01/2023 11:45:00","BZN|HU","104.07","93.01","93.01","90.72"
"22/01/2023 11:45:00 - 22/01/2023 12:00:00","BZN|HU","100.93","92.47","92.47","88.55"
"22/01/2023 12:00:00 - 22/01/2023 12:15:00","BZN|HU","97.59","90.88","90.88","88.47"
"22/01/2023 12:15:00 - 22/01/2023 12:30:00","BZN|HU","94.04","82.97","82.97","89.54"
"22/01/2023 12:30:00 - 22/01/2023 12:45:00","BZN|HU","90.49","81.21","81.21","90.76"
"22/01/2023 12:45:00 - 22/01/2023 13:00:00","BZN|HU","86.93","79.45","79.45","89.60"
"22/01/2023 13:00:00 - 22/01/2023 13:15:00","BZN|HU","83.86","78.50","78.50","83.74"
"22/01/2023 13:15:00 - 22/01/2023 13:30:00","BZN|HU","81.28","84.06","84.06","82.58"
"22/01/2023 13:30:00 - 22/01/2023 13:45:00","BZN|HU","78.69","81.24","81.24","79.52"
"22/01/2023 13:45:00 - 22/01/2023 14:00:00","BZN|HU","76.10","78.79","78.79","81.73"
"22/01/2023 14:00:00 - 22/01/2023 14:15:00","BZN|HU","73.10","76.26","76.26","78.06"
"22/01/2023 14:15:00 - 22/01/2023 14:30:00","BZN|HU","69.69","72.06","72.06","75.52"
"22/01/2023 14:30:00 - 22/01/2023 14:45:00","BZN|HU","66.28","70.18","70.18","78.27"
"22/01/2023 14:45:00 - 22/01/2023 15:00:00","BZN|HU","62.87","68.29","68.29","84.76"
"22/01/2023 15:00:00 - 22/01/2023 15:15:00","BZN|HU","60.74","66.69","66.69","83.32"
"22/01/2023 15:15:00 - 22/01/2023 15:30:00","BZN|HU","59.87","72.78","72.78","72.00"
"22/01/2023 15:30:00 - 22/01/2023 15:45:00","BZN|HU","59.01","70.47","70.47","67.07"
"22/01/2023 15:45:00 - 22/01/2023 16:00:00","BZN|HU","58.14","68.16","68.16","60.91"
"22/01/2023 16:00:00 - 22/01/2023 16:15:00","BZN|HU","57.68","66.53","66.53","58.84"
"22/01/2023 16:15:00 - 22/01/2023 16:30:00","BZN|HU","57.61","61.83","61.83","56.66"
"22/01/2023 16:30:00 - 22/01/2023 16:45:00","BZN|HU","57.55","61.15","61.15","73.71"
"22/01/2023 16:45:00 - 22/01/2023 17:00:00","BZN|HU","57.48","60.46","60.46","74.98"
"22/01/2023 17:00:00 - 22/01/2023 17:15:00","BZN|HU","57.53","61.04","61.04","68.95"
"22/01/2023 17:15:00 - 22/01/2023 17:30:00","BZN|HU","57.69","72.21","72.21","64.66"
"22/01/2023 17:30:00 - 22/01/2023 17:45:00","BZN|HU","57.86","72.49","72.49","68.23"
"22/01/2023 17:45:00 - 22/01/2023 18:00:00","BZN|HU","58.02","73.72","73.72","67.55"
"22/01/2023 18:00:00 - 22/01/2023 18:15:00","BZN|HU","58.03","72.43","72.43","68.69"
"22/01/2023 18:15:00 - 22/01/2023 18:30:00","BZN|HU","57.90","66.85","66.85","75.35"
"22/01/2023 18:30:00 - 22/01/2023 18:45:00","BZN|HU","57.76","66.48","66.48","70.44"
"22/01/2023 18:45:00 - 22/01/2023 19:00:00","BZN|HU","57.63","63.81","63.81","64.94"
"22/01/2023 19:00:00 - 22/01/2023 19:15:00","BZN|HU","58.06","62.76","62.76","65.62"
"22/01/2023 19:15:00 - 22/01/2023 19:30:00","BZN|HU","59.05","66.55","66.55","66.97"
"22/01/2023 19:30:00 - 22/01/2023 19:45:00","BZN|HU","60.05","67.05","67.05","66.28"
"22/01/2023 19:45:00 - 22/01/2023 20:00:00","BZN|HU","61.05","67.46","67.46","61.84"
"22/01/2023 20:00:00 - 22/01/2023 20:15:00","BZN|HU","62.79","67.20","67.20","56.21"
"22/01/2023 20:15:00 - 22/01/2023 20:30:00","BZN|HU","65.29","64.74","64.74","57.15"
"22/01/2023 20:30:00 - 22/01/2023 20:45:00","BZN|HU","67.78","63.81","63.81","55.26"
"22/01/2023 20:45:00 - 22/01/2023 21:00:00","BZN|HU","70.27","62.88","62.88","58.91"
"22/01/2023 21:00:00 - 22/01/2023 21:15:00","BZN|HU","71.52","63.73","63.73","68.58"
"22/01/2023 21:15:00 - 22/01/2023 21:30:00","BZN|HU","71.52","57.52","57.52","72.02"
"22/01/2023 21:30:00 - 22/01/2023 21:45:00","BZN|HU","71.51","60.88","60.88","67.49"
"22/01/2023 21:45:00 - 22/01/2023 22:00:00","BZN|HU","71.51","64.24","64.24","72.62"
"22/01/2023 22:00:00 - 22/01/2023 22:15:00","BZN|HU","73.07","66.50","66.50","74.58"
"22/01/2023 22:15:00 - 22/01/2023 22:30:00","BZN|HU","76.20","67.74","67.74","83.21"
"22/01/2023 22:30:00 - 22/01/2023 22:45:00","BZN|HU","79.32","68.98","68.98","79.19"
"22/01/2023 22:45:00 - 22/01/2023 23:00:00","BZN|HU","82.44","70.22","70.22","77.32"
"22/01/2023 23:00:00 - 22/01/2023 23:15:00","BZN|HU","85.54","72.97","72.97","70.92"
"22/01/2023 23:15:00 - 22/01/2023 23:30:00","BZN|HU","88.61","77.23","77.23","68.29"
"22/01/2023 23:30:00 - 22/01/2023 23:45:00","BZN|HU","91.68","81.49","81.49","74.59"
"22/01/2023 23:45:00 - 23/01/2023 00:00:00","BZN|HU","94.75","85.75","85.75","88.69"
"23/01/2023 00:00:00 - 23/01/2023 00:15:00","BZN|HU","88.69","86.89","86.89","88.56"
"23/01/2023 00:15:00 - 23/01/2023 00:30:00","BZN|HU","90.31","80.43","80.43","84.07"
"23/01/2023 00:30:00 - 23/01/2023 00:45:00","BZN|HU","91.93","83.69","83.69","87.14"
"23/01/2023 00:45:00 - 23/01/2023 01:00:00","BZN|HU","93.56","86.96","86.96","92.20"
"23/01/2023 01:00:00 - 23/01/2023 01:15:00","BZN|HU","96.40","90.52","90.52","92.12"
"23/01/2023 01:15:00 - 23/01/2023 01:30:00","BZN|HU","100.47","94.76","94.76","99.45"
"23/01/2023 01:30:00 - 23/01/2023 01:45:00","BZN|HU","104.53","100.44","100.44","109.93"
"23/01/2023 01:45:00 - 23/01/2023 02:00:00","BZN|HU","108.60","105.66","105.66","119.62"
"23/01/2023 02:00:00 - 23/01/2023 02:15:00","BZN|HU","112.34","109.77","109.77","118.02"
"23/01/2023 02:15:00 - 23/01/2023 02:30:00","BZN|HU","115.76","118.34","118.34","105.84"
"23/01/2023 02:30:00 - 23/01/2023 02:45:00","BZN|HU","119.18","120.04","120.04","102.73"
"23/01/2023 02:45:00 - 23/01/2023 03:00:00","BZN|HU","122.61","121.75","121.75","116.47"
"23/01/2023 03:00:00 - 23/01/2023 03:15:00","BZN|HU","125.28","123.23","123.23","122.87"
"23/01/2023 03:15:00 - 23/01/2023 03:30:00","BZN|HU","127.20","105.04","105.04","121.04"
"23/01/2023 03:30:00 - 23/01/2023 03:45:00","BZN|HU","129.13","108.86","108.86","128.93"
"23/01/2023 03:45:00 - 23/01/2023 04:00:00","BZN|HU","131.05","112.68","112.68","125.59"
"23/01/2023 04:00:00 - 23/01/2023 04:15:00","BZN|HU","131.39","115.29","115.29","120.24"
"23/01/2023 04:15:00 - 23/01/2023 04:30:00","BZN|HU","130.16","127.09","127.09","124.46"
"23/01/2023 04:30:00 - 23/01/2023 04:45:00","BZN|HU","128.92","129.57","129.57","128.45"
"23/01/2023 04:45:00 - 23/01/2023 05:00:00","BZN|HU","127.68","130.33","130.33","136.72"
"23/01/2023 05:00:00 - 23/01/2023 05:15:00","BZN|HU","126.57","129.44","129.44","131.76"
"23/01/2023 05:15:00 - 23/01/2023 05:30:00","BZN|HU","125.60","121.23","121.23","120.02"
"23/01/2023 05:30:00 - 23/01/2023 05:45:00","BZN|HU","124.63","119.66","119.66","117.83"
"23/01/2023 05:45:00 - 23/01/2023 06:00:00","BZN|HU","123.65","118.10","118.10","115.57"
"23/01/2023 06:00:00 - 23/01/2023 06:15:00","BZN|HU","122.27","116.65","116.65","110.50"
"23/01/2023 06:15:00 - 23/01/2023 06:30:00","BZN|HU","120.46","109.60","109.60","111.44"
"23/01/2023 06:30:00 - 23/01/2023 06:45:00","BZN|HU","118.66","109.05","109.05","108.88"
"23/01/2023 06:45:00 - 23/01/2023 07:00:00","BZN|HU","116.86","104.61","104.61","112.94"
"23/01/2023 07:00:00 - 23/01/2023 07:15:00","BZN|HU","116.70","104.09","104.09","106.92"
"23/01/2023 07:15:00 - 23/01/2023 07:30:00","BZN|HU","118.20","100.13","100.13","107.44"
"23/01/2023 07:30:00 - 23/01/2023 07:45:00","BZN|HU","119.69","100.15","100.15","114.14"
"23/01/2023 07:45:00 - 23/01/2023 08:00:00","BZN|HU","121.19","99.96","99.96","121.63"
"23/01/2023 08:00:00 - 23/01/2023 08:15:00","BZN|HU","121.20","99.04","99.04","112.79"
"23/01/2023 08:15:00 - 23/01/2023 08:30:00","BZN|HU","119.73","106.95","106.95","104.43"
"23/01/2023 08:30:00 - 23/01/2023 08:45:00","BZN|HU","118.26","103.82","103.82","102.12"
"23/01/2023 08:45:00 - 23/01/2023 09:00:00","BZN|HU","116.78","100.69","100.69","104.06"
"23/01/2023 09:00:00 - 23/01/2023 09:15:00","BZN|HU","114.52","98.67","98.67","108.74"
"23/01/2023 09:15:00 - 23/01/2023 09:30:00","BZN|HU","111.47","96.61","96.61","102.86"
"23/01/2023 09:30:00 - 23/01/2023 09:45:00","BZN|HU","108.42","96.10","96.10","106.33"
"23/01/2023 09:45:00 - 23/01/2023 10:00:00","BZN|HU","105.37","95.59","95.59","98.21"
"23/01/2023 10:00:00 - 23/01/2023 10:15:00","BZN|HU","102.31","94.63","94.63","98.94"
"23/01/2023 10:15:00 - 23/01/2023 10:30:00","BZN|HU","99.23","99.96","99.96","99.66"
"23/01/2023 10:30:00 - 23/01/2023 10:45:00","BZN|HU","96.16","97.60","97.60","105.92"
"23/01/2023 10:45:00 - 23/01/2023 11:00:00","BZN|HU","93.08","95.25","95.25","104.00"
"23/01/2023 11:00:00 - 23/01/2023 11:15:00","BZN|HU","91.02","92.27","92.27","101.40"
"23/01/2023 11:15:00 - 23/01/2023 11:30:00","BZN|HU","89.97","94.35","94.35","102.85"
"23/01/2023 11:30:00 - 23/01/2023 11:45:00","BZN|HU","88.92","90.81","90.81","95.80"
"23/01/2023 11:45:00 - 23/01/2023 12:00:00","BZN|HU","87.86","88.59","88.59","90.92"
"23/01/2023 12:00:00 - 23/01/2023 12:15:00","BZN|HU","86.70","85.43","85.43","89.47"
"23/01/2023 12:15:00 - 23/01/2023 12:30:00","BZN|HU","85.44","82.95","82.95","86.97"
"23/01/2023 12:30:00 - 23/01/2023 12:45:00","BZN|HU","84.17","80.56","80.56","84.25"
