"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"01/01/2024 16:00 - 01/01/2024 16:15","BZN|HU","4787.54","4561.00"
"01/01/2024 16:15 - 01/01/2024 16:30","BZN|HU","4901.75","4632.00"
"01/01/2024 16:30 - 01/01/2024 16:45","BZN|HU","4987.69","4685.00"
"01/01/2024 16:45 - 01/01/2024 17:00","BZN|HU","5000.60","4719.00"
"01/01/2024 17:00 - 01/01/2024 17:15","BZN|HU","5032.41","4737.00"
"01/01/2024 17:15 - 01/01/2024 17:30","BZN|HU","5011.61","4747.00"
"01/01/2024 17:30 - 01/01/2024 17:45","BZN|HU","5015.74","4754.00"
"01/01/2024 17:45 - 01/01/2024 18:00","BZN|HU","5023.27","4757.00"
"01/01/2024 18:00 - 01/01/2024 18:15","BZN|HU","5047.04","4757.00"
"01/01/2024 18:15 - 01/01/2024 18:30","BZN|HU","5007.97","4757.00"
"01/01/2024 18:30 - 01/01/2024 18:45","BZN|HU","5035.85","4757.00"
"01/01/2024 18:45 - 01/01/2024 19:00","BZN|HU","5057.56","4759.00"
"01/01/2024 19:00 - 01/01/2024 19:15","BZN|HU","5059.61","4761.00"
"01/01/2024 19:15 - 01/01/2024 19:30","BZN|HU","5037.94","4759.00"
"01/01/2024 19:30 - 01/01/2024 19:45","BZN|HU","5048.76","4751.00"
"01/01/2024 19:45 - 01/01/2024 20:00","BZN|HU","5017.16","4738.00"
"01/01/2024 20:00 - 01/01/2024 20:15","BZN|HU","4998.13","4719.00"
"01/01/2024 20:15 - 01/01/2024 20:30","BZN|HU","4968.55","4695.00"
"01/01/2024 20:30 - 01/01/2024 20:45","BZN|HU","4955.88","4665.00"
"01/01/2024 20:45 - 01/01/2024 21:00","BZN|HU","4915.89","4630.00"
"01/01/2024 21:00 - 01/01/2024 21:15","BZN|HU","4864.93","4590.00"
"01/01/2024 21:15 - 01/01/2024 21:30","BZN|HU","4838.13","4554.00"
"01/01/2024 21:30 - 01/01/2024 21:45","BZN|HU","4780.72","4523.00"
"01/01/2024 21:45 - 01/01/2024 22:00","BZN|HU","4723.54","4497.00"
"01/01/2024 22:00 - 01/01/2024 22:15","BZN|HU","4659.89","4472.00"
"01/01/2024 22:15 - 01/01/2024 22:30","BZN|HU","4627.51","4436.00"
"01/01/2024 22:30 - 01/01/2024 22:45","BZN|HU","4554.49","4384.00"
"01/01/2024 22:45 - 01/01/2024 23:00","BZN|HU","4487.36","4318.00"
"01/01/2024 23:00 - 01/01/2024 23:15","BZN|HU","4406.94","4242.00"
"01/01/2024 23:15 - 01/01/2024 23:30","BZN|HU","4331.94","4182.00"
"01/01/2024 23:30 - 01/01/2024 23:45","BZN|HU","4313.10","4145.00"
"01/01/2024 23:45 - 02/01/2024 00:00","BZN|HU","4246.62","4130.00"
"02/01/2024 00:00 - 02/01/2024 00:15","BZN|HU","4118.19","4156.00"
"02/01/2024 00:15 - 02/01/2024 00:30","BZN|HU","4089.56","4141.00"
"02/01/2024 00:30 - 02/01/2024 00:45","BZN|HU","4057.01","4108.00"
"02/01/2024 00:45 - 02/01/2024 01:00","BZN|HU","4022.90","4058.00"
"02/01/2024 01:00 - 02/01/2024 01:15","BZN|HU","3971.90","3993.00"
"02/01/2024 01:15 - 02/01/2024 01:30","BZN|HU","3959.10","3930.00"
"02/01/2024 01:30 - 02/01/2024 01:45","BZN|HU","3923.07","3871.00"
"02/01/2024 01:45 - 02/01/2024 02:00","BZN|HU","3862.56","3818.00"
"02/01/2024 02:00 - 02/01/2024 02:15","BZN|HU","3811.52","3770.00"
"02/01/2024 02:15 - 02/01/2024 02:30","BZN|HU","3809.06","3731.00"
"02/01/2024 02:30 - 02/01/2024 02:45","BZN|HU","3776.06","3701.00"
"02/01/2024 02:45 - 02/01/2024 03:00","BZN|HU","3742.22","3680.00"
"02/01/2024 03:00 - 02/01/2024 03:15","BZN|HU","3754.87","3669.00"
"02/01/2024 03:15 - 02/01/2024 03:30","BZN|HU","3743.16","3666.00"
"02/01/2024 03:30 - 02/01/2024 03:45","BZN|HU","3757.98","3672.00"
"02/01/2024 03:45 - 02/01/2024 04:00","BZN|HU","3741.25","3686.00"
"02/01/2024 04:00 - 02/01/2024 04:15","BZN|HU","3811.84","3710.00"
"02/01/2024 04:15 - 02/01/2024 04:30","BZN|HU","3850.94","3750.00"
"02/01/2024 04:30 - 02/01/2024 04:45","BZN|HU","3899.70","3806.00"
"02/01/2024 04:45 - 02/01/2024 05:00","BZN|HU","3940.43","3878.00"
"02/01/2024 05:00 - 02/01/2024 05:15","BZN|HU","4079.46","3966.00"
"02/01/2024 05:15 - 02/01/2024 05:30","BZN|HU","4163.02","4062.00"
"02/01/2024 05:30 - 02/01/2024 05:45","BZN|HU","4287.32","4167.00"
"02/01/2024 05:45 - 02/01/2024 06:00","BZN|HU","4385.54","4278.00"
"02/01/2024 06:00 - 02/01/2024 06:15","BZN|HU","4589.35","4394.00"
"02/01/2024 06:15 - 02/01/2024 06:30","BZN|HU","4720.39","4502.00"
"02/01/2024 06:30 - 02/01/2024 06:45","BZN|HU","4832.07","4598.00"
"02/01/2024 06:45 - 02/01/2024 07:00","BZN|HU","4930.50","4683.00"
"02/01/2024 07:00 - 02/01/2024 07:15","BZN|HU","5081.89","4758.00"
"02/01/2024 07:15 - 02/01/2024 07:30","BZN|HU","5133.19","4828.00"
"02/01/2024 07:30 - 02/01/2024 07:45","BZN|HU","5206.82","4893.00"
"02/01/2024 07:45 - 02/01/2024 08:00","BZN|HU","5234.63","4955.00"
"02/01/2024 08:00 - 02/01/2024 08:15","BZN|HU","5254.29","5009.00"
"02/01/2024 08:15 - 02/01/2024 08:30","BZN|HU","5265.69","5044.00"
"02/01/2024 08:30 - 02/01/2024 08:45","BZN|HU","5245.65","5056.00"
"02/01/2024 08:45 - 02/01/2024 09:00","BZN|HU","5218.28","5045.00"
"02/01/2024 09:00 - 02/01/2024 09:15","BZN|HU","5206.35","5014.00"
"02/01/2024 09:15 - 02/01/2024 09:30","BZN|HU","5188.12","4975.00"
"02/01/2024 09:30 - 02/01/2024 09:45","BZN|HU","5169.15","4931.00"
"02/01/2024 09:45 - 02/01/2024 10:00","BZN|HU","5151.52","4881.00"
"02/01/2024 10:00 - 02/01/2024 10:15","BZN|HU","5145.48","4830.00"
"02/01/2024 10:15 - 02/01/2024 10:30","BZN|HU","5145.86","4793.00"
"02/01/2024 10:30 - 02/01/2024 10:45","BZN|HU","5184.93","4773.00"
"02/01/2024 10:45 - 02/01/2024 11:00","BZN|HU","5212.03","4772.00"
"02/01/2024 11:00 - 02/01/2024 11:15","BZN|HU","5240.40","4783.00"
"02/01/2024 11:15 - 02/01/2024 11:30","BZN|HU","5290.80","4791.00"
"02/01/2024 11:30 - 02/01/2024 11:45","BZN|HU","5290.66","4789.00"
"02/01/2024 11:45 - 02/01/2024 12:00","BZN|HU","5309.48","4779.00"
"02/01/2024 12:00 - 02/01/2024 12:15","BZN|HU","5285.34","4765.00"
"02/01/2024 12:15 - 02/01/2024 12:30","BZN|HU","5256.01","4763.00"
"02/01/2024 12:30 - 02/01/2024 12:45","BZN|HU","5316.36","4778.00"
"02/01/2024 12:45 - 02/01/2024 13:00","BZN|HU","5330.75","4811.00"
"02/01/2024 13:00 - 02/01/2024 13:15","BZN|HU","5406.07","4858.00"
"02/01/2024 13:15 - 02/01/2024 13:30","BZN|HU","5457.57","4911.00"
"02/01/2024 13:30 - 02/01/2024 13:45","BZN|HU","5482.84","4968.00"
"02/01/2024 13:45 - 02/01/2024 14:00","BZN|HU","5480.23","5029.00"
"02/01/2024 14:00 - 02/01/2024 14:15","BZN|HU","5577.10","5091.00"
"02/01/2024 14:15 - 02/01/2024 14:30","BZN|HU","5601.22","5150.00"
"02/01/2024 14:30 - 02/01/2024 14:45","BZN|HU","5677.94","5202.00"
"02/01/2024 14:45 - 02/01/2024 15:00","BZN|HU","5713.33","5249.00"
"02/01/2024 15:00 - 02/01/2024 15:15","BZN|HU","5753.50","5292.00"
"02/01/2024 15:15 - 02/01/2024 15:30","BZN|HU","5772.74","5343.00"
"02/01/2024 15:30 - 02/01/2024 15:45","BZN|HU","5827.99","5405.00"
"02/01/2024 15:45 - 02/01/2024 16:00","BZN|HU","5867.68","5476.00"
"02/01/2024 16:00 - 02/01/2024 16:15","BZN|HU","5915.21","5553.00"
"02/01/2024 16:15 - 02/01/2024 16:30","BZN|HU","5988.82","5610.00"
"02/01/2024 16:30 - 02/01/2024 16:45","BZN|HU","6020.22","5643.00"
"02/01/2024 16:45 - 02/01/2024 17:00","BZN|HU","6023.13","5651.00"
"02/01/2024 17:00 - 02/01/2024 17:15","BZN|HU","5993.39","5639.00"
"02/01/2024 17:15 - 02/01/2024 17:30","BZN|HU","5952.25","5622.00"
"02/01/2024 17:30 - 02/01/2024 17:45","BZN|HU","5922.98","5606.00"
"02/01/2024 17:45 - 02/01/2024 18:00","BZN|HU","5891.26","5590.00"
"02/01/2024 18:00 - 02/01/2024 18:15","BZN|HU","5870.57","5574.00"
"02/01/2024 18:15 - 02/01/2024 18:30","BZN|HU","5851.90","5558.00"
"02/01/2024 18:30 - 02/01/2024 18:45","BZN|HU","5839.35","5543.00"
"02/01/2024 18:45 - 02/01/2024 19:00","BZN|HU","5837.81","5528.00"
"02/01/2024 19:00 - 02/01/2024 19:15","BZN|HU","5805.73","5513.00"
"02/01/2024 19:15 - 02/01/2024 19:30","BZN|HU","5794.46","5491.00"
"02/01/2024 19:30 - 02/01/2024 19:45","BZN|HU","5779.84","5461.00"
"02/01/2024 19:45 - 02/01/2024 20:00","BZN|HU","5731.97","5424.00"
"02/01/2024 20:00 - 02/01/2024 20:15","BZN|HU","5668.26","5380.00"
"02/01/2024 20:15 - 02/01/2024 20:30","BZN|HU","5614.52","5336.00"
"02/01/2024 20:30 - 02/01/2024 20:45","BZN|HU","5609.31","5293.00"
"02/01/2024 20:45 - 02/01/2024 21:00","BZN|HU","5563.85","5253.00"
"02/01/2024 21:00 - 02/01/2024 21:15","BZN|HU","5538.04","5212.00"
"02/01/2024 21:15 - 02/01/2024 21:30","BZN|HU","5507.94","5169.00"
"02/01/2024 21:30 - 02/01/2024 21:45","BZN|HU","5440.20","5122.00"
"02/01/2024 21:45 - 02/01/2024 22:00","BZN|HU","5374.54","5070.00"
"02/01/2024 22:00 - 02/01/2024 22:15","BZN|HU","5304.65","5015.00"
"02/01/2024 22:15 - 02/01/2024 22:30","BZN|HU","5275.68","4960.00"
"02/01/2024 22:30 - 02/01/2024 22:45","BZN|HU","5250.49","4905.00"
"02/01/2024 22:45 - 02/01/2024 23:00","BZN|HU","5181.45","4852.00"
"02/01/2024 23:00 - 02/01/2024 23:15","BZN|HU","5074.07","4798.00"
"02/01/2024 23:15 - 02/01/2024 23:30","BZN|HU","4962.77","4745.00"
"02/01/2024 23:30 - 02/01/2024 23:45","BZN|HU","4935.26","4692.00"
"02/01/2024 23:45 - 03/01/2024 00:00","BZN|HU","4880.27","4639.00"
"03/01/2024 00:00 - 03/01/2024 00:15","BZN|HU","4757.80","4552.00"
"03/01/2024 00:15 - 03/01/2024 00:30","BZN|HU","4672.34","4503.00"
"03/01/2024 00:30 - 03/01/2024 00:45","BZN|HU","4618.46","4450.00"
"03/01/2024 00:45 - 03/01/2024 01:00","BZN|HU","4527.43","4393.00"
"03/01/2024 01:00 - 03/01/2024 01:15","BZN|HU","4470.61","4334.00"
"03/01/2024 01:15 - 03/01/2024 01:30","BZN|HU","4421.09","4277.00"
"03/01/2024 01:30 - 03/01/2024 01:45","BZN|HU","4371.52","4222.00"
"03/01/2024 01:45 - 03/01/2024 02:00","BZN|HU","4307.24","4170.00"
"03/01/2024 02:00 - 03/01/2024 02:15","BZN|HU","4252.52","4121.00"
"03/01/2024 02:15 - 03/01/2024 02:30","BZN|HU","4216.29","4078.00"
"03/01/2024 02:30 - 03/01/2024 02:45","BZN|HU","4188.09","4042.00"
"03/01/2024 02:45 - 03/01/2024 03:00","BZN|HU","4157.26","4014.00"
"03/01/2024 03:00 - 03/01/2024 03:15","BZN|HU","4146.11","3993.00"
"03/01/2024 03:15 - 03/01/2024 03:30","BZN|HU","4117.77","3984.00"
"03/01/2024 03:30 - 03/01/2024 03:45","BZN|HU","4118.93","3986.00"
"03/01/2024 03:45 - 03/01/2024 04:00","BZN|HU","4118.84","4001.00"
"03/01/2024 04:00 - 03/01/2024 04:15","BZN|HU","4168.66","4028.00"
"03/01/2024 04:15 - 03/01/2024 04:30","BZN|HU","4206.23","4063.00"
"03/01/2024 04:30 - 03/01/2024 04:45","BZN|HU","4246.01","4106.00"
"03/01/2024 04:45 - 03/01/2024 05:00","BZN|HU","4317.18","4156.00"
"03/01/2024 05:00 - 03/01/2024 05:15","BZN|HU","4431.22","4219.00"
"03/01/2024 05:15 - 03/01/2024 05:30","BZN|HU","4529.83","4311.00"
"03/01/2024 05:30 - 03/01/2024 05:45","BZN|HU","4588.33","4436.00"
"03/01/2024 05:45 - 03/01/2024 06:00","BZN|HU","4674.28","4595.00"
"03/01/2024 06:00 - 03/01/2024 06:15","BZN|HU","4905.40","4775.00"
"03/01/2024 06:15 - 03/01/2024 06:30","BZN|HU","5042.42","4932.00"
"03/01/2024 06:30 - 03/01/2024 06:45","BZN|HU","5132.96","5053.00"
"03/01/2024 06:45 - 03/01/2024 07:00","BZN|HU","5222.34","5139.00"
"03/01/2024 07:00 - 03/01/2024 07:15","BZN|HU","5401.52","5194.00"
"03/01/2024 07:15 - 03/01/2024 07:30","BZN|HU","5447.43","5243.00"
"03/01/2024 07:30 - 03/01/2024 07:45","BZN|HU","5507.90","5291.00"
"03/01/2024 07:45 - 03/01/2024 08:00","BZN|HU","5532.46","5337.00"
"03/01/2024 08:00 - 03/01/2024 08:15","BZN|HU","5576.00","5381.00"
"03/01/2024 08:15 - 03/01/2024 08:30","BZN|HU","5625.58","5418.00"
"03/01/2024 08:30 - 03/01/2024 08:45","BZN|HU","5635.25","5446.00"
"03/01/2024 08:45 - 03/01/2024 09:00","BZN|HU","5561.98","5466.00"
"03/01/2024 09:00 - 03/01/2024 09:15","BZN|HU","5532.72","5477.00"
"03/01/2024 09:15 - 03/01/2024 09:30","BZN|HU","5542.14","5478.00"
"03/01/2024 09:30 - 03/01/2024 09:45","BZN|HU","5549.76","5469.00"
"03/01/2024 09:45 - 03/01/2024 10:00","BZN|HU","5515.81","5450.00"
"03/01/2024 10:00 - 03/01/2024 10:15","BZN|HU","5479.46","5423.00"
"03/01/2024 10:15 - 03/01/2024 10:30","BZN|HU","5425.16","5402.00"
"03/01/2024 10:30 - 03/01/2024 10:45","BZN|HU","5409.50","5388.00"
"03/01/2024 10:45 - 03/01/2024 11:00","BZN|HU","5322.88","5381.00"
"03/01/2024 11:00 - 03/01/2024 11:15","BZN|HU","5324.57","5380.00"
