"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/01/2023 05:00:00 - 02/01/2023 06:00:00","BZN|HU","Without Sequence","72.57","",""
"02/01/2023 06:00:00 - 02/01/2023 07:00:00","BZN|HU","Without Sequence","105.08","",""
"02/01/2023 07:00:00 - 02/01/2023 08:00:00","BZN|HU","Without Sequence","140.64","",""
"02/01/2023 08:00:00 - 02/01/2023 09:00:00","BZN|HU","Without Sequence","146.67","",""
"02/01/2023 09:00:00 - 02/01/2023 10:00:00","BZN|HU","Without Sequence","148.42","",""
"02/01/2023 10:00:00 - 02/01/2023 11:00:00","BZN|HU","Without Sequence","145.61","",""
"02/01/2023 11:00:00 - 02/01/2023 12:00:00","BZN|HU","Without Sequence","143.35","",""
"02/01/2023 12:00:00 - 02/01/2023 13:00:00","BZN|HU","Without Sequence","144.38","",""
"02/01/2023 13:00:00 - 02/01/2023 14:00:00","BZN|HU","Without Sequence","143.76","",""
"02/01/2023 14:00:00 - 02/01/2023 15:00:00","BZN|HU","Without Sequence","148.20","",""
"02/01/2023 15:00:00 - 02/01/2023 16:00:00","BZN|HU","Without Sequence","155.34","",""
"02/01/2023 16:00:00 - 02/01/2023 17:00:00","BZN|HU","Without Sequence","163.98","",""
"02/01/2023 17:00:00 - 02/01/2023 18:00:00","BZN|HU","Without Sequence","170.71","",""
"02/01/2023 18:00:00 - 02/01/2023 19:00:00","BZN|HU","Without Sequence","174.74","",""
"02/01/2023 19:00:00 - 02/01/2023 20:00:00","BZN|HU","Without Sequence","164.69","",""
"02/01/2023 20:00:00 - 02/01/2023 21:00:00","BZN|HU","Without Sequence","153.00","",""
"02/01/2023 21:00:00 - 02/01/2023 22:00:00","BZN|HU","Without Sequence","141.67","",""
"02/01/2023 22:00:00 - 02/01/2023 23:00:00","BZN|HU","Without Sequence","134.91","",""
"02/01/2023 23:00:00 - 03/01/2023 00:00:00","BZN|HU","Without Sequence","124.22","",""
"03/01/2023 00:00:00 - 03/01/2023 01:00:00","BZN|HU","Without Sequence","130.01","",""
"03/01/2023 01:00:00 - 03/01/2023 02:00:00","BZN|HU","Without Sequence","120.00","",""
"03/01/2023 02:00:00 - 03/01/2023 03:00:00","BZN|HU","Without Sequence","118.76","",""
"03/01/2023 03:00:00 - 03/01/2023 04:00:00","BZN|HU","Without Sequence","115.00","",""
"03/01/2023 04:00:00 - 03/01/2023 05:00:00","BZN|HU","Without Sequence","113.63","",""
"03/01/2023 05:00:00 - 03/01/2023 06:00:00","BZN|HU","Without Sequence","116.27","",""
"03/01/2023 06:00:00 - 03/01/2023 07:00:00","BZN|HU","Without Sequence","138.92","",""
"03/01/2023 07:00:00 - 03/01/2023 08:00:00","BZN|HU","Without Sequence","159.92","",""
"03/01/2023 08:00:00 - 03/01/2023 09:00:00","BZN|HU","Without Sequence","169.17","",""
"03/01/2023 09:00:00 - 03/01/2023 10:00:00","BZN|HU","Without Sequence","171.18","",""
"03/01/2023 10:00:00 - 03/01/2023 11:00:00","BZN|HU","Without Sequence","168.57","",""
"03/01/2023 11:00:00 - 03/01/2023 12:00:00","BZN|HU","Without Sequence","169.49","",""
"03/01/2023 12:00:00 - 03/01/2023 13:00:00","BZN|HU","Without Sequence","164.50","",""
"03/01/2023 13:00:00 - 03/01/2023 14:00:00","BZN|HU","Without Sequence","160.91","",""
"03/01/2023 14:00:00 - 03/01/2023 15:00:00","BZN|HU","Without Sequence","163.06","",""
"03/01/2023 15:00:00 - 03/01/2023 16:00:00","BZN|HU","Without Sequence","180.43","",""
"03/01/2023 16:00:00 - 03/01/2023 17:00:00","BZN|HU","Without Sequence","172.63","",""
"03/01/2023 17:00:00 - 03/01/2023 18:00:00","BZN|HU","Without Sequence","201.09","",""
"03/01/2023 18:00:00 - 03/01/2023 19:00:00","BZN|HU","Without Sequence","173.38","",""
"03/01/2023 19:00:00 - 03/01/2023 20:00:00","BZN|HU","Without Sequence","160.99","",""
"03/01/2023 20:00:00 - 03/01/2023 21:00:00","BZN|HU","Without Sequence","149.62","",""
"03/01/2023 21:00:00 - 03/01/2023 22:00:00","BZN|HU","Without Sequence","136.66","",""
"03/01/2023 22:00:00 - 03/01/2023 23:00:00","BZN|HU","Without Sequence","122.19","",""
"03/01/2023 23:00:00 - 04/01/2023 00:00:00","BZN|HU","Without Sequence","109.60","",""
"04/01/2023 00:00:00 - 04/01/2023 01:00:00","BZN|HU","Without Sequence","101.38","",""
"04/01/2023 01:00:00 - 04/01/2023 02:00:00","BZN|HU","Without Sequence","85.56","",""
"04/01/2023 02:00:00 - 04/01/2023 03:00:00","BZN|HU","Without Sequence","79.05","",""
"04/01/2023 03:00:00 - 04/01/2023 04:00:00","BZN|HU","Without Sequence","75.83","",""
"04/01/2023 04:00:00 - 04/01/2023 05:00:00","BZN|HU","Without Sequence","89.88","",""
"04/01/2023 05:00:00 - 04/01/2023 06:00:00","BZN|HU","Without Sequence","114.31","",""
"04/01/2023 06:00:00 - 04/01/2023 07:00:00","BZN|HU","Without Sequence","192.90","",""
"04/01/2023 07:00:00 - 04/01/2023 08:00:00","BZN|HU","Without Sequence","182.95","",""
"04/01/2023 08:00:00 - 04/01/2023 09:00:00","BZN|HU","Without Sequence","174.09","",""
"04/01/2023 09:00:00 - 04/01/2023 10:00:00","BZN|HU","Without Sequence","180.09","",""
"04/01/2023 10:00:00 - 04/01/2023 11:00:00","BZN|HU","Without Sequence","183.83","",""
"04/01/2023 11:00:00 - 04/01/2023 12:00:00","BZN|HU","Without Sequence","174.13","",""
"04/01/2023 12:00:00 - 04/01/2023 13:00:00","BZN|HU","Without Sequence","169.41","",""
"04/01/2023 13:00:00 - 04/01/2023 14:00:00","BZN|HU","Without Sequence","172.00","",""
"04/01/2023 14:00:00 - 04/01/2023 15:00:00","BZN|HU","Without Sequence","216.43","",""
"04/01/2023 15:00:00 - 04/01/2023 16:00:00","BZN|HU","Without Sequence","301.95","",""
"04/01/2023 16:00:00 - 04/01/2023 17:00:00","BZN|HU","Without Sequence","346.54","",""
"04/01/2023 17:00:00 - 04/01/2023 18:00:00","BZN|HU","Without Sequence","237.37","",""
"04/01/2023 18:00:00 - 04/01/2023 19:00:00","BZN|HU","Without Sequence","317.00","",""
"04/01/2023 19:00:00 - 04/01/2023 20:00:00","BZN|HU","Without Sequence","252.35","",""
"04/01/2023 20:00:00 - 04/01/2023 21:00:00","BZN|HU","Without Sequence","251.06","",""
"04/01/2023 21:00:00 - 04/01/2023 22:00:00","BZN|HU","Without Sequence","195.69","",""
"04/01/2023 22:00:00 - 04/01/2023 23:00:00","BZN|HU","Without Sequence","185.85","",""
"04/01/2023 23:00:00 - 05/01/2023 00:00:00","BZN|HU","Without Sequence","140.66","",""
"05/01/2023 00:00:00 - 05/01/2023 01:00:00","BZN|HU","Without Sequence","145.49","",""
"05/01/2023 01:00:00 - 05/01/2023 02:00:00","BZN|HU","Without Sequence","127.69","",""
"05/01/2023 02:00:00 - 05/01/2023 03:00:00","BZN|HU","Without Sequence","88.05","",""
"05/01/2023 03:00:00 - 05/01/2023 04:00:00","BZN|HU","Without Sequence","74.91","",""
"05/01/2023 04:00:00 - 05/01/2023 05:00:00","BZN|HU","Without Sequence","67.15","",""
"05/01/2023 05:00:00 - 05/01/2023 06:00:00","BZN|HU","Without Sequence","86.39","",""
"05/01/2023 06:00:00 - 05/01/2023 07:00:00","BZN|HU","Without Sequence","137.46","",""
"05/01/2023 07:00:00 - 05/01/2023 08:00:00","BZN|HU","Without Sequence","130.41","",""
"05/01/2023 08:00:00 - 05/01/2023 09:00:00","BZN|HU","Without Sequence","135.26","",""
"05/01/2023 09:00:00 - 05/01/2023 10:00:00","BZN|HU","Without Sequence","144.27","",""
"05/01/2023 10:00:00 - 05/01/2023 11:00:00","BZN|HU","Without Sequence","141.08","",""
"05/01/2023 11:00:00 - 05/01/2023 12:00:00","BZN|HU","Without Sequence","145.80","",""
"05/01/2023 12:00:00 - 05/01/2023 13:00:00","BZN|HU","Without Sequence","142.35","",""
"05/01/2023 13:00:00 - 05/01/2023 14:00:00","BZN|HU","Without Sequence","142.76","",""
"05/01/2023 14:00:00 - 05/01/2023 15:00:00","BZN|HU","Without Sequence","151.03","",""
"05/01/2023 15:00:00 - 05/01/2023 16:00:00","BZN|HU","Without Sequence","159.48","",""
"05/01/2023 16:00:00 - 05/01/2023 17:00:00","BZN|HU","Without Sequence","172.73","",""
"05/01/2023 17:00:00 - 05/01/2023 18:00:00","BZN|HU","Without Sequence","192.80","",""
"05/01/2023 18:00:00 - 05/01/2023 19:00:00","BZN|HU","Without Sequence","194.67","",""
"05/01/2023 19:00:00 - 05/01/2023 20:00:00","BZN|HU","Without Sequence","177.98","",""
"05/01/2023 20:00:00 - 05/01/2023 21:00:00","BZN|HU","Without Sequence","163.99","",""
"05/01/2023 21:00:00 - 05/01/2023 22:00:00","BZN|HU","Without Sequence","152.00","",""
"05/01/2023 22:00:00 - 05/01/2023 23:00:00","BZN|HU","Without Sequence","144.64","",""
"05/01/2023 23:00:00 - 06/01/2023 00:00:00","BZN|HU","Without Sequence","127.00","",""
"06/01/2023 00:00:00 - 06/01/2023 01:00:00","BZN|HU","Without Sequence","107.21","",""
"06/01/2023 01:00:00 - 06/01/2023 02:00:00","BZN|HU","Without Sequence","101.10","",""
"06/01/2023 02:00:00 - 06/01/2023 03:00:00","BZN|HU","Without Sequence","96.73","",""
"06/01/2023 03:00:00 - 06/01/2023 04:00:00","BZN|HU","Without Sequence","83.10","",""
"06/01/2023 04:00:00 - 06/01/2023 05:00:00","BZN|HU","Without Sequence","87.91","",""
"06/01/2023 05:00:00 - 06/01/2023 06:00:00","BZN|HU","Without Sequence","94.82","",""
"06/01/2023 06:00:00 - 06/01/2023 07:00:00","BZN|HU","Without Sequence","103.25","",""
"06/01/2023 07:00:00 - 06/01/2023 08:00:00","BZN|HU","Without Sequence","135.76","",""
"06/01/2023 08:00:00 - 06/01/2023 09:00:00","BZN|HU","Without Sequence","160.00","",""
"06/01/2023 09:00:00 - 06/01/2023 10:00:00","BZN|HU","Without Sequence","135.53","",""
"06/01/2023 10:00:00 - 06/01/2023 11:00:00","BZN|HU","Without Sequence","132.32","",""
"06/01/2023 11:00:00 - 06/01/2023 12:00:00","BZN|HU","Without Sequence","122.24","",""
"06/01/2023 12:00:00 - 06/01/2023 13:00:00","BZN|HU","Without Sequence","122.22","",""
"06/01/2023 13:00:00 - 06/01/2023 14:00:00","BZN|HU","Without Sequence","116.09","",""
"06/01/2023 14:00:00 - 06/01/2023 15:00:00","BZN|HU","Without Sequence","140.08","",""
"06/01/2023 15:00:00 - 06/01/2023 16:00:00","BZN|HU","Without Sequence","153.89","",""
"06/01/2023 16:00:00 - 06/01/2023 17:00:00","BZN|HU","Without Sequence","185.24","",""
"06/01/2023 17:00:00 - 06/01/2023 18:00:00","BZN|HU","Without Sequence","155.93","",""
"06/01/2023 18:00:00 - 06/01/2023 19:00:00","BZN|HU","Without Sequence","163.50","",""
"06/01/2023 19:00:00 - 06/01/2023 20:00:00","BZN|HU","Without Sequence","146.74","",""
"06/01/2023 20:00:00 - 06/01/2023 21:00:00","BZN|HU","Without Sequence","140.06","",""
"06/01/2023 21:00:00 - 06/01/2023 22:00:00","BZN|HU","Without Sequence","142.48","",""
"06/01/2023 22:00:00 - 06/01/2023 23:00:00","BZN|HU","Without Sequence","129.94","",""
"06/01/2023 23:00:00 - 07/01/2023 00:00:00","BZN|HU","Without Sequence","121.39","",""
"07/01/2023 00:00:00 - 07/01/2023 01:00:00","BZN|HU","Without Sequence","113.19","",""
"07/01/2023 01:00:00 - 07/01/2023 02:00:00","BZN|HU","Without Sequence","105.06","",""
"07/01/2023 02:00:00 - 07/01/2023 03:00:00","BZN|HU","Without Sequence","99.97","",""
"07/01/2023 03:00:00 - 07/01/2023 04:00:00","BZN|HU","Without Sequence","94.05","",""
"07/01/2023 04:00:00 - 07/01/2023 05:00:00","BZN|HU","Without Sequence","100.03","",""
"07/01/2023 05:00:00 - 07/01/2023 06:00:00","BZN|HU","Without Sequence","130.08","",""
"07/01/2023 06:00:00 - 07/01/2023 07:00:00","BZN|HU","Without Sequence","140.25","",""
"07/01/2023 07:00:00 - 07/01/2023 08:00:00","BZN|HU","Without Sequence","165.82","",""
"07/01/2023 08:00:00 - 07/01/2023 09:00:00","BZN|HU","Without Sequence","145.50","",""
"07/01/2023 09:00:00 - 07/01/2023 10:00:00","BZN|HU","Without Sequence","160.63","",""
"07/01/2023 10:00:00 - 07/01/2023 11:00:00","BZN|HU","Without Sequence","149.75","",""
"07/01/2023 11:00:00 - 07/01/2023 12:00:00","BZN|HU","Without Sequence","148.69","",""
"07/01/2023 12:00:00 - 07/01/2023 13:00:00","BZN|HU","Without Sequence","154.03","",""
"07/01/2023 13:00:00 - 07/01/2023 14:00:00","BZN|HU","Without Sequence","134.91","",""
"07/01/2023 14:00:00 - 07/01/2023 15:00:00","BZN|HU","Without Sequence","156.72","",""
"07/01/2023 15:00:00 - 07/01/2023 16:00:00","BZN|HU","Without Sequence","221.83","",""
"07/01/2023 16:00:00 - 07/01/2023 17:00:00","BZN|HU","Without Sequence","349.68","",""
"07/01/2023 17:00:00 - 07/01/2023 18:00:00","BZN|HU","Without Sequence","362.99","",""
"07/01/2023 18:00:00 - 07/01/2023 19:00:00","BZN|HU","Without Sequence","303.74","",""
"07/01/2023 19:00:00 - 07/01/2023 20:00:00","BZN|HU","Without Sequence","313.47","",""
"07/01/2023 20:00:00 - 07/01/2023 21:00:00","BZN|HU","Without Sequence","213.04","",""
"07/01/2023 21:00:00 - 07/01/2023 22:00:00","BZN|HU","Without Sequence","173.32","",""
"07/01/2023 22:00:00 - 07/01/2023 23:00:00","BZN|HU","Without Sequence","147.25","",""
"07/01/2023 23:00:00 - 08/01/2023 00:00:00","BZN|HU","Without Sequence","101.25","",""
"08/01/2023 00:00:00 - 08/01/2023 01:00:00","BZN|HU","Without Sequence","94.17","",""
"08/01/2023 01:00:00 - 08/01/2023 02:00:00","BZN|HU","Without Sequence","88.35","",""
"08/01/2023 02:00:00 - 08/01/2023 03:00:00","BZN|HU","Without Sequence","76.64","",""
"08/01/2023 03:00:00 - 08/01/2023 04:00:00","BZN|HU","Without Sequence","60.03","",""
"08/01/2023 04:00:00 - 08/01/2023 05:00:00","BZN|HU","Without Sequence","76.18","",""
"08/01/2023 05:00:00 - 08/01/2023 06:00:00","BZN|HU","Without Sequence","73.39","",""
"08/01/2023 06:00:00 - 08/01/2023 07:00:00","BZN|HU","Without Sequence","81.64","",""
"08/01/2023 07:00:00 - 08/01/2023 08:00:00","BZN|HU","Without Sequence","90.82","",""
"08/01/2023 08:00:00 - 08/01/2023 09:00:00","BZN|HU","Without Sequence","95.71","",""
"08/01/2023 09:00:00 - 08/01/2023 10:00:00","BZN|HU","Without Sequence","105.82","",""
"08/01/2023 10:00:00 - 08/01/2023 11:00:00","BZN|HU","Without Sequence","106.83","",""
"08/01/2023 11:00:00 - 08/01/2023 12:00:00","BZN|HU","Without Sequence","103.87","",""
"08/01/2023 12:00:00 - 08/01/2023 13:00:00","BZN|HU","Without Sequence","101.69","",""
"08/01/2023 13:00:00 - 08/01/2023 14:00:00","BZN|HU","Without Sequence","99.00","",""
"08/01/2023 14:00:00 - 08/01/2023 15:00:00","BZN|HU","Without Sequence","104.29","",""
"08/01/2023 15:00:00 - 08/01/2023 16:00:00","BZN|HU","Without Sequence","110.12","",""
"08/01/2023 16:00:00 - 08/01/2023 17:00:00","BZN|HU","Without Sequence","135.03","",""
"08/01/2023 17:00:00 - 08/01/2023 18:00:00","BZN|HU","Without Sequence","143.54","",""
"08/01/2023 18:00:00 - 08/01/2023 19:00:00","BZN|HU","Without Sequence","133.00","",""
"08/01/2023 19:00:00 - 08/01/2023 20:00:00","BZN|HU","Without Sequence","133.66","",""
"08/01/2023 20:00:00 - 08/01/2023 21:00:00","BZN|HU","Without Sequence","129.83","",""
"08/01/2023 21:00:00 - 08/01/2023 22:00:00","BZN|HU","Without Sequence","110.74","",""
"08/01/2023 22:00:00 - 08/01/2023 23:00:00","BZN|HU","Without Sequence","100.79","",""
"08/01/2023 23:00:00 - 09/01/2023 00:00:00","BZN|HU","Without Sequence","81.26","",""
"09/01/2023 00:00:00 - 09/01/2023 01:00:00","BZN|HU","Without Sequence","75.13","",""
"09/01/2023 01:00:00 - 09/01/2023 02:00:00","BZN|HU","Without Sequence","64.38","",""
"09/01/2023 02:00:00 - 09/01/2023 03:00:00","BZN|HU","Without Sequence","60.28","",""
"09/01/2023 03:00:00 - 09/01/2023 04:00:00","BZN|HU","Without Sequence","39.41","",""
"09/01/2023 04:00:00 - 09/01/2023 05:00:00","BZN|HU","Without Sequence","50.78","",""
"09/01/2023 05:00:00 - 09/01/2023 06:00:00","BZN|HU","Without Sequence","79.86","",""
"09/01/2023 06:00:00 - 09/01/2023 07:00:00","BZN|HU","Without Sequence","122.13","",""
"09/01/2023 07:00:00 - 09/01/2023 08:00:00","BZN|HU","Without Sequence","169.61","",""
"09/01/2023 08:00:00 - 09/01/2023 09:00:00","BZN|HU","Without Sequence","180.00","",""
"09/01/2023 09:00:00 - 09/01/2023 10:00:00","BZN|HU","Without Sequence","179.40","",""
"09/01/2023 10:00:00 - 09/01/2023 11:00:00","BZN|HU","Without Sequence","171.85","",""
"09/01/2023 11:00:00 - 09/01/2023 12:00:00","BZN|HU","Without Sequence","177.53","",""
"09/01/2023 12:00:00 - 09/01/2023 13:00:00","BZN|HU","Without Sequence","173.67","",""
"09/01/2023 13:00:00 - 09/01/2023 14:00:00","BZN|HU","Without Sequence","174.54","",""
"09/01/2023 14:00:00 - 09/01/2023 15:00:00","BZN|HU","Without Sequence","171.70","",""
"09/01/2023 15:00:00 - 09/01/2023 16:00:00","BZN|HU","Without Sequence","183.00","",""
"09/01/2023 16:00:00 - 09/01/2023 17:00:00","BZN|HU","Without Sequence","184.47","",""
"09/01/2023 17:00:00 - 09/01/2023 18:00:00","BZN|HU","Without Sequence","196.53","",""
"09/01/2023 18:00:00 - 09/01/2023 19:00:00","BZN|HU","Without Sequence","182.18","",""
"09/01/2023 19:00:00 - 09/01/2023 20:00:00","BZN|HU","Without Sequence","180.80","",""
"09/01/2023 20:00:00 - 09/01/2023 21:00:00","BZN|HU","Without Sequence","167.99","",""
"09/01/2023 21:00:00 - 09/01/2023 22:00:00","BZN|HU","Without Sequence","141.09","",""
"09/01/2023 22:00:00 - 09/01/2023 23:00:00","BZN|HU","Without Sequence","132.00","",""
"09/01/2023 23:00:00 - 10/01/2023 00:00:00","BZN|HU","Without Sequence","108.31","",""
"10/01/2023 00:00:00 - 10/01/2023 01:00:00","BZN|HU","Without Sequence","106.36","",""
"10/01/2023 01:00:00 - 10/01/2023 02:00:00","BZN|HU","Without Sequence","96.15","",""
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|HU","Without Sequence","93.88","",""
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|HU","Without Sequence","91.91","",""
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|HU","Without Sequence","95.74","",""
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|HU","Without Sequence","108.60","",""
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|HU","Without Sequence","145.81","",""
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|HU","Without Sequence","176.50","",""
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|HU","Without Sequence","183.06","",""
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|HU","Without Sequence","178.21","",""
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|HU","Without Sequence","174.24","",""
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|HU","Without Sequence","169.18","",""
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|HU","Without Sequence","166.19","",""
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|HU","Without Sequence","166.32","",""
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|HU","Without Sequence","168.38","",""
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|HU","Without Sequence","169.06","",""
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|HU","Without Sequence","166.30","",""
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|HU","Without Sequence","170.86","",""
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|HU","Without Sequence","167.74","",""
"10/01/2023 19:00:00 - 10/01/2023 20:00:00","BZN|HU","Without Sequence","161.52","",""
"10/01/2023 20:00:00 - 10/01/2023 21:00:00","BZN|HU","Without Sequence","151.32","",""
"10/01/2023 21:00:00 - 10/01/2023 22:00:00","BZN|HU","Without Sequence","127.09","",""
"10/01/2023 22:00:00 - 10/01/2023 23:00:00","BZN|HU","Without Sequence","116.28","",""
"10/01/2023 23:00:00 - 11/01/2023 00:00:00","BZN|HU","Without Sequence","81.71","",""
"11/01/2023 00:00:00 - 11/01/2023 01:00:00","BZN|HU","Without Sequence","27.83","",""
"11/01/2023 01:00:00 - 11/01/2023 02:00:00","BZN|HU","Without Sequence","8.22","",""
"11/01/2023 02:00:00 - 11/01/2023 03:00:00","BZN|HU","Without Sequence","12.03","",""
"11/01/2023 03:00:00 - 11/01/2023 04:00:00","BZN|HU","Without Sequence","3.02","",""
"11/01/2023 04:00:00 - 11/01/2023 05:00:00","BZN|HU","Without Sequence","22.95","",""
"11/01/2023 05:00:00 - 11/01/2023 06:00:00","BZN|HU","Without Sequence","94.32","",""
"11/01/2023 06:00:00 - 11/01/2023 07:00:00","BZN|HU","Without Sequence","170.24","",""
"11/01/2023 07:00:00 - 11/01/2023 08:00:00","BZN|HU","Without Sequence","206.13","",""
"11/01/2023 08:00:00 - 11/01/2023 09:00:00","BZN|HU","Without Sequence","215.03","",""
"11/01/2023 09:00:00 - 11/01/2023 10:00:00","BZN|HU","Without Sequence","200.03","",""
"11/01/2023 10:00:00 - 11/01/2023 11:00:00","BZN|HU","Without Sequence","185.92","",""
"11/01/2023 11:00:00 - 11/01/2023 12:00:00","BZN|HU","Without Sequence","174.43","",""
"11/01/2023 12:00:00 - 11/01/2023 13:00:00","BZN|HU","Without Sequence","177.45","",""
"11/01/2023 13:00:00 - 11/01/2023 14:00:00","BZN|HU","Without Sequence","180.08","",""
"11/01/2023 14:00:00 - 11/01/2023 15:00:00","BZN|HU","Without Sequence","190.50","",""
"11/01/2023 15:00:00 - 11/01/2023 16:00:00","BZN|HU","Without Sequence","190.08","",""
"11/01/2023 16:00:00 - 11/01/2023 17:00:00","BZN|HU","Without Sequence","206.59","",""
"11/01/2023 17:00:00 - 11/01/2023 18:00:00","BZN|HU","Without Sequence","201.42","",""
"11/01/2023 18:00:00 - 11/01/2023 19:00:00","BZN|HU","Without Sequence","184.00","",""
"11/01/2023 19:00:00 - 11/01/2023 20:00:00","BZN|HU","Without Sequence","185.01","",""
"11/01/2023 20:00:00 - 11/01/2023 21:00:00","BZN|HU","Without Sequence","176.99","",""
"11/01/2023 21:00:00 - 11/01/2023 22:00:00","BZN|HU","Without Sequence","154.43","",""
"11/01/2023 22:00:00 - 11/01/2023 23:00:00","BZN|HU","Without Sequence","159.57","",""
"11/01/2023 23:00:00 - 12/01/2023 00:00:00","BZN|HU","Without Sequence","130.21","",""
"12/01/2023 00:00:00 - 12/01/2023 01:00:00","BZN|HU","Without Sequence","141.40","",""
"12/01/2023 01:00:00 - 12/01/2023 02:00:00","BZN|HU","Without Sequence","130.84","",""
"12/01/2023 02:00:00 - 12/01/2023 03:00:00","BZN|HU","Without Sequence","106.62","",""
"12/01/2023 03:00:00 - 12/01/2023 04:00:00","BZN|HU","Without Sequence","114.20","",""
"12/01/2023 04:00:00 - 12/01/2023 05:00:00","BZN|HU","Without Sequence","108.07","",""
"12/01/2023 05:00:00 - 12/01/2023 06:00:00","BZN|HU","Without Sequence","123.56","",""
"12/01/2023 06:00:00 - 12/01/2023 07:00:00","BZN|HU","Without Sequence","180.25","",""
"12/01/2023 07:00:00 - 12/01/2023 08:00:00","BZN|HU","Without Sequence","195.67","",""
"12/01/2023 08:00:00 - 12/01/2023 09:00:00","BZN|HU","Without Sequence","217.80","",""
"12/01/2023 09:00:00 - 12/01/2023 10:00:00","BZN|HU","Without Sequence","207.96","",""
"12/01/2023 10:00:00 - 12/01/2023 11:00:00","BZN|HU","Without Sequence","195.07","",""
"12/01/2023 11:00:00 - 12/01/2023 12:00:00","BZN|HU","Without Sequence","181.27","",""
"12/01/2023 12:00:00 - 12/01/2023 13:00:00","BZN|HU","Without Sequence","177.60","",""
