"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"01/01/2024 06:30 - 01/01/2024 06:45","BZN|HR","1438.00","1551.28"
"01/01/2024 06:45 - 01/01/2024 07:00","BZN|HR","1445.00","1551.28"
"01/01/2024 07:00 - 01/01/2024 07:15","BZN|HR","1462.00","1594.92"
"01/01/2024 07:15 - 01/01/2024 07:30","BZN|HR","1457.00","1594.92"
"01/01/2024 07:30 - 01/01/2024 07:45","BZN|HR","1453.00","1594.92"
"01/01/2024 07:45 - 01/01/2024 08:00","BZN|HR","1456.00","1594.92"
"01/01/2024 08:00 - 01/01/2024 08:15","BZN|HR","1482.00","1596.44"
"01/01/2024 08:15 - 01/01/2024 08:30","BZN|HR","1513.00","1596.44"
"01/01/2024 08:30 - 01/01/2024 08:45","BZN|HR","1542.00","1596.44"
"01/01/2024 08:45 - 01/01/2024 09:00","BZN|HR","1563.00","1596.44"
"01/01/2024 09:00 - 01/01/2024 09:15","BZN|HR","1596.00","1753.16"
"01/01/2024 09:15 - 01/01/2024 09:30","BZN|HR","1635.00","1753.16"
"01/01/2024 09:30 - 01/01/2024 09:45","BZN|HR","1679.00","1753.16"
"01/01/2024 09:45 - 01/01/2024 10:00","BZN|HR","1710.00","1753.16"
"01/01/2024 10:00 - 01/01/2024 10:15","BZN|HR","1758.00","1782.08"
"01/01/2024 10:15 - 01/01/2024 10:30","BZN|HR","1795.00","1782.08"
"01/01/2024 10:30 - 01/01/2024 10:45","BZN|HR","1832.00","1782.08"
"01/01/2024 10:45 - 01/01/2024 11:00","BZN|HR","1852.00","1782.08"
"01/01/2024 11:00 - 01/01/2024 11:15","BZN|HR","1887.00","1835.88"
"01/01/2024 11:15 - 01/01/2024 11:30","BZN|HR","1910.00","1835.88"
"01/01/2024 11:30 - 01/01/2024 11:45","BZN|HR","1915.00","1835.88"
"01/01/2024 11:45 - 01/01/2024 12:00","BZN|HR","1921.00","1835.88"
"01/01/2024 12:00 - 01/01/2024 12:15","BZN|HR","1914.00","1769.20"
"01/01/2024 12:15 - 01/01/2024 12:30","BZN|HR","1914.00","1769.20"
"01/01/2024 12:30 - 01/01/2024 12:45","BZN|HR","1897.00","1769.20"
"01/01/2024 12:45 - 01/01/2024 13:00","BZN|HR","1881.00","1769.20"
"01/01/2024 13:00 - 01/01/2024 13:15","BZN|HR","1853.00","1734.12"
"01/01/2024 13:15 - 01/01/2024 13:30","BZN|HR","1829.00","1734.12"
"01/01/2024 13:30 - 01/01/2024 13:45","BZN|HR","1812.00","1734.12"
"01/01/2024 13:45 - 01/01/2024 14:00","BZN|HR","1799.00","1734.12"
"01/01/2024 14:00 - 01/01/2024 14:15","BZN|HR","1784.00","1726.88"
"01/01/2024 14:15 - 01/01/2024 14:30","BZN|HR","1770.00","1726.88"
"01/01/2024 14:30 - 01/01/2024 14:45","BZN|HR","1765.00","1726.88"
"01/01/2024 14:45 - 01/01/2024 15:00","BZN|HR","1753.00","1726.88"
"01/01/2024 15:00 - 01/01/2024 15:15","BZN|HR","1737.00","1767.52"
"01/01/2024 15:15 - 01/01/2024 15:30","BZN|HR","1749.00","1767.52"
"01/01/2024 15:30 - 01/01/2024 15:45","BZN|HR","1752.00","1767.52"
"01/01/2024 15:45 - 01/01/2024 16:00","BZN|HR","1770.00","1767.52"
"01/01/2024 16:00 - 01/01/2024 16:15","BZN|HR","1785.00","1898.28"
"01/01/2024 16:15 - 01/01/2024 16:30","BZN|HR","1827.00","1898.28"
"01/01/2024 16:30 - 01/01/2024 16:45","BZN|HR","1898.00","1898.28"
"01/01/2024 16:45 - 01/01/2024 17:00","BZN|HR","1954.00","1898.28"
"01/01/2024 17:00 - 01/01/2024 17:15","BZN|HR","1964.00","2056.12"
"01/01/2024 17:15 - 01/01/2024 17:30","BZN|HR","1984.00","2056.12"
"01/01/2024 17:30 - 01/01/2024 17:45","BZN|HR","1993.00","2056.12"
"01/01/2024 17:45 - 01/01/2024 18:00","BZN|HR","2008.00","2056.12"
"01/01/2024 18:00 - 01/01/2024 18:15","BZN|HR","1999.00","2056.64"
"01/01/2024 18:15 - 01/01/2024 18:30","BZN|HR","2000.00","2056.64"
"01/01/2024 18:30 - 01/01/2024 18:45","BZN|HR","2012.00","2056.64"
"01/01/2024 18:45 - 01/01/2024 19:00","BZN|HR","2008.00","2056.64"
"01/01/2024 19:00 - 01/01/2024 19:15","BZN|HR","2017.00","2080.96"
"01/01/2024 19:15 - 01/01/2024 19:30","BZN|HR","2023.00","2080.96"
"01/01/2024 19:30 - 01/01/2024 19:45","BZN|HR","2037.00","2080.96"
"01/01/2024 19:45 - 01/01/2024 20:00","BZN|HR","2046.00","2080.96"
"01/01/2024 20:00 - 01/01/2024 20:15","BZN|HR","2049.00","2087.76"
"01/01/2024 20:15 - 01/01/2024 20:30","BZN|HR","2043.00","2087.76"
"01/01/2024 20:30 - 01/01/2024 20:45","BZN|HR","2019.00","2087.76"
"01/01/2024 20:45 - 01/01/2024 21:00","BZN|HR","2007.00","2087.76"
"01/01/2024 21:00 - 01/01/2024 21:15","BZN|HR","2021.00","2093.28"
"01/01/2024 21:15 - 01/01/2024 21:30","BZN|HR","2049.00","2093.28"
"01/01/2024 21:30 - 01/01/2024 21:45","BZN|HR","2044.00","2093.28"
"01/01/2024 21:45 - 01/01/2024 22:00","BZN|HR","2023.00","2093.28"
"01/01/2024 22:00 - 01/01/2024 22:15","BZN|HR","1991.00","1988.28"
"01/01/2024 22:15 - 01/01/2024 22:30","BZN|HR","1948.00","1988.28"
"01/01/2024 22:30 - 01/01/2024 22:45","BZN|HR","1911.00","1988.28"
"01/01/2024 22:45 - 01/01/2024 23:00","BZN|HR","1867.00","1988.28"
"01/01/2024 23:00 - 01/01/2024 23:15","BZN|HR","1815.00","1806.52"
"01/01/2024 23:15 - 01/01/2024 23:30","BZN|HR","1776.00","1806.52"
"01/01/2024 23:30 - 01/01/2024 23:45","BZN|HR","1735.00","1806.52"
"01/01/2024 23:45 - 02/01/2024 00:00","BZN|HR","1704.00","1806.52"
"02/01/2024 00:00 - 02/01/2024 00:15","BZN|HR","1655.00","1603.20"
"02/01/2024 00:15 - 02/01/2024 00:30","BZN|HR","1604.00","1603.20"
"02/01/2024 00:30 - 02/01/2024 00:45","BZN|HR","1565.00","1603.20"
"02/01/2024 00:45 - 02/01/2024 01:00","BZN|HR","1524.00","1603.20"
"02/01/2024 01:00 - 02/01/2024 01:15","BZN|HR","1493.00","1497.92"
"02/01/2024 01:15 - 02/01/2024 01:30","BZN|HR","1455.00","1497.92"
"02/01/2024 01:30 - 02/01/2024 01:45","BZN|HR","1436.00","1497.92"
"02/01/2024 01:45 - 02/01/2024 02:00","BZN|HR","1417.00","1497.92"
"02/01/2024 02:00 - 02/01/2024 02:15","BZN|HR","1403.00","1387.60"
"02/01/2024 02:15 - 02/01/2024 02:30","BZN|HR","1384.00","1387.60"
"02/01/2024 02:30 - 02/01/2024 02:45","BZN|HR","1378.00","1387.60"
"02/01/2024 02:45 - 02/01/2024 03:00","BZN|HR","1361.00","1387.60"
"02/01/2024 03:00 - 02/01/2024 03:15","BZN|HR","1365.00","1363.24"
"02/01/2024 03:15 - 02/01/2024 03:30","BZN|HR","1365.00","1363.24"
"02/01/2024 03:30 - 02/01/2024 03:45","BZN|HR","1362.00","1363.24"
"02/01/2024 03:45 - 02/01/2024 04:00","BZN|HR","1370.00","1363.24"
"02/01/2024 04:00 - 02/01/2024 04:15","BZN|HR","1378.00","1443.80"
"02/01/2024 04:15 - 02/01/2024 04:30","BZN|HR","1386.00","1443.80"
"02/01/2024 04:30 - 02/01/2024 04:45","BZN|HR","1398.00","1443.80"
"02/01/2024 04:45 - 02/01/2024 05:00","BZN|HR","1417.00","1443.80"
"02/01/2024 05:00 - 02/01/2024 05:15","BZN|HR","1452.00","1480.64"
"02/01/2024 05:15 - 02/01/2024 05:30","BZN|HR","1487.00","1480.64"
"02/01/2024 05:30 - 02/01/2024 05:45","BZN|HR","1534.00","1480.64"
"02/01/2024 05:45 - 02/01/2024 06:00","BZN|HR","1596.00","1480.64"
"02/01/2024 06:00 - 02/01/2024 06:15","BZN|HR","1704.00","1755.60"
"02/01/2024 06:15 - 02/01/2024 06:30","BZN|HR","1772.00","1755.60"
"02/01/2024 06:30 - 02/01/2024 06:45","BZN|HR","1835.00","1755.60"
"02/01/2024 06:45 - 02/01/2024 07:00","BZN|HR","1899.00","1755.60"
"02/01/2024 07:00 - 02/01/2024 07:15","BZN|HR","1972.00","1968.12"
"02/01/2024 07:15 - 02/01/2024 07:30","BZN|HR","2012.00","1968.12"
"02/01/2024 07:30 - 02/01/2024 07:45","BZN|HR","2024.00","1968.12"
"02/01/2024 07:45 - 02/01/2024 08:00","BZN|HR","2074.00","1968.12"
"02/01/2024 08:00 - 02/01/2024 08:15","BZN|HR","2139.00","2125.96"
"02/01/2024 08:15 - 02/01/2024 08:30","BZN|HR","2182.00","2125.96"
"02/01/2024 08:30 - 02/01/2024 08:45","BZN|HR","2214.00","2125.96"
"02/01/2024 08:45 - 02/01/2024 09:00","BZN|HR","2228.00","2125.96"
"02/01/2024 09:00 - 02/01/2024 09:15","BZN|HR","2252.00","2205.44"
"02/01/2024 09:15 - 02/01/2024 09:30","BZN|HR","2260.00","2205.44"
"02/01/2024 09:30 - 02/01/2024 09:45","BZN|HR","2265.00","2205.44"
"02/01/2024 09:45 - 02/01/2024 10:00","BZN|HR","2256.00","2205.44"
"02/01/2024 10:00 - 02/01/2024 10:15","BZN|HR","2251.00","2190.80"
"02/01/2024 10:15 - 02/01/2024 10:30","BZN|HR","2258.00","2190.80"
"02/01/2024 10:30 - 02/01/2024 10:45","BZN|HR","2260.00","2190.80"
"02/01/2024 10:45 - 02/01/2024 11:00","BZN|HR","2255.00","2190.80"
"02/01/2024 11:00 - 02/01/2024 11:15","BZN|HR","2258.00","2221.00"
"02/01/2024 11:15 - 02/01/2024 11:30","BZN|HR","2252.00","2221.00"
"02/01/2024 11:30 - 02/01/2024 11:45","BZN|HR","2247.00","2221.00"
"02/01/2024 11:45 - 02/01/2024 12:00","BZN|HR","2258.00","2221.00"
"02/01/2024 12:00 - 02/01/2024 12:15","BZN|HR","2247.00","2255.84"
"02/01/2024 12:15 - 02/01/2024 12:30","BZN|HR","2244.00","2255.84"
"02/01/2024 12:30 - 02/01/2024 12:45","BZN|HR","2242.00","2255.84"
"02/01/2024 12:45 - 02/01/2024 13:00","BZN|HR","2231.00","2255.84"
"02/01/2024 13:00 - 02/01/2024 13:15","BZN|HR","2213.00","2229.04"
"02/01/2024 13:15 - 02/01/2024 13:30","BZN|HR","2193.00","2229.04"
"02/01/2024 13:30 - 02/01/2024 13:45","BZN|HR","2174.00","2229.04"
"02/01/2024 13:45 - 02/01/2024 14:00","BZN|HR","2129.00","2229.04"
"02/01/2024 14:00 - 02/01/2024 14:15","BZN|HR","2120.00","2191.68"
"02/01/2024 14:15 - 02/01/2024 14:30","BZN|HR","2127.00","2191.68"
"02/01/2024 14:30 - 02/01/2024 14:45","BZN|HR","2135.00","2191.68"
"02/01/2024 14:45 - 02/01/2024 15:00","BZN|HR","2129.00","2191.68"
"02/01/2024 15:00 - 02/01/2024 15:15","BZN|HR","2117.00","2187.60"
"02/01/2024 15:15 - 02/01/2024 15:30","BZN|HR","2130.00","2187.60"
"02/01/2024 15:30 - 02/01/2024 15:45","BZN|HR","2146.00","2187.60"
"02/01/2024 15:45 - 02/01/2024 16:00","BZN|HR","2167.00","2187.60"
"02/01/2024 16:00 - 02/01/2024 16:15","BZN|HR","2189.00","2347.40"
"02/01/2024 16:15 - 02/01/2024 16:30","BZN|HR","2231.00","2347.40"
"02/01/2024 16:30 - 02/01/2024 16:45","BZN|HR","2310.00","2347.40"
"02/01/2024 16:45 - 02/01/2024 17:00","BZN|HR","2375.00","2347.40"
"02/01/2024 17:00 - 02/01/2024 17:15","BZN|HR","2402.00","2460.56"
"02/01/2024 17:15 - 02/01/2024 17:30","BZN|HR","2417.00","2460.56"
"02/01/2024 17:30 - 02/01/2024 17:45","BZN|HR","2411.00","2460.56"
"02/01/2024 17:45 - 02/01/2024 18:00","BZN|HR","2408.00","2460.56"
"02/01/2024 18:00 - 02/01/2024 18:15","BZN|HR","2385.00","2432.40"
"02/01/2024 18:15 - 02/01/2024 18:30","BZN|HR","2381.00","2432.40"
"02/01/2024 18:30 - 02/01/2024 18:45","BZN|HR","2377.00","2432.40"
"02/01/2024 18:45 - 02/01/2024 19:00","BZN|HR","2371.00","2432.40"
"02/01/2024 19:00 - 02/01/2024 19:15","BZN|HR","2375.00","2377.68"
"02/01/2024 19:15 - 02/01/2024 19:30","BZN|HR","2381.00","2377.68"
"02/01/2024 19:30 - 02/01/2024 19:45","BZN|HR","2376.00","2377.68"
"02/01/2024 19:45 - 02/01/2024 20:00","BZN|HR","2371.00","2377.68"
"02/01/2024 20:00 - 02/01/2024 20:15","BZN|HR","2358.00","2311.24"
"02/01/2024 20:15 - 02/01/2024 20:30","BZN|HR","2338.00","2311.24"
"02/01/2024 20:30 - 02/01/2024 20:45","BZN|HR","2308.00","2311.24"
"02/01/2024 20:45 - 02/01/2024 21:00","BZN|HR","2282.00","2311.24"
"02/01/2024 21:00 - 02/01/2024 21:15","BZN|HR","2289.00","2364.72"
"02/01/2024 21:15 - 02/01/2024 21:30","BZN|HR","2279.00","2364.72"
"02/01/2024 21:30 - 02/01/2024 21:45","BZN|HR","2254.00","2364.72"
"02/01/2024 21:45 - 02/01/2024 22:00","BZN|HR","2219.00","2364.72"
"02/01/2024 22:00 - 02/01/2024 22:15","BZN|HR","2183.00","2168.84"
"02/01/2024 22:15 - 02/01/2024 22:30","BZN|HR","2151.00","2168.84"
"02/01/2024 22:30 - 02/01/2024 22:45","BZN|HR","2101.00","2168.84"
"02/01/2024 22:45 - 02/01/2024 23:00","BZN|HR","2054.00","2168.84"
"02/01/2024 23:00 - 02/01/2024 23:15","BZN|HR","1997.00","1963.92"
"02/01/2024 23:15 - 02/01/2024 23:30","BZN|HR","1936.00","1963.92"
"02/01/2024 23:30 - 02/01/2024 23:45","BZN|HR","1893.00","1963.92"
"02/01/2024 23:45 - 03/01/2024 00:00","BZN|HR","1841.00","1963.92"
"03/01/2024 00:00 - 03/01/2024 00:15","BZN|HR","1776.00","1778.88"
"03/01/2024 00:15 - 03/01/2024 00:30","BZN|HR","1729.00","1778.88"
"03/01/2024 00:30 - 03/01/2024 00:45","BZN|HR","1673.00","1778.88"
"03/01/2024 00:45 - 03/01/2024 01:00","BZN|HR","1628.00","1778.88"
"03/01/2024 01:00 - 03/01/2024 01:15","BZN|HR","1592.00","1605.36"
"03/01/2024 01:15 - 03/01/2024 01:30","BZN|HR","1564.00","1605.36"
"03/01/2024 01:30 - 03/01/2024 01:45","BZN|HR","1537.00","1605.36"
"03/01/2024 01:45 - 03/01/2024 02:00","BZN|HR","1519.00","1605.36"
"03/01/2024 02:00 - 03/01/2024 02:15","BZN|HR","1498.00","1505.92"
"03/01/2024 02:15 - 03/01/2024 02:30","BZN|HR","1482.00","1505.92"
"03/01/2024 02:30 - 03/01/2024 02:45","BZN|HR","1470.00","1505.92"
"03/01/2024 02:45 - 03/01/2024 03:00","BZN|HR","1456.00","1505.92"
"03/01/2024 03:00 - 03/01/2024 03:15","BZN|HR","1454.00","1484.12"
"03/01/2024 03:15 - 03/01/2024 03:30","BZN|HR","1443.00","1484.12"
"03/01/2024 03:30 - 03/01/2024 03:45","BZN|HR","1438.00","1484.12"
"03/01/2024 03:45 - 03/01/2024 04:00","BZN|HR","1444.00","1484.12"
"03/01/2024 04:00 - 03/01/2024 04:15","BZN|HR","1451.00","1504.96"
"03/01/2024 04:15 - 03/01/2024 04:30","BZN|HR","1452.00","1504.96"
"03/01/2024 04:30 - 03/01/2024 04:45","BZN|HR","1467.00","1504.96"
"03/01/2024 04:45 - 03/01/2024 05:00","BZN|HR","1481.00","1504.96"
"03/01/2024 05:00 - 03/01/2024 05:15","BZN|HR","1512.00","1649.32"
"03/01/2024 05:15 - 03/01/2024 05:30","BZN|HR","1540.00","1649.32"
"03/01/2024 05:30 - 03/01/2024 05:45","BZN|HR","1588.00","1649.32"
"03/01/2024 05:45 - 03/01/2024 06:00","BZN|HR","1643.00","1649.32"
"03/01/2024 06:00 - 03/01/2024 06:15","BZN|HR","1753.00","1931.48"
"03/01/2024 06:15 - 03/01/2024 06:30","BZN|HR","1818.00","1931.48"
"03/01/2024 06:30 - 03/01/2024 06:45","BZN|HR","1874.00","1931.48"
"03/01/2024 06:45 - 03/01/2024 07:00","BZN|HR","1937.00","1931.48"
"03/01/2024 07:00 - 03/01/2024 07:15","BZN|HR","1997.00","2184.28"
"03/01/2024 07:15 - 03/01/2024 07:30","BZN|HR","2032.00","2184.28"
"03/01/2024 07:30 - 03/01/2024 07:45","BZN|HR","2051.00","2184.28"
"03/01/2024 07:45 - 03/01/2024 08:00","BZN|HR","2086.00","2184.28"
"03/01/2024 08:00 - 03/01/2024 08:15","BZN|HR","2130.00","2357.56"
"03/01/2024 08:15 - 03/01/2024 08:30","BZN|HR","2172.00","2357.56"
"03/01/2024 08:30 - 03/01/2024 08:45","BZN|HR","2193.00","2357.56"
"03/01/2024 08:45 - 03/01/2024 09:00","BZN|HR","2212.00","2357.56"
"03/01/2024 09:00 - 03/01/2024 09:15","BZN|HR","2236.00","2443.92"
"03/01/2024 09:15 - 03/01/2024 09:30","BZN|HR","2240.00","2443.92"
"03/01/2024 09:30 - 03/01/2024 09:45","BZN|HR","2239.00","2443.92"
"03/01/2024 09:45 - 03/01/2024 10:00","BZN|HR","2242.00","2443.92"
"03/01/2024 10:00 - 03/01/2024 10:15","BZN|HR","2232.00","2361.60"
"03/01/2024 10:15 - 03/01/2024 10:30","BZN|HR","2227.00","2361.60"
"03/01/2024 10:30 - 03/01/2024 10:45","BZN|HR","2237.00","2361.60"
"03/01/2024 10:45 - 03/01/2024 11:00","BZN|HR","2244.00","2361.60"
"03/01/2024 11:00 - 03/01/2024 11:15","BZN|HR","2259.00","2374.00"
"03/01/2024 11:15 - 03/01/2024 11:30","BZN|HR","2254.00","2374.00"
"03/01/2024 11:30 - 03/01/2024 11:45","BZN|HR","2244.00","2374.00"
"03/01/2024 11:45 - 03/01/2024 12:00","BZN|HR","2248.00","2374.00"
"03/01/2024 12:00 - 03/01/2024 12:15","BZN|HR","2243.00","2357.56"
"03/01/2024 12:15 - 03/01/2024 12:30","BZN|HR","2238.00","2357.56"
"03/01/2024 12:30 - 03/01/2024 12:45","BZN|HR","2229.00","2357.56"
"03/01/2024 12:45 - 03/01/2024 13:00","BZN|HR","2219.00","2357.56"
"03/01/2024 13:00 - 03/01/2024 13:15","BZN|HR","2209.00","2317.72"
"03/01/2024 13:15 - 03/01/2024 13:30","BZN|HR","2198.00","2317.72"
"03/01/2024 13:30 - 03/01/2024 13:45","BZN|HR","2182.00","2317.72"
"03/01/2024 13:45 - 03/01/2024 14:00","BZN|HR","2150.00","2317.72"
"03/01/2024 14:00 - 03/01/2024 14:15","BZN|HR","2127.00","2291.68"
"03/01/2024 14:15 - 03/01/2024 14:30","BZN|HR","2132.00","2291.68"
"03/01/2024 14:30 - 03/01/2024 14:45","BZN|HR","2129.00","2291.68"
"03/01/2024 14:45 - 03/01/2024 15:00","BZN|HR","2113.00","2291.68"
"03/01/2024 15:00 - 03/01/2024 15:15","BZN|HR","2090.00","2273.56"
"03/01/2024 15:15 - 03/01/2024 15:30","BZN|HR","2103.00","2273.56"
"03/01/2024 15:30 - 03/01/2024 15:45","BZN|HR","2115.00","2273.56"
"03/01/2024 15:45 - 03/01/2024 16:00","BZN|HR","2131.00","2273.56"
"03/01/2024 16:00 - 03/01/2024 16:15","BZN|HR","2150.00","2327.92"
"03/01/2024 16:15 - 03/01/2024 16:30","BZN|HR","2188.00","2327.92"
"03/01/2024 16:30 - 03/01/2024 16:45","BZN|HR","2260.00","2327.92"
"03/01/2024 16:45 - 03/01/2024 17:00","BZN|HR","2330.00","2327.92"
"03/01/2024 17:00 - 03/01/2024 17:15","BZN|HR","2361.00","2444.16"
"03/01/2024 17:15 - 03/01/2024 17:30","BZN|HR","2370.00","2444.16"
"03/01/2024 17:30 - 03/01/2024 17:45","BZN|HR","2370.00","2444.16"
"03/01/2024 17:45 - 03/01/2024 18:00","BZN|HR","2368.00","2444.16"
"03/01/2024 18:00 - 03/01/2024 18:15","BZN|HR","2350.00","2422.48"
"03/01/2024 18:15 - 03/01/2024 18:30","BZN|HR","2344.00","2422.48"
"03/01/2024 18:30 - 03/01/2024 18:45","BZN|HR","2354.00","2422.48"
"03/01/2024 18:45 - 03/01/2024 19:00","BZN|HR","2346.00","2422.48"
"03/01/2024 19:00 - 03/01/2024 19:15","BZN|HR","2362.00","2456.80"
"03/01/2024 19:15 - 03/01/2024 19:30","BZN|HR","2366.00","2456.80"
"03/01/2024 19:30 - 03/01/2024 19:45","BZN|HR","2368.00","2456.80"
"03/01/2024 19:45 - 03/01/2024 20:00","BZN|HR","2363.00","2456.80"
"03/01/2024 20:00 - 03/01/2024 20:15","BZN|HR","2341.00","2429.92"
"03/01/2024 20:15 - 03/01/2024 20:30","BZN|HR","2323.00","2429.92"
"03/01/2024 20:30 - 03/01/2024 20:45","BZN|HR","2296.00","2429.92"
"03/01/2024 20:45 - 03/01/2024 21:00","BZN|HR","2272.00","2429.92"
"03/01/2024 21:00 - 03/01/2024 21:15","BZN|HR","2269.00","2327.88"
"03/01/2024 21:15 - 03/01/2024 21:30","BZN|HR","2266.00","2327.88"
"03/01/2024 21:30 - 03/01/2024 21:45","BZN|HR","2249.00","2327.88"
"03/01/2024 21:45 - 03/01/2024 22:00","BZN|HR","2212.00","2327.88"
"03/01/2024 22:00 - 03/01/2024 22:15","BZN|HR","2168.00","2178.84"
"03/01/2024 22:15 - 03/01/2024 22:30","BZN|HR","2132.00","2178.84"
"03/01/2024 22:30 - 03/01/2024 22:45","BZN|HR","2082.00","2178.84"
"03/01/2024 22:45 - 03/01/2024 23:00","BZN|HR","2032.00","2178.84"
"03/01/2024 23:00 - 03/01/2024 23:15","BZN|HR","1974.00","1936.68"
"03/01/2024 23:15 - 03/01/2024 23:30","BZN|HR","1925.00","1936.68"
"03/01/2024 23:30 - 03/01/2024 23:45","BZN|HR","1875.00","1936.68"
"03/01/2024 23:45 - 04/01/2024 00:00","BZN|HR","1826.00","1936.68"
"04/01/2024 00:00 - 04/01/2024 00:15","BZN|HR","1770.00","1622.04"
"04/01/2024 00:15 - 04/01/2024 00:30","BZN|HR","1724.00","1622.04"
"04/01/2024 00:30 - 04/01/2024 00:45","BZN|HR","1682.00","1622.04"
"04/01/2024 00:45 - 04/01/2024 01:00","BZN|HR","1641.00","1622.04"
"04/01/2024 01:00 - 04/01/2024 01:15","BZN|HR","1602.00","1502.36"
"04/01/2024 01:15 - 04/01/2024 01:30","BZN|HR","1571.00","1502.36"
"04/01/2024 01:30 - 04/01/2024 01:45","BZN|HR","1545.00","1502.36"
"04/01/2024 01:45 - 04/01/2024 02:00","BZN|HR","1508.00","1502.36"
"04/01/2024 02:00 - 04/01/2024 02:15","BZN|HR","1487.00","1434.16"
"04/01/2024 02:15 - 04/01/2024 02:30","BZN|HR","1473.00","1434.16"
"04/01/2024 02:30 - 04/01/2024 02:45","BZN|HR","1458.00","1434.16"
"04/01/2024 02:45 - 04/01/2024 03:00","BZN|HR","1451.00","1434.16"
"04/01/2024 03:00 - 04/01/2024 03:15","BZN|HR","1448.00","1397.76"
"04/01/2024 03:15 - 04/01/2024 03:30","BZN|HR","1455.00","1397.76"
"04/01/2024 03:30 - 04/01/2024 03:45","BZN|HR","1447.00","1397.76"
"04/01/2024 03:45 - 04/01/2024 04:00","BZN|HR","1444.00","1397.76"
"04/01/2024 04:00 - 04/01/2024 04:15","BZN|HR","1452.00","1397.00"
"04/01/2024 04:15 - 04/01/2024 04:30","BZN|HR","1455.00","1397.00"
"04/01/2024 04:30 - 04/01/2024 04:45","BZN|HR","1471.00","1397.00"
"04/01/2024 04:45 - 04/01/2024 05:00","BZN|HR","1494.00","1397.00"
"04/01/2024 05:00 - 04/01/2024 05:15","BZN|HR","1527.00","1435.48"
"04/01/2024 05:15 - 04/01/2024 05:30","BZN|HR","1554.00","1435.48"
"04/01/2024 05:30 - 04/01/2024 05:45","BZN|HR","1601.00","1435.48"
"04/01/2024 05:45 - 04/01/2024 06:00","BZN|HR","1660.00","1435.48"
"04/01/2024 06:00 - 04/01/2024 06:15","BZN|HR","1770.00","1740.40"
"04/01/2024 06:15 - 04/01/2024 06:30","BZN|HR","1844.00","1740.40"
"04/01/2024 06:30 - 04/01/2024 06:45","BZN|HR","1897.00","1740.40"
"04/01/2024 06:45 - 04/01/2024 07:00","BZN|HR","1954.00","1740.40"
"04/01/2024 07:00 - 04/01/2024 07:15","BZN|HR","2022.00","1964.24"
"04/01/2024 07:15 - 04/01/2024 07:30","BZN|HR","2047.00","1964.24"
"04/01/2024 07:30 - 04/01/2024 07:45","BZN|HR","2059.00","1964.24"
"04/01/2024 07:45 - 04/01/2024 08:00","BZN|HR","2090.00","1964.24"
"04/01/2024 08:00 - 04/01/2024 08:15","BZN|HR","2137.00","2103.04"
"04/01/2024 08:15 - 04/01/2024 08:30","BZN|HR","2193.00","2103.04"
"04/01/2024 08:30 - 04/01/2024 08:45","BZN|HR","2215.00","2103.04"
