"MTU (CET/CEST)","Area","Generation Forecast (MW)","Actual Generation (MW)","Scheduled Consumption (MW)"
"02/01/2025 03:00:00 - 02/01/2025 03:15:00","BZN|HU","2599.91","2708.22"," "
"02/01/2025 03:15:00 - 02/01/2025 03:30:00","BZN|HU","2601.69","2705.27"," "
"02/01/2025 03:30:00 - 02/01/2025 03:45:00","BZN|HU","2598.31","2700.58"," "
"02/01/2025 03:45:00 - 02/01/2025 04:00:00","BZN|HU","2598.75","2705.03"," "
"02/01/2025 04:00:00 - 02/01/2025 04:15:00","BZN|HU","2627.17","2720.25"," "
"02/01/2025 04:15:00 - 02/01/2025 04:30:00","BZN|HU","2628.55","2729.56"," "
"02/01/2025 04:30:00 - 02/01/2025 04:45:00","BZN|HU","2643.55","2748.69"," "
"02/01/2025 04:45:00 - 02/01/2025 05:00:00","BZN|HU","2645.84","2748.38"," "
"02/01/2025 05:00:00 - 02/01/2025 05:15:00","BZN|HU","2682.31","2767.85"," "
"02/01/2025 05:15:00 - 02/01/2025 05:30:00","BZN|HU","2696.99","2783.29"," "
"02/01/2025 05:30:00 - 02/01/2025 05:45:00","BZN|HU","2712.54","2855.11"," "
"02/01/2025 05:45:00 - 02/01/2025 06:00:00","BZN|HU","2729.67","2932.47"," "
"02/01/2025 06:00:00 - 02/01/2025 06:15:00","BZN|HU","2881.15","3012.03"," "
"02/01/2025 06:15:00 - 02/01/2025 06:30:00","BZN|HU","2892.11","2971.20"," "
"02/01/2025 06:30:00 - 02/01/2025 06:45:00","BZN|HU","2899.72","3008.09"," "
"02/01/2025 06:45:00 - 02/01/2025 07:00:00","BZN|HU","2902.11","3116.19"," "
"02/01/2025 07:00:00 - 02/01/2025 07:15:00","BZN|HU","3179.61","3169.18"," "
"02/01/2025 07:15:00 - 02/01/2025 07:30:00","BZN|HU","3181.45","3240.59"," "
"02/01/2025 07:30:00 - 02/01/2025 07:45:00","BZN|HU","3191.40","3261.31"," "
"02/01/2025 07:45:00 - 02/01/2025 08:00:00","BZN|HU","3216.92","3302.96"," "
"02/01/2025 08:00:00 - 02/01/2025 08:15:00","BZN|HU","3417.71","3351.83"," "
"02/01/2025 08:15:00 - 02/01/2025 08:30:00","BZN|HU","3492.24","3496.56"," "
"02/01/2025 08:30:00 - 02/01/2025 08:45:00","BZN|HU","3575.36","3602.24"," "
"02/01/2025 08:45:00 - 02/01/2025 09:00:00","BZN|HU","3684.34","3656.45"," "
"02/01/2025 09:00:00 - 02/01/2025 09:15:00","BZN|HU","3787.31","3803.62"," "
"02/01/2025 09:15:00 - 02/01/2025 09:30:00","BZN|HU","3878.89","3972.09"," "
"02/01/2025 09:30:00 - 02/01/2025 09:45:00","BZN|HU","3971.34","4097.41"," "
"02/01/2025 09:45:00 - 02/01/2025 10:00:00","BZN|HU","4119.67","4215.16"," "
"02/01/2025 10:00:00 - 02/01/2025 10:15:00","BZN|HU","4192.68","4258.97"," "
"02/01/2025 10:15:00 - 02/01/2025 10:30:00","BZN|HU","4304.24","4352.22"," "
"02/01/2025 10:30:00 - 02/01/2025 10:45:00","BZN|HU","4384.74","4409.43"," "
"02/01/2025 10:45:00 - 02/01/2025 11:00:00","BZN|HU","4430.89","4470.67"," "
"02/01/2025 11:00:00 - 02/01/2025 11:15:00","BZN|HU","4467.22","4537.46"," "
"02/01/2025 11:15:00 - 02/01/2025 11:30:00","BZN|HU","4528.85","4607.16"," "
"02/01/2025 11:30:00 - 02/01/2025 11:45:00","BZN|HU","4573.92","4621.57"," "
"02/01/2025 11:45:00 - 02/01/2025 12:00:00","BZN|HU","4556.97","4595.83"," "
"02/01/2025 12:00:00 - 02/01/2025 12:15:00","BZN|HU","4511.45","4657.53"," "
"02/01/2025 12:15:00 - 02/01/2025 12:30:00","BZN|HU","4476.47","4629.24"," "
"02/01/2025 12:30:00 - 02/01/2025 12:45:00","BZN|HU","4384.18","4553.43"," "
"02/01/2025 12:45:00 - 02/01/2025 13:00:00","BZN|HU","4315.15","4445.56"," "
"02/01/2025 13:00:00 - 02/01/2025 13:15:00","BZN|HU","4197.25","4460.37"," "
"02/01/2025 13:15:00 - 02/01/2025 13:30:00","BZN|HU","4110.57","4359.24"," "
"02/01/2025 13:30:00 - 02/01/2025 13:45:00","BZN|HU","4040.09","4262.59"," "
"02/01/2025 13:45:00 - 02/01/2025 14:00:00","BZN|HU","3906.01","4174.80"," "
"02/01/2025 14:00:00 - 02/01/2025 14:15:00","BZN|HU","3834.10","4132.45"," "
"02/01/2025 14:15:00 - 02/01/2025 14:30:00","BZN|HU","3754.49","4034.90"," "
"02/01/2025 14:30:00 - 02/01/2025 14:45:00","BZN|HU","3652.11","3919.85"," "
"02/01/2025 14:45:00 - 02/01/2025 15:00:00","BZN|HU","3564.27","3740.28"," "
"02/01/2025 15:00:00 - 02/01/2025 15:15:00","BZN|HU","3533.25","3674.10"," "
"02/01/2025 15:15:00 - 02/01/2025 15:30:00","BZN|HU","3448.82","3586.40"," "
"02/01/2025 15:30:00 - 02/01/2025 15:45:00","BZN|HU","3392.56","3545.67"," "
"02/01/2025 15:45:00 - 02/01/2025 16:00:00","BZN|HU","3357.84","3517.83"," "
"02/01/2025 16:00:00 - 02/01/2025 16:15:00","BZN|HU","3340.58","3502.96"," "
"02/01/2025 16:15:00 - 02/01/2025 16:30:00","BZN|HU","3341.56","3534.43"," "
"02/01/2025 16:30:00 - 02/01/2025 16:45:00","BZN|HU","3341.15","3575.88"," "
"02/01/2025 16:45:00 - 02/01/2025 17:00:00","BZN|HU","3341.11","3550.10"," "
"02/01/2025 17:00:00 - 02/01/2025 17:15:00","BZN|HU","3366.24","3498.08"," "
"02/01/2025 17:15:00 - 02/01/2025 17:30:00","BZN|HU","3364.09","3502.56"," "
"02/01/2025 17:30:00 - 02/01/2025 17:45:00","BZN|HU","3361.32","3510.44"," "
"02/01/2025 17:45:00 - 02/01/2025 18:00:00","BZN|HU","3358.98","3507.10"," "
"02/01/2025 18:00:00 - 02/01/2025 18:15:00","BZN|HU","3367.67","3492.37"," "
"02/01/2025 18:15:00 - 02/01/2025 18:30:00","BZN|HU","3364.77","3470.83"," "
"02/01/2025 18:30:00 - 02/01/2025 18:45:00","BZN|HU","3363.65","3459.55"," "
"02/01/2025 18:45:00 - 02/01/2025 19:00:00","BZN|HU","3363.91","3443.05"," "
"02/01/2025 19:00:00 - 02/01/2025 19:15:00","BZN|HU","3365.55","3479.82"," "
"02/01/2025 19:15:00 - 02/01/2025 19:30:00","BZN|HU","3364.64","3468.67"," "
"02/01/2025 19:30:00 - 02/01/2025 19:45:00","BZN|HU","3364.96","3434.83"," "
"02/01/2025 19:45:00 - 02/01/2025 20:00:00","BZN|HU","3365.62","3412.83"," "
"02/01/2025 20:00:00 - 02/01/2025 20:15:00","BZN|HU","3291.30","3384.06"," "
"02/01/2025 20:15:00 - 02/01/2025 20:30:00","BZN|HU","3290.55","3385.51"," "
"02/01/2025 20:30:00 - 02/01/2025 20:45:00","BZN|HU","3288.00","3382.12"," "
"02/01/2025 20:45:00 - 02/01/2025 21:00:00","BZN|HU","3286.09","3367.26"," "
"02/01/2025 21:00:00 - 02/01/2025 21:15:00","BZN|HU","3207.75","3345.60"," "
"02/01/2025 21:15:00 - 02/01/2025 21:30:00","BZN|HU","3207.29","3332.37"," "
"02/01/2025 21:30:00 - 02/01/2025 21:45:00","BZN|HU","3207.36","3333.29"," "
"02/01/2025 21:45:00 - 02/01/2025 22:00:00","BZN|HU","3208.71","3319.72"," "
"02/01/2025 22:00:00 - 02/01/2025 22:15:00","BZN|HU","2748.57","3115.93"," "
"02/01/2025 22:15:00 - 02/01/2025 22:30:00","BZN|HU","2750.60","2939.94"," "
"02/01/2025 22:30:00 - 02/01/2025 22:45:00","BZN|HU","2750.08","2875.57"," "
"02/01/2025 22:45:00 - 02/01/2025 23:00:00","BZN|HU","2751.46","2883.73"," "
"02/01/2025 23:00:00 - 02/01/2025 23:15:00","BZN|HU","2739.03","2913.19"," "
"02/01/2025 23:15:00 - 02/01/2025 23:30:00","BZN|HU","2741.10","2883.38"," "
"02/01/2025 23:30:00 - 02/01/2025 23:45:00","BZN|HU","2749.95","2886.45"," "
"02/01/2025 23:45:00 - 03/01/2025 00:00:00","BZN|HU","2747.69","2875.63"," "
"03/01/2025 00:00:00 - 03/01/2025 00:15:00","BZN|HU","2811.62","2896.82"," "
"03/01/2025 00:15:00 - 03/01/2025 00:30:00","BZN|HU","2815.14","2918.24"," "
"03/01/2025 00:30:00 - 03/01/2025 00:45:00","BZN|HU","2812.42","2949.62"," "
"03/01/2025 00:45:00 - 03/01/2025 01:00:00","BZN|HU","2808.70","2932.96"," "
"03/01/2025 01:00:00 - 03/01/2025 01:15:00","BZN|HU","2812.25","2907.07"," "
"03/01/2025 01:15:00 - 03/01/2025 01:30:00","BZN|HU","2802.96","2871.44"," "
"03/01/2025 01:30:00 - 03/01/2025 01:45:00","BZN|HU","2791.56","2840.59"," "
"03/01/2025 01:45:00 - 03/01/2025 02:00:00","BZN|HU","2779.56","2854.12"," "
"03/01/2025 02:00:00 - 03/01/2025 02:15:00","BZN|HU","2778.82","2850.77"," "
"03/01/2025 02:15:00 - 03/01/2025 02:30:00","BZN|HU","2764.56","2855.60"," "
"03/01/2025 02:30:00 - 03/01/2025 02:45:00","BZN|HU","2768.33","2846.47"," "
"03/01/2025 02:45:00 - 03/01/2025 03:00:00","BZN|HU","2763.56","2849.07"," "
"03/01/2025 03:00:00 - 03/01/2025 03:15:00","BZN|HU","2764.14","2875.35"," "
"03/01/2025 03:15:00 - 03/01/2025 03:30:00","BZN|HU","2764.42","2901.96"," "
"03/01/2025 03:30:00 - 03/01/2025 03:45:00","BZN|HU","2763.09","2879.46"," "
"03/01/2025 03:45:00 - 03/01/2025 04:00:00","BZN|HU","2776.01","2934.54"," "
"03/01/2025 04:00:00 - 03/01/2025 04:15:00","BZN|HU","2816.51","2958.84"," "
"03/01/2025 04:15:00 - 03/01/2025 04:30:00","BZN|HU","2826.07","2928.73"," "
"03/01/2025 04:30:00 - 03/01/2025 04:45:00","BZN|HU","2835.37","2934.79"," "
"03/01/2025 04:45:00 - 03/01/2025 05:00:00","BZN|HU","2847.08","2932.22"," "
"03/01/2025 05:00:00 - 03/01/2025 05:15:00","BZN|HU","2901.53","2934.59"," "
"03/01/2025 05:15:00 - 03/01/2025 05:30:00","BZN|HU","2905.18","2948.09"," "
