"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"01/01/2026 22:30:00 - 01/01/2026 22:45:00","BZN|HR","Without Sequence","72.31","",""
"01/01/2026 22:45:00 - 01/01/2026 23:00:00","BZN|HR","Without Sequence","64.99","",""
"01/01/2026 23:00:00 - 01/01/2026 23:15:00","BZN|HR","Without Sequence","92.49","",""
"01/01/2026 23:15:00 - 01/01/2026 23:30:00","BZN|HR","Without Sequence","53.56","",""
"01/01/2026 23:30:00 - 01/01/2026 23:45:00","BZN|HR","Without Sequence","55.69","",""
"01/01/2026 23:45:00 - 02/01/2026 00:00:00","BZN|HR","Without Sequence","43.55","",""
"02/01/2026 00:00:00 - 02/01/2026 00:15:00","BZN|HR","Without Sequence","94.95","",""
"02/01/2026 00:15:00 - 02/01/2026 00:30:00","BZN|HR","Without Sequence","78.82","",""
"02/01/2026 00:30:00 - 02/01/2026 00:45:00","BZN|HR","Without Sequence","49.41","",""
"02/01/2026 00:45:00 - 02/01/2026 01:00:00","BZN|HR","Without Sequence","16.42","",""
"02/01/2026 01:00:00 - 02/01/2026 01:15:00","BZN|HR","Without Sequence","61.12","",""
"02/01/2026 01:15:00 - 02/01/2026 01:30:00","BZN|HR","Without Sequence","37.20","",""
"02/01/2026 01:30:00 - 02/01/2026 01:45:00","BZN|HR","Without Sequence","46.00","",""
"02/01/2026 01:45:00 - 02/01/2026 02:00:00","BZN|HR","Without Sequence","27.67","",""
"02/01/2026 02:00:00 - 02/01/2026 02:15:00","BZN|HR","Without Sequence","41.83","",""
"02/01/2026 02:15:00 - 02/01/2026 02:30:00","BZN|HR","Without Sequence","45.26","",""
"02/01/2026 02:30:00 - 02/01/2026 02:45:00","BZN|HR","Without Sequence","34.13","",""
"02/01/2026 02:45:00 - 02/01/2026 03:00:00","BZN|HR","Without Sequence","20.94","",""
"02/01/2026 03:00:00 - 02/01/2026 03:15:00","BZN|HR","Without Sequence","28.13","",""
"02/01/2026 03:15:00 - 02/01/2026 03:30:00","BZN|HR","Without Sequence","38.42","",""
"02/01/2026 03:30:00 - 02/01/2026 03:45:00","BZN|HR","Without Sequence","29.09","",""
"02/01/2026 03:45:00 - 02/01/2026 04:00:00","BZN|HR","Without Sequence","18.92","",""
"02/01/2026 04:00:00 - 02/01/2026 04:15:00","BZN|HR","Without Sequence","25.58","",""
"02/01/2026 04:15:00 - 02/01/2026 04:30:00","BZN|HR","Without Sequence","30.17","",""
"02/01/2026 04:30:00 - 02/01/2026 04:45:00","BZN|HR","Without Sequence","49.75","",""
