"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"01/01/2024 20:00:00 - 01/01/2024 21:00:00","BZN|HR","Without Sequence","48.57","",""
"01/01/2024 21:00:00 - 01/01/2024 22:00:00","BZN|HR","Without Sequence","44.56","",""
"01/01/2024 22:00:00 - 01/01/2024 23:00:00","BZN|HR","Without Sequence","49.91","",""
"01/01/2024 23:00:00 - 02/01/2024 00:00:00","BZN|HR","Without Sequence","35.55","",""
"02/01/2024 00:00:00 - 02/01/2024 01:00:00","BZN|HR","Without Sequence","28.88","",""
"02/01/2024 01:00:00 - 02/01/2024 02:00:00","BZN|HR","Without Sequence","19.46","",""
"02/01/2024 02:00:00 - 02/01/2024 03:00:00","BZN|HR","Without Sequence","26.23","",""
"02/01/2024 03:00:00 - 02/01/2024 04:00:00","BZN|HR","Without Sequence","15.55","",""
"02/01/2024 04:00:00 - 02/01/2024 05:00:00","BZN|HR","Without Sequence","9.34","",""
"02/01/2024 05:00:00 - 02/01/2024 06:00:00","BZN|HR","Without Sequence","32.31","",""
"02/01/2024 06:00:00 - 02/01/2024 07:00:00","BZN|HR","Without Sequence","44.49","",""
"02/01/2024 07:00:00 - 02/01/2024 08:00:00","BZN|HR","Without Sequence","69.28","",""
"02/01/2024 08:00:00 - 02/01/2024 09:00:00","BZN|HR","Without Sequence","74.26","",""
"02/01/2024 09:00:00 - 02/01/2024 10:00:00","BZN|HR","Without Sequence","72.95","",""
"02/01/2024 10:00:00 - 02/01/2024 11:00:00","BZN|HR","Without Sequence","72.61","",""
"02/01/2024 11:00:00 - 02/01/2024 12:00:00","BZN|HR","Without Sequence","75.33","",""
"02/01/2024 12:00:00 - 02/01/2024 13:00:00","BZN|HR","Without Sequence","77.84","",""
"02/01/2024 13:00:00 - 02/01/2024 14:00:00","BZN|HR","Without Sequence","78.61","",""
"02/01/2024 14:00:00 - 02/01/2024 15:00:00","BZN|HR","Without Sequence","80.80","",""
"02/01/2024 15:00:00 - 02/01/2024 16:00:00","BZN|HR","Without Sequence","81.86","",""
"02/01/2024 16:00:00 - 02/01/2024 17:00:00","BZN|HR","Without Sequence","84.43","",""
"02/01/2024 17:00:00 - 02/01/2024 18:00:00","BZN|HR","Without Sequence","83.57","",""
"02/01/2024 18:00:00 - 02/01/2024 19:00:00","BZN|HR","Without Sequence","79.04","",""
"02/01/2024 19:00:00 - 02/01/2024 20:00:00","BZN|HR","Without Sequence","72.64","",""
"02/01/2024 20:00:00 - 02/01/2024 21:00:00","BZN|HR","Without Sequence","59.51","",""
"02/01/2024 21:00:00 - 02/01/2024 22:00:00","BZN|HR","Without Sequence","47.93","",""
"02/01/2024 22:00:00 - 02/01/2024 23:00:00","BZN|HR","Without Sequence","41.06","",""
"02/01/2024 23:00:00 - 03/01/2024 00:00:00","BZN|HR","Without Sequence","25.48","",""
"03/01/2024 00:00:00 - 03/01/2024 01:00:00","BZN|HR","Without Sequence","15.45","",""
"03/01/2024 01:00:00 - 03/01/2024 02:00:00","BZN|HR","Without Sequence","14.21","",""
"03/01/2024 02:00:00 - 03/01/2024 03:00:00","BZN|HR","Without Sequence","13.58","",""
"03/01/2024 03:00:00 - 03/01/2024 04:00:00","BZN|HR","Without Sequence","13.33","",""
"03/01/2024 04:00:00 - 03/01/2024 05:00:00","BZN|HR","Without Sequence","14.01","",""
"03/01/2024 05:00:00 - 03/01/2024 06:00:00","BZN|HR","Without Sequence","15.72","",""
"03/01/2024 06:00:00 - 03/01/2024 07:00:00","BZN|HR","Without Sequence","29.10","",""
"03/01/2024 07:00:00 - 03/01/2024 08:00:00","BZN|HR","Without Sequence","45.07","",""
"03/01/2024 08:00:00 - 03/01/2024 09:00:00","BZN|HR","Without Sequence","62.40","",""
"03/01/2024 09:00:00 - 03/01/2024 10:00:00","BZN|HR","Without Sequence","64.83","",""
"03/01/2024 10:00:00 - 03/01/2024 11:00:00","BZN|HR","Without Sequence","59.87","",""
"03/01/2024 11:00:00 - 03/01/2024 12:00:00","BZN|HR","Without Sequence","57.57","",""
"03/01/2024 12:00:00 - 03/01/2024 13:00:00","BZN|HR","Without Sequence","56.59","",""
"03/01/2024 13:00:00 - 03/01/2024 14:00:00","BZN|HR","Without Sequence","56.49","",""
"03/01/2024 14:00:00 - 03/01/2024 15:00:00","BZN|HR","Without Sequence","62.50","",""
"03/01/2024 15:00:00 - 03/01/2024 16:00:00","BZN|HR","Without Sequence","71.26","",""
"03/01/2024 16:00:00 - 03/01/2024 17:00:00","BZN|HR","Without Sequence","78.11","",""
"03/01/2024 17:00:00 - 03/01/2024 18:00:00","BZN|HR","Without Sequence","84.48","",""
"03/01/2024 18:00:00 - 03/01/2024 19:00:00","BZN|HR","Without Sequence","85.69","",""
"03/01/2024 19:00:00 - 03/01/2024 20:00:00","BZN|HR","Without Sequence","82.79","",""
"03/01/2024 20:00:00 - 03/01/2024 21:00:00","BZN|HR","Without Sequence","73.23","",""
"03/01/2024 21:00:00 - 03/01/2024 22:00:00","BZN|HR","Without Sequence","67.41","",""
"03/01/2024 22:00:00 - 03/01/2024 23:00:00","BZN|HR","Without Sequence","65.00","",""
"03/01/2024 23:00:00 - 04/01/2024 00:00:00","BZN|HR","Without Sequence","58.12","",""
"04/01/2024 00:00:00 - 04/01/2024 01:00:00","BZN|HR","Without Sequence","57.30","",""
"04/01/2024 01:00:00 - 04/01/2024 02:00:00","BZN|HR","Without Sequence","50.46","",""
"04/01/2024 02:00:00 - 04/01/2024 03:00:00","BZN|HR","Without Sequence","40.00","",""
"04/01/2024 03:00:00 - 04/01/2024 04:00:00","BZN|HR","Without Sequence","25.48","",""
"04/01/2024 04:00:00 - 04/01/2024 05:00:00","BZN|HR","Without Sequence","35.00","",""
"04/01/2024 05:00:00 - 04/01/2024 06:00:00","BZN|HR","Without Sequence","57.73","",""
"04/01/2024 06:00:00 - 04/01/2024 07:00:00","BZN|HR","Without Sequence","72.65","",""
"04/01/2024 07:00:00 - 04/01/2024 08:00:00","BZN|HR","Without Sequence","85.02","",""
"04/01/2024 08:00:00 - 04/01/2024 09:00:00","BZN|HR","Without Sequence","91.47","",""
"04/01/2024 09:00:00 - 04/01/2024 10:00:00","BZN|HR","Without Sequence","94.20","",""
"04/01/2024 10:00:00 - 04/01/2024 11:00:00","BZN|HR","Without Sequence","88.48","",""
"04/01/2024 11:00:00 - 04/01/2024 12:00:00","BZN|HR","Without Sequence","86.54","",""
"04/01/2024 12:00:00 - 04/01/2024 13:00:00","BZN|HR","Without Sequence","83.44","",""
"04/01/2024 13:00:00 - 04/01/2024 14:00:00","BZN|HR","Without Sequence","85.96","",""
"04/01/2024 14:00:00 - 04/01/2024 15:00:00","BZN|HR","Without Sequence","92.11","",""
"04/01/2024 15:00:00 - 04/01/2024 16:00:00","BZN|HR","Without Sequence","98.62","",""
"04/01/2024 16:00:00 - 04/01/2024 17:00:00","BZN|HR","Without Sequence","104.21","",""
"04/01/2024 17:00:00 - 04/01/2024 18:00:00","BZN|HR","Without Sequence","110.15","",""
"04/01/2024 18:00:00 - 04/01/2024 19:00:00","BZN|HR","Without Sequence","111.14","",""
"04/01/2024 19:00:00 - 04/01/2024 20:00:00","BZN|HR","Without Sequence","108.69","",""
"04/01/2024 20:00:00 - 04/01/2024 21:00:00","BZN|HR","Without Sequence","100.39","",""
"04/01/2024 21:00:00 - 04/01/2024 22:00:00","BZN|HR","Without Sequence","93.90","",""
"04/01/2024 22:00:00 - 04/01/2024 23:00:00","BZN|HR","Without Sequence","91.19","",""
"04/01/2024 23:00:00 - 05/01/2024 00:00:00","BZN|HR","Without Sequence","88.54","",""
"05/01/2024 00:00:00 - 05/01/2024 01:00:00","BZN|HR","Without Sequence","86.08","",""
"05/01/2024 01:00:00 - 05/01/2024 02:00:00","BZN|HR","Without Sequence","80.51","",""
"05/01/2024 02:00:00 - 05/01/2024 03:00:00","BZN|HR","Without Sequence","77.01","",""
"05/01/2024 03:00:00 - 05/01/2024 04:00:00","BZN|HR","Without Sequence","72.86","",""
"05/01/2024 04:00:00 - 05/01/2024 05:00:00","BZN|HR","Without Sequence","72.27","",""
"05/01/2024 05:00:00 - 05/01/2024 06:00:00","BZN|HR","Without Sequence","74.98","",""
"05/01/2024 06:00:00 - 05/01/2024 07:00:00","BZN|HR","Without Sequence","90.63","",""
"05/01/2024 07:00:00 - 05/01/2024 08:00:00","BZN|HR","Without Sequence","100.85","",""
"05/01/2024 08:00:00 - 05/01/2024 09:00:00","BZN|HR","Without Sequence","103.17","",""
"05/01/2024 09:00:00 - 05/01/2024 10:00:00","BZN|HR","Without Sequence","99.47","",""
"05/01/2024 10:00:00 - 05/01/2024 11:00:00","BZN|HR","Without Sequence","97.25","",""
"05/01/2024 11:00:00 - 05/01/2024 12:00:00","BZN|HR","Without Sequence","98.46","",""
"05/01/2024 12:00:00 - 05/01/2024 13:00:00","BZN|HR","Without Sequence","96.14","",""
"05/01/2024 13:00:00 - 05/01/2024 14:00:00","BZN|HR","Without Sequence","100.50","",""
"05/01/2024 14:00:00 - 05/01/2024 15:00:00","BZN|HR","Without Sequence","107.38","",""
"05/01/2024 15:00:00 - 05/01/2024 16:00:00","BZN|HR","Without Sequence","109.67","",""
"05/01/2024 16:00:00 - 05/01/2024 17:00:00","BZN|HR","Without Sequence","111.60","",""
"05/01/2024 17:00:00 - 05/01/2024 18:00:00","BZN|HR","Without Sequence","114.27","",""
"05/01/2024 18:00:00 - 05/01/2024 19:00:00","BZN|HR","Without Sequence","111.77","",""
"05/01/2024 19:00:00 - 05/01/2024 20:00:00","BZN|HR","Without Sequence","108.60","",""
"05/01/2024 20:00:00 - 05/01/2024 21:00:00","BZN|HR","Without Sequence","104.52","",""
"05/01/2024 21:00:00 - 05/01/2024 22:00:00","BZN|HR","Without Sequence","96.50","",""
"05/01/2024 22:00:00 - 05/01/2024 23:00:00","BZN|HR","Without Sequence","94.92","",""
"05/01/2024 23:00:00 - 06/01/2024 00:00:00","BZN|HR","Without Sequence","86.80","",""
"06/01/2024 00:00:00 - 06/01/2024 01:00:00","BZN|HR","Without Sequence","82.25","",""
"06/01/2024 01:00:00 - 06/01/2024 02:00:00","BZN|HR","Without Sequence","80.20","",""
"06/01/2024 02:00:00 - 06/01/2024 03:00:00","BZN|HR","Without Sequence","76.13","",""
"06/01/2024 03:00:00 - 06/01/2024 04:00:00","BZN|HR","Without Sequence","73.01","",""
"06/01/2024 04:00:00 - 06/01/2024 05:00:00","BZN|HR","Without Sequence","73.01","",""
"06/01/2024 05:00:00 - 06/01/2024 06:00:00","BZN|HR","Without Sequence","74.59","",""
"06/01/2024 06:00:00 - 06/01/2024 07:00:00","BZN|HR","Without Sequence","75.10","",""
"06/01/2024 07:00:00 - 06/01/2024 08:00:00","BZN|HR","Without Sequence","81.39","",""
"06/01/2024 08:00:00 - 06/01/2024 09:00:00","BZN|HR","Without Sequence","88.40","",""
"06/01/2024 09:00:00 - 06/01/2024 10:00:00","BZN|HR","Without Sequence","92.23","",""
"06/01/2024 10:00:00 - 06/01/2024 11:00:00","BZN|HR","Without Sequence","97.30","",""
"06/01/2024 11:00:00 - 06/01/2024 12:00:00","BZN|HR","Without Sequence","99.77","",""
"06/01/2024 12:00:00 - 06/01/2024 13:00:00","BZN|HR","Without Sequence","99.16","",""
"06/01/2024 13:00:00 - 06/01/2024 14:00:00","BZN|HR","Without Sequence","94.47","",""
"06/01/2024 14:00:00 - 06/01/2024 15:00:00","BZN|HR","Without Sequence","92.44","",""
"06/01/2024 15:00:00 - 06/01/2024 16:00:00","BZN|HR","Without Sequence","93.93","",""
"06/01/2024 16:00:00 - 06/01/2024 17:00:00","BZN|HR","Without Sequence","97.34","",""
"06/01/2024 17:00:00 - 06/01/2024 18:00:00","BZN|HR","Without Sequence","104.30","",""
"06/01/2024 18:00:00 - 06/01/2024 19:00:00","BZN|HR","Without Sequence","103.63","",""
"06/01/2024 19:00:00 - 06/01/2024 20:00:00","BZN|HR","Without Sequence","99.00","",""
"06/01/2024 20:00:00 - 06/01/2024 21:00:00","BZN|HR","Without Sequence","92.14","",""
"06/01/2024 21:00:00 - 06/01/2024 22:00:00","BZN|HR","Without Sequence","88.00","",""
"06/01/2024 22:00:00 - 06/01/2024 23:00:00","BZN|HR","Without Sequence","86.57","",""
"06/01/2024 23:00:00 - 07/01/2024 00:00:00","BZN|HR","Without Sequence","79.87","",""
"07/01/2024 00:00:00 - 07/01/2024 01:00:00","BZN|HR","Without Sequence","84.08","",""
"07/01/2024 01:00:00 - 07/01/2024 02:00:00","BZN|HR","Without Sequence","79.82","",""
"07/01/2024 02:00:00 - 07/01/2024 03:00:00","BZN|HR","Without Sequence","76.76","",""
"07/01/2024 03:00:00 - 07/01/2024 04:00:00","BZN|HR","Without Sequence","73.46","",""
"07/01/2024 04:00:00 - 07/01/2024 05:00:00","BZN|HR","Without Sequence","71.86","",""
"07/01/2024 05:00:00 - 07/01/2024 06:00:00","BZN|HR","Without Sequence","72.08","",""
"07/01/2024 06:00:00 - 07/01/2024 07:00:00","BZN|HR","Without Sequence","74.90","",""
"07/01/2024 07:00:00 - 07/01/2024 08:00:00","BZN|HR","Without Sequence","77.69","",""
"07/01/2024 08:00:00 - 07/01/2024 09:00:00","BZN|HR","Without Sequence","81.79","",""
"07/01/2024 09:00:00 - 07/01/2024 10:00:00","BZN|HR","Without Sequence","84.86","",""
"07/01/2024 10:00:00 - 07/01/2024 11:00:00","BZN|HR","Without Sequence","86.70","",""
"07/01/2024 11:00:00 - 07/01/2024 12:00:00","BZN|HR","Without Sequence","88.48","",""
"07/01/2024 12:00:00 - 07/01/2024 13:00:00","BZN|HR","Without Sequence","88.66","",""
"07/01/2024 13:00:00 - 07/01/2024 14:00:00","BZN|HR","Without Sequence","84.81","",""
"07/01/2024 14:00:00 - 07/01/2024 15:00:00","BZN|HR","Without Sequence","84.34","",""
"07/01/2024 15:00:00 - 07/01/2024 16:00:00","BZN|HR","Without Sequence","88.01","",""
"07/01/2024 16:00:00 - 07/01/2024 17:00:00","BZN|HR","Without Sequence","93.42","",""
"07/01/2024 17:00:00 - 07/01/2024 18:00:00","BZN|HR","Without Sequence","101.77","",""
"07/01/2024 18:00:00 - 07/01/2024 19:00:00","BZN|HR","Without Sequence","104.85","",""
"07/01/2024 19:00:00 - 07/01/2024 20:00:00","BZN|HR","Without Sequence","102.91","",""
"07/01/2024 20:00:00 - 07/01/2024 21:00:00","BZN|HR","Without Sequence","100.50","",""
"07/01/2024 21:00:00 - 07/01/2024 22:00:00","BZN|HR","Without Sequence","93.31","",""
"07/01/2024 22:00:00 - 07/01/2024 23:00:00","BZN|HR","Without Sequence","91.17","",""
"07/01/2024 23:00:00 - 08/01/2024 00:00:00","BZN|HR","Without Sequence","83.86","",""
"08/01/2024 00:00:00 - 08/01/2024 01:00:00","BZN|HR","Without Sequence","82.45","",""
"08/01/2024 01:00:00 - 08/01/2024 02:00:00","BZN|HR","Without Sequence","81.10","",""
"08/01/2024 02:00:00 - 08/01/2024 03:00:00","BZN|HR","Without Sequence","72.67","",""
"08/01/2024 03:00:00 - 08/01/2024 04:00:00","BZN|HR","Without Sequence","68.73","",""
"08/01/2024 04:00:00 - 08/01/2024 05:00:00","BZN|HR","Without Sequence","77.00","",""
"08/01/2024 05:00:00 - 08/01/2024 06:00:00","BZN|HR","Without Sequence","82.10","",""
"08/01/2024 06:00:00 - 08/01/2024 07:00:00","BZN|HR","Without Sequence","94.30","",""
"08/01/2024 07:00:00 - 08/01/2024 08:00:00","BZN|HR","Without Sequence","110.14","",""
"08/01/2024 08:00:00 - 08/01/2024 09:00:00","BZN|HR","Without Sequence","121.11","",""
"08/01/2024 09:00:00 - 08/01/2024 10:00:00","BZN|HR","Without Sequence","117.83","",""
"08/01/2024 10:00:00 - 08/01/2024 11:00:00","BZN|HR","Without Sequence","109.78","",""
"08/01/2024 11:00:00 - 08/01/2024 12:00:00","BZN|HR","Without Sequence","102.78","",""
"08/01/2024 12:00:00 - 08/01/2024 13:00:00","BZN|HR","Without Sequence","95.48","",""
"08/01/2024 13:00:00 - 08/01/2024 14:00:00","BZN|HR","Without Sequence","92.97","",""
"08/01/2024 14:00:00 - 08/01/2024 15:00:00","BZN|HR","Without Sequence","100.00","",""
"08/01/2024 15:00:00 - 08/01/2024 16:00:00","BZN|HR","Without Sequence","107.97","",""
"08/01/2024 16:00:00 - 08/01/2024 17:00:00","BZN|HR","Without Sequence","120.94","",""
"08/01/2024 17:00:00 - 08/01/2024 18:00:00","BZN|HR","Without Sequence","130.21","",""
"08/01/2024 18:00:00 - 08/01/2024 19:00:00","BZN|HR","Without Sequence","130.00","",""
"08/01/2024 19:00:00 - 08/01/2024 20:00:00","BZN|HR","Without Sequence","122.02","",""
"08/01/2024 20:00:00 - 08/01/2024 21:00:00","BZN|HR","Without Sequence","114.18","",""
"08/01/2024 21:00:00 - 08/01/2024 22:00:00","BZN|HR","Without Sequence","102.78","",""
"08/01/2024 22:00:00 - 08/01/2024 23:00:00","BZN|HR","Without Sequence","99.95","",""
"08/01/2024 23:00:00 - 09/01/2024 00:00:00","BZN|HR","Without Sequence","91.49","",""
"09/01/2024 00:00:00 - 09/01/2024 01:00:00","BZN|HR","Without Sequence","87.41","",""
"09/01/2024 01:00:00 - 09/01/2024 02:00:00","BZN|HR","Without Sequence","86.24","",""
"09/01/2024 02:00:00 - 09/01/2024 03:00:00","BZN|HR","Without Sequence","85.00","",""
"09/01/2024 03:00:00 - 09/01/2024 04:00:00","BZN|HR","Without Sequence","84.09","",""
"09/01/2024 04:00:00 - 09/01/2024 05:00:00","BZN|HR","Without Sequence","85.05","",""
"09/01/2024 05:00:00 - 09/01/2024 06:00:00","BZN|HR","Without Sequence","89.43","",""
"09/01/2024 06:00:00 - 09/01/2024 07:00:00","BZN|HR","Without Sequence","106.99","",""
"09/01/2024 07:00:00 - 09/01/2024 08:00:00","BZN|HR","Without Sequence","121.51","",""
"09/01/2024 08:00:00 - 09/01/2024 09:00:00","BZN|HR","Without Sequence","132.71","",""
"09/01/2024 09:00:00 - 09/01/2024 10:00:00","BZN|HR","Without Sequence","120.85","",""
"09/01/2024 10:00:00 - 09/01/2024 11:00:00","BZN|HR","Without Sequence","112.15","",""
"09/01/2024 11:00:00 - 09/01/2024 12:00:00","BZN|HR","Without Sequence","104.80","",""
"09/01/2024 12:00:00 - 09/01/2024 13:00:00","BZN|HR","Without Sequence","99.34","",""
"09/01/2024 13:00:00 - 09/01/2024 14:00:00","BZN|HR","Without Sequence","99.88","",""
"09/01/2024 14:00:00 - 09/01/2024 15:00:00","BZN|HR","Without Sequence","110.30","",""
"09/01/2024 15:00:00 - 09/01/2024 16:00:00","BZN|HR","Without Sequence","118.85","",""
"09/01/2024 16:00:00 - 09/01/2024 17:00:00","BZN|HR","Without Sequence","127.92","",""
"09/01/2024 17:00:00 - 09/01/2024 18:00:00","BZN|HR","Without Sequence","137.69","",""
"09/01/2024 18:00:00 - 09/01/2024 19:00:00","BZN|HR","Without Sequence","137.30","",""
"09/01/2024 19:00:00 - 09/01/2024 20:00:00","BZN|HR","Without Sequence","130.07","",""
"09/01/2024 20:00:00 - 09/01/2024 21:00:00","BZN|HR","Without Sequence","119.61","",""
"09/01/2024 21:00:00 - 09/01/2024 22:00:00","BZN|HR","Without Sequence","111.03","",""
"09/01/2024 22:00:00 - 09/01/2024 23:00:00","BZN|HR","Without Sequence","105.48","",""
"09/01/2024 23:00:00 - 10/01/2024 00:00:00","BZN|HR","Without Sequence","96.43","",""
"10/01/2024 00:00:00 - 10/01/2024 01:00:00","BZN|HR","Without Sequence","88.78","",""
"10/01/2024 01:00:00 - 10/01/2024 02:00:00","BZN|HR","Without Sequence","86.76","",""
"10/01/2024 02:00:00 - 10/01/2024 03:00:00","BZN|HR","Without Sequence","86.73","",""
"10/01/2024 03:00:00 - 10/01/2024 04:00:00","BZN|HR","Without Sequence","85.71","",""
"10/01/2024 04:00:00 - 10/01/2024 05:00:00","BZN|HR","Without Sequence","87.33","",""
"10/01/2024 05:00:00 - 10/01/2024 06:00:00","BZN|HR","Without Sequence","90.60","",""
"10/01/2024 06:00:00 - 10/01/2024 07:00:00","BZN|HR","Without Sequence","109.47","",""
"10/01/2024 07:00:00 - 10/01/2024 08:00:00","BZN|HR","Without Sequence","127.37","",""
"10/01/2024 08:00:00 - 10/01/2024 09:00:00","BZN|HR","Without Sequence","141.29","",""
"10/01/2024 09:00:00 - 10/01/2024 10:00:00","BZN|HR","Without Sequence","130.39","",""
"10/01/2024 10:00:00 - 10/01/2024 11:00:00","BZN|HR","Without Sequence","118.72","",""
"10/01/2024 11:00:00 - 10/01/2024 12:00:00","BZN|HR","Without Sequence","109.13","",""
"10/01/2024 12:00:00 - 10/01/2024 13:00:00","BZN|HR","Without Sequence","101.56","",""
"10/01/2024 13:00:00 - 10/01/2024 14:00:00","BZN|HR","Without Sequence","107.08","",""
"10/01/2024 14:00:00 - 10/01/2024 15:00:00","BZN|HR","Without Sequence","114.18","",""
"10/01/2024 15:00:00 - 10/01/2024 16:00:00","BZN|HR","Without Sequence","124.80","",""
"10/01/2024 16:00:00 - 10/01/2024 17:00:00","BZN|HR","Without Sequence","135.61","",""
"10/01/2024 17:00:00 - 10/01/2024 18:00:00","BZN|HR","Without Sequence","143.79","",""
"10/01/2024 18:00:00 - 10/01/2024 19:00:00","BZN|HR","Without Sequence","140.00","",""
"10/01/2024 19:00:00 - 10/01/2024 20:00:00","BZN|HR","Without Sequence","132.15","",""
"10/01/2024 20:00:00 - 10/01/2024 21:00:00","BZN|HR","Without Sequence","120.00","",""
"10/01/2024 21:00:00 - 10/01/2024 22:00:00","BZN|HR","Without Sequence","109.20","",""
"10/01/2024 22:00:00 - 10/01/2024 23:00:00","BZN|HR","Without Sequence","104.39","",""
"10/01/2024 23:00:00 - 11/01/2024 00:00:00","BZN|HR","Without Sequence","95.54","",""
"11/01/2024 00:00:00 - 11/01/2024 01:00:00","BZN|HR","Without Sequence","91.75","",""
"11/01/2024 01:00:00 - 11/01/2024 02:00:00","BZN|HR","Without Sequence","88.59","",""
"11/01/2024 02:00:00 - 11/01/2024 03:00:00","BZN|HR","Without Sequence","87.25","",""
"11/01/2024 03:00:00 - 11/01/2024 04:00:00","BZN|HR","Without Sequence","82.38","",""
"11/01/2024 04:00:00 - 11/01/2024 05:00:00","BZN|HR","Without Sequence","82.03","",""
"11/01/2024 05:00:00 - 11/01/2024 06:00:00","BZN|HR","Without Sequence","88.91","",""
"11/01/2024 06:00:00 - 11/01/2024 07:00:00","BZN|HR","Without Sequence","102.93","",""
"11/01/2024 07:00:00 - 11/01/2024 08:00:00","BZN|HR","Without Sequence","117.71","",""
"11/01/2024 08:00:00 - 11/01/2024 09:00:00","BZN|HR","Without Sequence","141.00","",""
"11/01/2024 09:00:00 - 11/01/2024 10:00:00","BZN|HR","Without Sequence","129.16","",""
"11/01/2024 10:00:00 - 11/01/2024 11:00:00","BZN|HR","Without Sequence","113.65","",""
"11/01/2024 11:00:00 - 11/01/2024 12:00:00","BZN|HR","Without Sequence","106.48","",""
"11/01/2024 12:00:00 - 11/01/2024 13:00:00","BZN|HR","Without Sequence","99.38","",""
"11/01/2024 13:00:00 - 11/01/2024 14:00:00","BZN|HR","Without Sequence","99.00","",""
"11/01/2024 14:00:00 - 11/01/2024 15:00:00","BZN|HR","Without Sequence","105.98","",""
"11/01/2024 15:00:00 - 11/01/2024 16:00:00","BZN|HR","Without Sequence","117.68","",""
"11/01/2024 16:00:00 - 11/01/2024 17:00:00","BZN|HR","Without Sequence","138.09","",""
"11/01/2024 17:00:00 - 11/01/2024 18:00:00","BZN|HR","Without Sequence","148.58","",""
"11/01/2024 18:00:00 - 11/01/2024 19:00:00","BZN|HR","Without Sequence","137.58","",""
"11/01/2024 19:00:00 - 11/01/2024 20:00:00","BZN|HR","Without Sequence","132.31","",""
"11/01/2024 20:00:00 - 11/01/2024 21:00:00","BZN|HR","Without Sequence","119.67","",""
"11/01/2024 21:00:00 - 11/01/2024 22:00:00","BZN|HR","Without Sequence","107.19","",""
"11/01/2024 22:00:00 - 11/01/2024 23:00:00","BZN|HR","Without Sequence","100.00","",""
"11/01/2024 23:00:00 - 12/01/2024 00:00:00","BZN|HR","Without Sequence","96.12","",""
"12/01/2024 00:00:00 - 12/01/2024 01:00:00","BZN|HR","Without Sequence","90.49","",""
"12/01/2024 01:00:00 - 12/01/2024 02:00:00","BZN|HR","Without Sequence","87.75","",""
"12/01/2024 02:00:00 - 12/01/2024 03:00:00","BZN|HR","Without Sequence","85.55","",""
"12/01/2024 03:00:00 - 12/01/2024 04:00:00","BZN|HR","Without Sequence","85.01","",""
"12/01/2024 04:00:00 - 12/01/2024 05:00:00","BZN|HR","Without Sequence","86.91","",""
"12/01/2024 05:00:00 - 12/01/2024 06:00:00","BZN|HR","Without Sequence","92.53","",""
"12/01/2024 06:00:00 - 12/01/2024 07:00:00","BZN|HR","Without Sequence","106.05","",""
"12/01/2024 07:00:00 - 12/01/2024 08:00:00","BZN|HR","Without Sequence","121.25","",""
"12/01/2024 08:00:00 - 12/01/2024 09:00:00","BZN|HR","Without Sequence","140.74","",""
"12/01/2024 09:00:00 - 12/01/2024 10:00:00","BZN|HR","Without Sequence","134.96","",""
"12/01/2024 10:00:00 - 12/01/2024 11:00:00","BZN|HR","Without Sequence","122.01","",""
"12/01/2024 11:00:00 - 12/01/2024 12:00:00","BZN|HR","Without Sequence","114.73","",""
"12/01/2024 12:00:00 - 12/01/2024 13:00:00","BZN|HR","Without Sequence","106.98","",""
