"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"01/01/2025 20:45:00 - 01/01/2025 21:00:00","BZN|PL","8697.64","8684.86","8095.01","8848.18"
"01/01/2025 21:00:00 - 01/01/2025 21:15:00","BZN|PL","8693.21","8393.54","7809.61","7965.98"
"01/01/2025 21:15:00 - 01/01/2025 21:30:00","BZN|PL","8688.59","8393.39","7815.62","7875.47"
"01/01/2025 21:30:00 - 01/01/2025 21:45:00","BZN|PL","8683.97","8393.25","7821.64","7861.40"
"01/01/2025 21:45:00 - 01/01/2025 22:00:00","BZN|PL","8679.34","8393.11","7768.04","7834.95"
"01/01/2025 22:00:00 - 01/01/2025 22:15:00","BZN|PL","8669.48","8391.37","7471.59","7807.84"
"01/01/2025 22:15:00 - 01/01/2025 22:30:00","BZN|PL","8659.48","8389.31","7472.76","7822.60"
"01/01/2025 22:30:00 - 01/01/2025 22:45:00","BZN|PL","8649.48","8387.26","7473.93","7808.72"
"01/01/2025 22:45:00 - 01/01/2025 23:00:00","BZN|PL","8639.47","8385.20","7783.27","7766.47"
"01/01/2025 23:00:00 - 01/01/2025 23:15:00","BZN|PL","8629.21","8371.07","7810.68","7698.98"
"01/01/2025 23:15:00 - 01/01/2025 23:30:00","BZN|PL","8619.52","8362.03","7826.23","7675.87"
"01/01/2025 23:30:00 - 01/01/2025 23:45:00","BZN|PL","8609.82","8352.99","7754.11","7658.67"
"01/01/2025 23:45:00 - 02/01/2025 00:00:00","BZN|PL","8600.12","8343.96","7550.76","7562.50"
"02/01/2025 00:00:00 - 02/01/2025 00:15:00","BZN|PL","9126.85","6397.22","7309.03","6739.34"
"02/01/2025 00:15:00 - 02/01/2025 00:30:00","BZN|PL","9110.62","5538.75","7319.99","6750.25"
"02/01/2025 00:30:00 - 02/01/2025 00:45:00","BZN|PL","9094.39","5309.03","7330.95","6730.00"
"02/01/2025 00:45:00 - 02/01/2025 01:00:00","BZN|PL","9078.16","5233.62","7341.91","6695.51"
"02/01/2025 01:00:00 - 02/01/2025 01:15:00","BZN|PL","9068.46","4835.74","6990.05","6807.74"
"02/01/2025 01:15:00 - 02/01/2025 01:30:00","BZN|PL","9060.35","4891.66","6999.87","6797.14"
"02/01/2025 01:30:00 - 02/01/2025 01:45:00","BZN|PL","9052.25","4910.25","7016.62","6818.34"
"02/01/2025 01:45:00 - 02/01/2025 02:00:00","BZN|PL","9044.14","4921.37","5827.11","6718.09"
"02/01/2025 02:00:00 - 02/01/2025 02:15:00","BZN|PL","9043.10","4780.54","5739.78","6252.86"
"02/01/2025 02:15:00 - 02/01/2025 02:30:00","BZN|PL","9041.80","4803.29","5783.37","6241.23"
"02/01/2025 02:30:00 - 02/01/2025 02:45:00","BZN|PL","9040.50","4719.52","5826.96","6251.77"
"02/01/2025 02:45:00 - 02/01/2025 03:00:00","BZN|PL","9039.21","4702.81","6148.24","6222.95"
"02/01/2025 03:00:00 - 02/01/2025 03:15:00","BZN|PL","9040.40","4699.30","6202.96","6264.01"
"02/01/2025 03:15:00 - 02/01/2025 03:30:00","BZN|PL","9042.43","4711.13","6245.22","6206.53"
"02/01/2025 03:30:00 - 02/01/2025 03:45:00","BZN|PL","9044.46","4690.28","6287.49","6208.40"
"02/01/2025 03:45:00 - 02/01/2025 04:00:00","BZN|PL","9046.49","4664.78","5841.59","6219.70"
"02/01/2025 04:00:00 - 02/01/2025 04:15:00","BZN|PL","9045.79","4873.99","6089.45","6751.71"
"02/01/2025 04:15:00 - 02/01/2025 04:30:00","BZN|PL","9045.44","5164.40","6141.72","6741.72"
"02/01/2025 04:30:00 - 02/01/2025 04:45:00","BZN|PL","9045.09","5271.66","6194.00","6753.91"
"02/01/2025 04:45:00 - 02/01/2025 05:00:00","BZN|PL","9044.73","5285.19","6032.65","6735.41"
"02/01/2025 05:00:00 - 02/01/2025 05:15:00","BZN|PL","9038.00","6091.64","6946.31","7626.79"
"02/01/2025 05:15:00 - 02/01/2025 05:30:00","BZN|PL","9029.62","6797.48","6982.33","7725.45"
"02/01/2025 05:30:00 - 02/01/2025 05:45:00","BZN|PL","9021.24","7577.64","7018.35","7788.88"
"02/01/2025 05:45:00 - 02/01/2025 06:00:00","BZN|PL","9012.87","7886.35","7675.51","8040.13"
"02/01/2025 06:00:00 - 02/01/2025 06:15:00","BZN|PL","8990.91","8006.60","7789.18","8591.09"
"02/01/2025 06:15:00 - 02/01/2025 06:30:00","BZN|PL","8967.40","8570.09","7794.46","8607.91"
"02/01/2025 06:30:00 - 02/01/2025 06:45:00","BZN|PL","8943.89","8883.13","7799.75","8526.36"
"02/01/2025 06:45:00 - 02/01/2025 07:00:00","BZN|PL","8920.38","8841.86","8489.77","8408.64"
"02/01/2025 07:00:00 - 02/01/2025 07:15:00","BZN|PL","8872.84","8754.69","8486.62","8372.83"
"02/01/2025 07:15:00 - 02/01/2025 07:30:00","BZN|PL","8821.60","8576.44","8475.31","8442.21"
"02/01/2025 07:30:00 - 02/01/2025 07:45:00","BZN|PL","8770.36","8563.86","8463.99","8334.97"
"02/01/2025 07:45:00 - 02/01/2025 08:00:00","BZN|PL","8719.12","8551.27","8551.27","8175.12"
"02/01/2025 08:00:00 - 02/01/2025 08:15:00","BZN|PL","8671.94","8507.99","8507.99","8230.84"
"02/01/2025 08:15:00 - 02/01/2025 08:30:00","BZN|PL","8622.67","8456.25","8456.25","8399.66"
"02/01/2025 08:30:00 - 02/01/2025 08:45:00","BZN|PL","8573.41","8404.51","8404.51","8332.23"
"02/01/2025 08:45:00 - 02/01/2025 09:00:00","BZN|PL","8524.14","8352.76","8301.36","8446.73"
"02/01/2025 09:00:00 - 02/01/2025 09:15:00","BZN|PL","8465.62","8355.11","8315.19","8382.14"
"02/01/2025 09:15:00 - 02/01/2025 09:30:00","BZN|PL","8405.40","8359.92","8326.19","8337.69"
"02/01/2025 09:30:00 - 02/01/2025 09:45:00","BZN|PL","8345.18","8364.95","8337.19","8382.22"
"02/01/2025 09:45:00 - 02/01/2025 10:00:00","BZN|PL","8284.96","8370.32","8585.71","8314.34"
"02/01/2025 10:00:00 - 02/01/2025 10:15:00","BZN|PL","8256.31","8352.98","8574.23","8419.78"
"02/01/2025 10:15:00 - 02/01/2025 10:30:00","BZN|PL","8233.65","8336.08","8559.25","8428.20"
"02/01/2025 10:30:00 - 02/01/2025 10:45:00","BZN|PL","8210.99","8319.67","8544.27","8471.05"
"02/01/2025 10:45:00 - 02/01/2025 11:00:00","BZN|PL","8188.33","8303.58","8516.90","8438.20"
"02/01/2025 11:00:00 - 02/01/2025 11:15:00","BZN|PL","8167.91","8288.12","8483.60","8400.96"
"02/01/2025 11:15:00 - 02/01/2025 11:30:00","BZN|PL","8146.94","8265.03","8439.37","8213.35"
"02/01/2025 11:30:00 - 02/01/2025 11:45:00","BZN|PL","8125.96","8241.43","8395.14","8191.94"
"02/01/2025 11:45:00 - 02/01/2025 12:00:00","BZN|PL","8104.99","8217.31","8486.51","8135.62"
"02/01/2025 12:00:00 - 02/01/2025 12:15:00","BZN|PL","8054.99","8158.40","8412.97","7957.16"
"02/01/2025 12:15:00 - 02/01/2025 12:30:00","BZN|PL","7993.74","8087.74","8326.33","7929.20"
"02/01/2025 12:30:00 - 02/01/2025 12:45:00","BZN|PL","7932.49","8016.86","8239.69","7797.56"
"02/01/2025 12:45:00 - 02/01/2025 13:00:00","BZN|PL","7871.23","7945.82","8110.44","7797.28"
"02/01/2025 13:00:00 - 02/01/2025 13:15:00","BZN|PL","7740.04","7799.96","7978.44","7652.06"
"02/01/2025 13:15:00 - 02/01/2025 13:30:00","BZN|PL","7597.37","7641.10","7831.58","7544.79"
"02/01/2025 13:30:00 - 02/01/2025 13:45:00","BZN|PL","7454.69","7482.24","7684.72","7384.46"
"02/01/2025 13:45:00 - 02/01/2025 14:00:00","BZN|PL","7312.02","7323.38","7479.14","7248.32"
"02/01/2025 14:00:00 - 02/01/2025 14:15:00","BZN|PL","7122.23","7145.70","7291.04","7082.40"
"02/01/2025 14:15:00 - 02/01/2025 14:30:00","BZN|PL","6914.29","6952.57","7080.25","6976.97"
"02/01/2025 14:30:00 - 02/01/2025 14:45:00","BZN|PL","6706.34","6759.45","6869.46","6709.88"
"02/01/2025 14:45:00 - 02/01/2025 15:00:00","BZN|PL","6498.40","6566.33","6858.57","6247.72"
"02/01/2025 15:00:00 - 02/01/2025 15:15:00","BZN|PL","6301.23","6375.33","6665.18","5916.39"
"02/01/2025 15:15:00 - 02/01/2025 15:30:00","BZN|PL","6100.72","6175.13","6456.21","5725.68"
"02/01/2025 15:30:00 - 02/01/2025 15:45:00","BZN|PL","5900.21","5974.93","6247.25","5578.33"
"02/01/2025 15:45:00 - 02/01/2025 16:00:00","BZN|PL","5699.70","5774.73","5614.87","5466.44"
"02/01/2025 16:00:00 - 02/01/2025 16:15:00","BZN|PL","5537.26","5584.44","5427.23","5335.36"
"02/01/2025 16:15:00 - 02/01/2025 16:30:00","BZN|PL","5374.48","5394.83","5244.82","5174.83"
"02/01/2025 16:30:00 - 02/01/2025 16:45:00","BZN|PL","5211.71","5205.21","5062.40","5035.49"
"02/01/2025 16:45:00 - 02/01/2025 17:00:00","BZN|PL","5048.94","5015.59","4927.48","4928.19"
"02/01/2025 17:00:00 - 02/01/2025 17:15:00","BZN|PL","4903.33","4845.26","4772.02","4710.24"
"02/01/2025 17:15:00 - 02/01/2025 17:30:00","BZN|PL","4762.47","4685.26","4623.79","4637.72"
"02/01/2025 17:30:00 - 02/01/2025 17:45:00","BZN|PL","4621.60","4525.26","4475.57","4616.58"
"02/01/2025 17:45:00 - 02/01/2025 18:00:00","BZN|PL","4480.73","4365.26","4430.17","4506.79"
"02/01/2025 18:00:00 - 02/01/2025 18:15:00","BZN|PL","4371.97","4254.64","4327.40","4434.11"
"02/01/2025 18:15:00 - 02/01/2025 18:30:00","BZN|PL","4287.73","4170.62","4246.04","4251.81"
"02/01/2025 18:30:00 - 02/01/2025 18:45:00","BZN|PL","4203.49","4086.60","4164.68","4271.50"
"02/01/2025 18:45:00 - 02/01/2025 19:00:00","BZN|PL","4119.26","4002.59","4244.55","4192.19"
"02/01/2025 19:00:00 - 02/01/2025 19:15:00","BZN|PL","4100.43","3971.18","4210.03","4080.24"
"02/01/2025 19:15:00 - 02/01/2025 19:30:00","BZN|PL","4102.77","3948.07","4189.12","4101.85"
"02/01/2025 19:30:00 - 02/01/2025 19:45:00","BZN|PL","4105.10","3924.95","4168.20","4103.68"
"02/01/2025 19:45:00 - 02/01/2025 20:00:00","BZN|PL","4107.44","3901.83","4125.85","4072.05"
"02/01/2025 20:00:00 - 02/01/2025 20:15:00","BZN|PL","4141.23","3899.63","4126.66","4001.91"
"02/01/2025 20:15:00 - 02/01/2025 20:30:00","BZN|PL","4177.11","3900.22","4134.48","3933.56"
"02/01/2025 20:30:00 - 02/01/2025 20:45:00","BZN|PL","4212.99","3900.81","4142.31","3843.91"
"02/01/2025 20:45:00 - 02/01/2025 21:00:00","BZN|PL","4248.87","3901.40","4049.18","3936.84"
"02/01/2025 21:00:00 - 02/01/2025 21:15:00","BZN|PL","4299.74","3933.51","4077.10","3933.94"
"02/01/2025 21:15:00 - 02/01/2025 21:30:00","BZN|PL","4362.61","3978.79","4116.63","3935.59"
"02/01/2025 21:30:00 - 02/01/2025 21:45:00","BZN|PL","4425.47","4024.07","4156.17","3969.92"
"02/01/2025 21:45:00 - 02/01/2025 22:00:00","BZN|PL","4488.34","4069.34","3988.14","3994.78"
"02/01/2025 22:00:00 - 02/01/2025 22:15:00","BZN|PL","4564.41","4133.67","4031.53","4091.22"
"02/01/2025 22:15:00 - 02/01/2025 22:30:00","BZN|PL","4644.79","4211.33","4083.45","4205.67"
"02/01/2025 22:30:00 - 02/01/2025 22:45:00","BZN|PL","4725.18","4288.98","4135.37","4344.63"
"02/01/2025 22:45:00 - 02/01/2025 23:00:00","BZN|PL","4805.57","4366.64","4160.77","4395.71"
"02/01/2025 23:00:00 - 02/01/2025 23:15:00","BZN|PL","4884.82","4449.50","4236.13","4551.47"
"02/01/2025 23:15:00 - 02/01/2025 23:30:00","BZN|PL","4966.93","4539.61","4315.51","4653.60"
"02/01/2025 23:30:00 - 02/01/2025 23:45:00","BZN|PL","5049.03","4629.73","4394.90","4670.65"
"02/01/2025 23:45:00 - 03/01/2025 00:00:00","BZN|PL","5401.19","4968.25","4550.81","4801.88"
"03/01/2025 00:00:00 - 03/01/2025 00:15:00","BZN|PL","4943.79","4819.10","4771.91","4919.84"
"03/01/2025 00:15:00 - 03/01/2025 00:30:00","BZN|PL","5033.15","4913.67","4841.72","5120.99"
"03/01/2025 00:30:00 - 03/01/2025 00:45:00","BZN|PL","5122.52","5114.90","4911.53","5069.51"
"03/01/2025 00:45:00 - 03/01/2025 01:00:00","BZN|PL","5211.89","5206.99","4981.34","5050.84"
"03/01/2025 01:00:00 - 03/01/2025 01:15:00","BZN|PL","5282.43","5166.32","5047.00","5212.42"
"03/01/2025 01:15:00 - 03/01/2025 01:30:00","BZN|PL","5355.56","5190.92","5109.63","5129.48"
"03/01/2025 01:30:00 - 03/01/2025 01:45:00","BZN|PL","5428.68","5303.75","5168.15","5315.96"
"03/01/2025 01:45:00 - 03/01/2025 02:00:00","BZN|PL","5501.80","5297.01","5400.82","5248.34"
"03/01/2025 02:00:00 - 03/01/2025 02:15:00","BZN|PL","5583.49","5427.63","5483.30","5400.91"
"03/01/2025 02:15:00 - 03/01/2025 02:30:00","BZN|PL","5661.97","5428.94","5569.51","5404.23"
"03/01/2025 02:30:00 - 03/01/2025 02:45:00","BZN|PL","5740.44","5499.19","5655.71","5494.41"
"03/01/2025 02:45:00 - 03/01/2025 03:00:00","BZN|PL","5818.92","5516.51","5771.50","5742.62"
"03/01/2025 03:00:00 - 03/01/2025 03:15:00","BZN|PL","5869.97","5657.79","5820.09","5773.42"
"03/01/2025 03:15:00 - 03/01/2025 03:30:00","BZN|PL","5907.04","5755.38","5848.73","5808.37"
"03/01/2025 03:30:00 - 03/01/2025 03:45:00","BZN|PL","5944.11","5804.55","5877.38","5801.47"
"03/01/2025 03:45:00 - 03/01/2025 04:00:00","BZN|PL","5981.18","5837.85","5908.06","5751.50"
"03/01/2025 04:00:00 - 03/01/2025 04:15:00","BZN|PL","5978.25","5727.67","5897.16","5732.25"
"03/01/2025 04:15:00 - 03/01/2025 04:30:00","BZN|PL","5963.92","5625.83","5891.99","5642.18"
"03/01/2025 04:30:00 - 03/01/2025 04:45:00","BZN|PL","5949.59","5586.40","5886.83","5660.53"
"03/01/2025 04:45:00 - 03/01/2025 05:00:00","BZN|PL","5935.26","5390.05","5705.05","5783.64"
"03/01/2025 05:00:00 - 03/01/2025 05:15:00","BZN|PL","5969.16","5560.01","5743.49","6031.69"
"03/01/2025 05:15:00 - 03/01/2025 05:30:00","BZN|PL","6002.22","5779.12","5788.64","6002.26"
"03/01/2025 05:30:00 - 03/01/2025 05:45:00","BZN|PL","6035.28","6026.16","5833.79","5942.04"
"03/01/2025 05:45:00 - 03/01/2025 06:00:00","BZN|PL","6068.34","5933.40","6123.61","5983.63"
"03/01/2025 06:00:00 - 03/01/2025 06:15:00","BZN|PL","6091.39","5899.89","6143.69","5862.27"
"03/01/2025 06:15:00 - 03/01/2025 06:30:00","BZN|PL","6123.85","5921.49","6150.57","5680.10"
"03/01/2025 06:30:00 - 03/01/2025 06:45:00","BZN|PL","6156.32","5517.42","6157.44","5606.34"
"03/01/2025 06:45:00 - 03/01/2025 07:00:00","BZN|PL","6188.79","5369.00","6000.24","5542.78"
"03/01/2025 07:00:00 - 03/01/2025 07:15:00","BZN|PL","6217.58","5240.15","5986.52","5654.61"
"03/01/2025 07:15:00 - 03/01/2025 07:30:00","BZN|PL","6235.50","5599.05","5969.85","5709.93"
"03/01/2025 07:30:00 - 03/01/2025 07:45:00","BZN|PL","6253.43","5614.21","5953.18","5753.61"
"03/01/2025 07:45:00 - 03/01/2025 08:00:00","BZN|PL","6271.35","5629.37","5629.37","5813.54"
"03/01/2025 08:00:00 - 03/01/2025 08:15:00","BZN|PL","6320.99","5665.03","5665.03","5790.20"
"03/01/2025 08:15:00 - 03/01/2025 08:30:00","BZN|PL","6395.25","5698.90","5698.90","5710.02"
"03/01/2025 08:30:00 - 03/01/2025 08:45:00","BZN|PL","6469.51","5732.77","5732.77","5804.96"
"03/01/2025 08:45:00 - 03/01/2025 09:00:00","BZN|PL","6543.76","5766.64","5918.75","5857.47"
"03/01/2025 09:00:00 - 03/01/2025 09:15:00","BZN|PL","6652.00","5839.71","5990.98","5973.17"
"03/01/2025 09:15:00 - 03/01/2025 09:30:00","BZN|PL","6756.94","5922.13","6075.61","6047.82"
"03/01/2025 09:30:00 - 03/01/2025 09:45:00","BZN|PL","6861.87","6002.32","6160.25","5984.26"
"03/01/2025 09:45:00 - 03/01/2025 10:00:00","BZN|PL","6966.80","6079.31","6287.02","6169.99"
"03/01/2025 10:00:00 - 03/01/2025 10:15:00","BZN|PL","7102.00","6195.77","6429.03","6193.30"
"03/01/2025 10:15:00 - 03/01/2025 10:30:00","BZN|PL","7276.25","6340.15","6605.85","6196.85"
"03/01/2025 10:30:00 - 03/01/2025 10:45:00","BZN|PL","7450.49","6479.77","6782.68","6258.82"
"03/01/2025 10:45:00 - 03/01/2025 11:00:00","BZN|PL","7624.73","6616.40","6720.74","6553.06"
"03/01/2025 11:00:00 - 03/01/2025 11:15:00","BZN|PL","7806.04","6756.83","6881.87","6730.80"
"03/01/2025 11:15:00 - 03/01/2025 11:30:00","BZN|PL","7942.49","6880.66","7022.81","6771.48"
"03/01/2025 11:30:00 - 03/01/2025 11:45:00","BZN|PL","8078.94","7009.25","7163.75","6736.03"
"03/01/2025 11:45:00 - 03/01/2025 12:00:00","BZN|PL","8215.40","7142.86","7129.56","6855.13"
"03/01/2025 12:00:00 - 03/01/2025 12:15:00","BZN|PL","8294.87","7215.99","7208.18","6899.64"
"03/01/2025 12:15:00 - 03/01/2025 12:30:00","BZN|PL","8390.88","7279.84","7273.12","6979.46"
"03/01/2025 12:30:00 - 03/01/2025 12:45:00","BZN|PL","8486.89","7345.91","7338.05","7050.77"
