"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"01/01/2025 07:45:00 - 01/01/2025 08:00:00","BZN|HR","4.15","3.55","3.55","3.20"
"01/01/2025 08:00:00 - 01/01/2025 08:15:00","BZN|HR","18.90","18.87","18.87","17.20"
"01/01/2025 08:15:00 - 01/01/2025 08:30:00","BZN|HR","18.38","17.57","17.57","20.00"
"01/01/2025 08:30:00 - 01/01/2025 08:45:00","BZN|HR","18.42","17.59","17.59","23.20"
"01/01/2025 08:45:00 - 01/01/2025 09:00:00","BZN|HR","18.25","17.62","17.62","26.40"
"01/01/2025 09:00:00 - 01/01/2025 09:15:00","BZN|HR","52.67","52.83","52.83","55.60"
"01/01/2025 09:15:00 - 01/01/2025 09:30:00","BZN|HR","52.09","52.67","52.67","59.20"
"01/01/2025 09:30:00 - 01/01/2025 09:45:00","BZN|HR","51.51","51.28","51.28","62.00"
"01/01/2025 09:45:00 - 01/01/2025 10:00:00","BZN|HR","51.52","51.30","51.31","64.80"
"01/01/2025 10:00:00 - 01/01/2025 10:15:00","BZN|HR","77.01","76.99","77.98","87.60"
"01/01/2025 10:15:00 - 01/01/2025 10:30:00","BZN|HR","77.02","76.80","77.80","89.60"
"01/01/2025 10:30:00 - 01/01/2025 10:45:00","BZN|HR","76.23","75.60","76.61","91.60"
"01/01/2025 10:45:00 - 01/01/2025 11:00:00","BZN|HR","76.23","75.42","76.42","93.20"
"01/01/2025 11:00:00 - 01/01/2025 11:15:00","BZN|HR","89.29","89.29","87.29","102.00"
"01/01/2025 11:15:00 - 01/01/2025 11:30:00","BZN|HR","89.30","89.29","87.29","103.20"
"01/01/2025 11:30:00 - 01/01/2025 11:45:00","BZN|HR","88.50","88.49","86.49","103.60"
"01/01/2025 11:45:00 - 01/01/2025 12:00:00","BZN|HR","88.30","87.70","85.70","104.00"
"01/01/2025 12:00:00 - 01/01/2025 12:15:00","BZN|HR","92.94","92.94","94.34","110.80"
"01/01/2025 12:15:00 - 01/01/2025 12:30:00","BZN|HR","92.94","92.74","96.54","110.80"
"01/01/2025 12:30:00 - 01/01/2025 12:45:00","BZN|HR","92.54","92.54","93.94","109.60"
"01/01/2025 12:45:00 - 01/01/2025 13:00:00","BZN|HR","92.14","91.74","93.14","108.80"
"01/01/2025 13:00:00 - 01/01/2025 13:15:00","BZN|HR","77.32","76.52","84.12","100.80"
"01/01/2025 13:15:00 - 01/01/2025 13:30:00","BZN|HR","76.71","76.52","83.52","99.20"
"01/01/2025 13:30:00 - 01/01/2025 13:45:00","BZN|HR","77.31","77.32","84.51","97.60"
"01/01/2025 13:45:00 - 01/01/2025 14:00:00","BZN|HR","77.91","77.92","85.11","95.60"
"01/01/2025 14:00:00 - 01/01/2025 14:15:00","BZN|HR","51.50","50.92","57.31","71.60"
"01/01/2025 14:15:00 - 01/01/2025 14:30:00","BZN|HR","51.50","50.92","57.31","68.80"
"01/01/2025 14:30:00 - 01/01/2025 14:45:00","BZN|HR","51.69","51.92","58.70","65.60"
"01/01/2025 14:45:00 - 01/01/2025 15:00:00","BZN|HR","51.67","51.92","65.92","62.80"
"01/01/2025 15:00:00 - 01/01/2025 15:15:00","BZN|HR","18.32","17.94","17.94","28.80"
"01/01/2025 15:15:00 - 01/01/2025 15:30:00","BZN|HR","18.91","18.34","18.34","25.20"
"01/01/2025 15:30:00 - 01/01/2025 15:45:00","BZN|HR","19.72","19.74","19.74","22.00"
"01/01/2025 15:45:00 - 01/01/2025 16:00:00","BZN|HR","19.71","19.94","27.74","19.20"
"01/01/2025 16:00:00 - 01/01/2025 16:15:00","BZN|HR","5.14","5.14","9.04","6.00"
"01/01/2025 16:15:00 - 01/01/2025 16:30:00","BZN|HR","5.93","5.74","9.64","4.80"
"01/01/2025 16:30:00 - 01/01/2025 16:45:00","BZN|HR","5.64","5.75","8.69","4.40"
"01/01/2025 16:45:00 - 01/01/2025 17:00:00","BZN|HR","5.95","5.95","9.29","4.40"
"01/01/2025 17:00:00 - 01/01/2025 17:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 17:15:00 - 01/01/2025 17:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 17:30:00 - 01/01/2025 17:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 17:45:00 - 01/01/2025 18:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 18:00:00 - 01/01/2025 18:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 18:15:00 - 01/01/2025 18:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 18:30:00 - 01/01/2025 18:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 18:45:00 - 01/01/2025 19:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 19:00:00 - 01/01/2025 19:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 19:15:00 - 01/01/2025 19:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 19:30:00 - 01/01/2025 19:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 19:45:00 - 01/01/2025 20:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 20:00:00 - 01/01/2025 20:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 20:15:00 - 01/01/2025 20:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 20:30:00 - 01/01/2025 20:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 20:45:00 - 01/01/2025 21:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 21:00:00 - 01/01/2025 21:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 21:15:00 - 01/01/2025 21:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 21:30:00 - 01/01/2025 21:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 21:45:00 - 01/01/2025 22:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 22:00:00 - 01/01/2025 22:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 22:15:00 - 01/01/2025 22:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 22:30:00 - 01/01/2025 22:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 22:45:00 - 01/01/2025 23:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 23:00:00 - 01/01/2025 23:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 23:15:00 - 01/01/2025 23:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 23:30:00 - 01/01/2025 23:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"01/01/2025 23:45:00 - 02/01/2025 00:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 00:00:00 - 02/01/2025 00:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 00:15:00 - 02/01/2025 00:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 00:30:00 - 02/01/2025 00:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 00:45:00 - 02/01/2025 01:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 01:00:00 - 02/01/2025 01:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 01:15:00 - 02/01/2025 01:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 01:30:00 - 02/01/2025 01:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 01:45:00 - 02/01/2025 02:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 02:00:00 - 02/01/2025 02:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 02:15:00 - 02/01/2025 02:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 02:30:00 - 02/01/2025 02:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 02:45:00 - 02/01/2025 03:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 03:00:00 - 02/01/2025 03:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 03:15:00 - 02/01/2025 03:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 03:30:00 - 02/01/2025 03:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 03:45:00 - 02/01/2025 04:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 04:00:00 - 02/01/2025 04:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 04:15:00 - 02/01/2025 04:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 04:30:00 - 02/01/2025 04:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 04:45:00 - 02/01/2025 05:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 05:00:00 - 02/01/2025 05:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 05:15:00 - 02/01/2025 05:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 05:30:00 - 02/01/2025 05:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 05:45:00 - 02/01/2025 06:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 06:00:00 - 02/01/2025 06:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 06:15:00 - 02/01/2025 06:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 06:30:00 - 02/01/2025 06:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 06:45:00 - 02/01/2025 07:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 07:00:00 - 02/01/2025 07:15:00","BZN|HR","4.41","10.01","10.01","4.40"
"02/01/2025 07:15:00 - 02/01/2025 07:30:00","BZN|HR","5.21","10.81","10.81","4.40"
"02/01/2025 07:30:00 - 02/01/2025 07:45:00","BZN|HR","5.81","12.81","12.81","4.40"
"02/01/2025 07:45:00 - 02/01/2025 08:00:00","BZN|HR","5.81","12.81","12.81","5.20"
"02/01/2025 08:00:00 - 02/01/2025 08:15:00","BZN|HR","17.49","22.98","22.98","15.60"
"02/01/2025 08:15:00 - 02/01/2025 08:30:00","BZN|HR","18.07","23.69","23.69","17.20"
"02/01/2025 08:30:00 - 02/01/2025 08:45:00","BZN|HR","17.79","23.34","23.34","19.20"
"02/01/2025 08:45:00 - 02/01/2025 09:00:00","BZN|HR","18.30","23.76","23.76","20.40"
"02/01/2025 09:00:00 - 02/01/2025 09:15:00","BZN|HR","49.74","49.55","40.60","45.20"
"02/01/2025 09:15:00 - 02/01/2025 09:30:00","BZN|HR","50.30","50.06","50.11","48.00"
"02/01/2025 09:30:00 - 02/01/2025 09:45:00","BZN|HR","49.78","49.93","49.97","52.00"
"02/01/2025 09:45:00 - 02/01/2025 10:00:00","BZN|HR","49.14","47.91","46.90","52.80"
"02/01/2025 10:00:00 - 02/01/2025 10:15:00","BZN|HR","65.40","65.33","64.15","64.80"
"02/01/2025 10:15:00 - 02/01/2025 10:30:00","BZN|HR","64.68","64.65","63.46","62.80"
"02/01/2025 10:30:00 - 02/01/2025 10:45:00","BZN|HR","64.61","64.67","63.47","66.00"
"02/01/2025 10:45:00 - 02/01/2025 11:00:00","BZN|HR","64.03","62.99","61.87","62.80"
"02/01/2025 11:00:00 - 02/01/2025 11:15:00","BZN|HR","78.01","77.02","75.76","78.40"
"02/01/2025 11:15:00 - 02/01/2025 11:30:00","BZN|HR","77.14","77.46","76.31","70.00"
"02/01/2025 11:30:00 - 02/01/2025 11:45:00","BZN|HR","76.70","77.10","74.43","71.20"
"02/01/2025 11:45:00 - 02/01/2025 12:00:00","BZN|HR","75.67","75.33","74.19","78.40"
"02/01/2025 12:00:00 - 02/01/2025 12:15:00","BZN|HR","73.57","72.67","70.71","75.20"
"02/01/2025 12:15:00 - 02/01/2025 12:30:00","BZN|HR","72.70","72.23","70.67","72.00"
"02/01/2025 12:30:00 - 02/01/2025 12:45:00","BZN|HR","71.48","71.23","69.86","85.20"
"02/01/2025 12:45:00 - 02/01/2025 13:00:00","BZN|HR","71.26","70.64","69.28","75.60"
"02/01/2025 13:00:00 - 02/01/2025 13:15:00","BZN|HR","64.33","64.14","64.11","66.80"
"02/01/2025 13:15:00 - 02/01/2025 13:30:00","BZN|HR","64.88","64.13","63.99","68.40"
"02/01/2025 13:30:00 - 02/01/2025 13:45:00","BZN|HR","63.86","63.30","63.08","65.60"
"02/01/2025 13:45:00 - 02/01/2025 14:00:00","BZN|HR","63.68","63.10","63.29","61.60"
"02/01/2025 14:00:00 - 02/01/2025 14:15:00","BZN|HR","34.20","33.59","33.60","36.80"
"02/01/2025 14:15:00 - 02/01/2025 14:30:00","BZN|HR","34.60","33.99","33.91","36.00"
"02/01/2025 14:30:00 - 02/01/2025 14:45:00","BZN|HR","35.41","34.60","34.42","32.00"
"02/01/2025 14:45:00 - 02/01/2025 15:00:00","BZN|HR","35.48","36.09","35.43","30.80"
"02/01/2025 15:00:00 - 02/01/2025 15:15:00","BZN|HR","19.57","27.41","26.51","13.60"
"02/01/2025 15:15:00 - 02/01/2025 15:30:00","BZN|HR","19.89","19.35","18.39","13.60"
"02/01/2025 15:30:00 - 02/01/2025 15:45:00","BZN|HR","20.21","20.06","19.27","13.20"
"02/01/2025 15:45:00 - 02/01/2025 16:00:00","BZN|HR","20.38","20.59","20.01","12.80"
"02/01/2025 16:00:00 - 02/01/2025 16:15:00","BZN|HR","7.00","6.80","13.24","3.60"
"02/01/2025 16:15:00 - 02/01/2025 16:30:00","BZN|HR","6.64","6.43","6.39","3.60"
"02/01/2025 16:30:00 - 02/01/2025 16:45:00","BZN|HR","7.85","7.25","7.25","3.60"
"02/01/2025 16:45:00 - 02/01/2025 17:00:00","BZN|HR","7.85","8.05","8.05","3.60"
"02/01/2025 17:00:00 - 02/01/2025 17:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 17:15:00 - 02/01/2025 17:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 17:30:00 - 02/01/2025 17:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 17:45:00 - 02/01/2025 18:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 18:00:00 - 02/01/2025 18:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 18:15:00 - 02/01/2025 18:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 18:30:00 - 02/01/2025 18:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 18:45:00 - 02/01/2025 19:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 19:00:00 - 02/01/2025 19:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 19:15:00 - 02/01/2025 19:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 19:30:00 - 02/01/2025 19:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 19:45:00 - 02/01/2025 20:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 20:00:00 - 02/01/2025 20:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 20:15:00 - 02/01/2025 20:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 20:30:00 - 02/01/2025 20:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 20:45:00 - 02/01/2025 21:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 21:00:00 - 02/01/2025 21:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 21:15:00 - 02/01/2025 21:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 21:30:00 - 02/01/2025 21:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 21:45:00 - 02/01/2025 22:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 22:00:00 - 02/01/2025 22:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 22:15:00 - 02/01/2025 22:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 22:30:00 - 02/01/2025 22:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 22:45:00 - 02/01/2025 23:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 23:00:00 - 02/01/2025 23:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 23:15:00 - 02/01/2025 23:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 23:30:00 - 02/01/2025 23:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"02/01/2025 23:45:00 - 03/01/2025 00:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 00:00:00 - 03/01/2025 00:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 00:15:00 - 03/01/2025 00:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 00:30:00 - 03/01/2025 00:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 00:45:00 - 03/01/2025 01:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 01:00:00 - 03/01/2025 01:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 01:15:00 - 03/01/2025 01:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 01:30:00 - 03/01/2025 01:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 01:45:00 - 03/01/2025 02:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 02:00:00 - 03/01/2025 02:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 02:15:00 - 03/01/2025 02:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 02:30:00 - 03/01/2025 02:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 02:45:00 - 03/01/2025 03:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 03:00:00 - 03/01/2025 03:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 03:15:00 - 03/01/2025 03:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 03:30:00 - 03/01/2025 03:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 03:45:00 - 03/01/2025 04:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 04:00:00 - 03/01/2025 04:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 04:15:00 - 03/01/2025 04:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 04:30:00 - 03/01/2025 04:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 04:45:00 - 03/01/2025 05:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 05:00:00 - 03/01/2025 05:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 05:15:00 - 03/01/2025 05:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 05:30:00 - 03/01/2025 05:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 05:45:00 - 03/01/2025 06:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 06:00:00 - 03/01/2025 06:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 06:15:00 - 03/01/2025 06:30:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 06:30:00 - 03/01/2025 06:45:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 06:45:00 - 03/01/2025 07:00:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 07:00:00 - 03/01/2025 07:15:00","BZN|HR","4.89","12.09","12.09","4.80"
"03/01/2025 07:15:00 - 03/01/2025 07:30:00","BZN|HR","4.89","12.89","12.89","4.80"
"03/01/2025 07:30:00 - 03/01/2025 07:45:00","BZN|HR","5.49","13.49","13.49","4.80"
"03/01/2025 07:45:00 - 03/01/2025 08:00:00","BZN|HR","5.49","13.49","13.49","4.80"
"03/01/2025 08:00:00 - 03/01/2025 08:15:00","BZN|HR","8.01","16.41","16.41","7.20"
"03/01/2025 08:15:00 - 03/01/2025 08:30:00","BZN|HR","8.03","16.43","16.43","7.20"
"03/01/2025 08:30:00 - 03/01/2025 08:45:00","BZN|HR","8.05","16.45","16.45","7.60"
"03/01/2025 08:45:00 - 03/01/2025 09:00:00","BZN|HR","7.31","15.68","15.68","8.00"
"03/01/2025 09:00:00 - 03/01/2025 09:15:00","BZN|HR","19.09","20.90","20.89","15.60"
"03/01/2025 09:15:00 - 03/01/2025 09:30:00","BZN|HR","19.16","20.93","20.92","15.60"
"03/01/2025 09:30:00 - 03/01/2025 09:45:00","BZN|HR","18.82","20.96","20.95","15.60"
"03/01/2025 09:45:00 - 03/01/2025 10:00:00","BZN|HR","18.07","20.00","19.98","17.20"
"03/01/2025 10:00:00 - 03/01/2025 10:15:00","BZN|HR","29.61","30.26","30.34","24.00"
"03/01/2025 10:15:00 - 03/01/2025 10:30:00","BZN|HR","29.66","30.28","30.37","24.40"
"03/01/2025 10:30:00 - 03/01/2025 10:45:00","BZN|HR","29.48","29.48","29.57","24.00"
"03/01/2025 10:45:00 - 03/01/2025 11:00:00","BZN|HR","29.50","29.47","29.55","24.00"
"03/01/2025 11:00:00 - 03/01/2025 11:15:00","BZN|HR","39.94","40.09","42.88","32.40"
"03/01/2025 11:15:00 - 03/01/2025 11:30:00","BZN|HR","39.93","40.06","42.87","32.40"
"03/01/2025 11:30:00 - 03/01/2025 11:45:00","BZN|HR","39.93","40.05","42.65","32.80"
"03/01/2025 11:45:00 - 03/01/2025 12:00:00","BZN|HR","39.33","39.44","42.41","33.20"
"03/01/2025 12:00:00 - 03/01/2025 12:15:00","BZN|HR","43.49","43.97","44.20","40.00"
"03/01/2025 12:15:00 - 03/01/2025 12:30:00","BZN|HR","43.49","43.99","44.19","39.60"
"03/01/2025 12:30:00 - 03/01/2025 12:45:00","BZN|HR","43.50","44.02","44.19","41.20"
"03/01/2025 12:45:00 - 03/01/2025 13:00:00","BZN|HR","42.73","43.08","43.20","39.60"
"03/01/2025 13:00:00 - 03/01/2025 13:15:00","BZN|HR","44.02","44.80","45.12","38.80"
"03/01/2025 13:15:00 - 03/01/2025 13:30:00","BZN|HR","44.06","44.88","45.16","37.20"
"03/01/2025 13:30:00 - 03/01/2025 13:45:00","BZN|HR","44.10","44.94","45.16","37.60"
"03/01/2025 13:45:00 - 03/01/2025 14:00:00","BZN|HR","44.17","44.82","44.98","37.60"
"03/01/2025 14:00:00 - 03/01/2025 14:15:00","BZN|HR","31.09","31.15","30.89","26.40"
"03/01/2025 14:15:00 - 03/01/2025 14:30:00","BZN|HR","31.70","32.15","31.90","26.40"
"03/01/2025 14:30:00 - 03/01/2025 14:45:00","BZN|HR","31.86","32.10","31.91","26.40"
"03/01/2025 14:45:00 - 03/01/2025 15:00:00","BZN|HR","31.77","32.01","31.91","26.00"
"03/01/2025 15:00:00 - 03/01/2025 15:15:00","BZN|HR","15.12","14.94","14.77","10.80"
"03/01/2025 15:15:00 - 03/01/2025 15:30:00","BZN|HR","15.57","16.18","16.19","10.40"
"03/01/2025 15:30:00 - 03/01/2025 15:45:00","BZN|HR","16.37","16.97","17.63","10.40"
"03/01/2025 15:45:00 - 03/01/2025 16:00:00","BZN|HR","16.16","16.76","16.83","10.00"
"03/01/2025 16:00:00 - 03/01/2025 16:15:00","BZN|HR","8.88","8.29","11.68","4.40"
"03/01/2025 16:15:00 - 03/01/2025 16:30:00","BZN|HR","8.76","8.15","11.55","4.40"
"03/01/2025 16:30:00 - 03/01/2025 16:45:00","BZN|HR","8.88","8.88","12.68","4.40"
"03/01/2025 16:45:00 - 03/01/2025 17:00:00","BZN|HR","8.88","8.88","12.88","4.40"
"03/01/2025 17:00:00 - 03/01/2025 17:15:00","BZN|HR","0.00","0.00","0.00","0.00"
"03/01/2025 17:15:00 - 03/01/2025 17:30:00","BZN|HR","0.00","0.00","0.00","0.00"
