"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"01/01/2025 08:45:00 - 01/01/2025 09:00:00","BZN|HU","Without Sequence","26.83","",""
"01/01/2025 09:00:00 - 01/01/2025 09:15:00","BZN|HU","Without Sequence","44.72","",""
"01/01/2025 09:15:00 - 01/01/2025 09:30:00","BZN|HU","Without Sequence","44.72","",""
"01/01/2025 09:30:00 - 01/01/2025 09:45:00","BZN|HU","Without Sequence","44.72","",""
"01/01/2025 09:45:00 - 01/01/2025 10:00:00","BZN|HU","Without Sequence","44.72","",""
"01/01/2025 10:00:00 - 01/01/2025 10:15:00","BZN|HU","Without Sequence","34.48","",""
"01/01/2025 10:15:00 - 01/01/2025 10:30:00","BZN|HU","Without Sequence","34.48","",""
"01/01/2025 10:30:00 - 01/01/2025 10:45:00","BZN|HU","Without Sequence","34.48","",""
"01/01/2025 10:45:00 - 01/01/2025 11:00:00","BZN|HU","Without Sequence","34.48","",""
"01/01/2025 11:00:00 - 01/01/2025 11:15:00","BZN|HU","Without Sequence","36.04","",""
"01/01/2025 11:15:00 - 01/01/2025 11:30:00","BZN|HU","Without Sequence","36.04","",""
"01/01/2025 11:30:00 - 01/01/2025 11:45:00","BZN|HU","Without Sequence","36.04","",""
"01/01/2025 11:45:00 - 01/01/2025 12:00:00","BZN|HU","Without Sequence","36.04","",""
"01/01/2025 12:00:00 - 01/01/2025 12:15:00","BZN|HU","Without Sequence","40.25","",""
"01/01/2025 12:15:00 - 01/01/2025 12:30:00","BZN|HU","Without Sequence","40.25","",""
"01/01/2025 12:30:00 - 01/01/2025 12:45:00","BZN|HU","Without Sequence","40.25","",""
"01/01/2025 12:45:00 - 01/01/2025 13:00:00","BZN|HU","Without Sequence","40.25","",""
"01/01/2025 13:00:00 - 01/01/2025 13:15:00","BZN|HU","Without Sequence","55.45","",""
"01/01/2025 13:15:00 - 01/01/2025 13:30:00","BZN|HU","Without Sequence","55.45","",""
"01/01/2025 13:30:00 - 01/01/2025 13:45:00","BZN|HU","Without Sequence","55.45","",""
"01/01/2025 13:45:00 - 01/01/2025 14:00:00","BZN|HU","Without Sequence","55.45","",""
"01/01/2025 14:00:00 - 01/01/2025 14:15:00","BZN|HU","Without Sequence","66.80","",""
"01/01/2025 14:15:00 - 01/01/2025 14:30:00","BZN|HU","Without Sequence","66.80","",""
"01/01/2025 14:30:00 - 01/01/2025 14:45:00","BZN|HU","Without Sequence","66.80","",""
"01/01/2025 14:45:00 - 01/01/2025 15:00:00","BZN|HU","Without Sequence","66.80","",""
"01/01/2025 15:00:00 - 01/01/2025 15:15:00","BZN|HU","Without Sequence","95.56","",""
"01/01/2025 15:15:00 - 01/01/2025 15:30:00","BZN|HU","Without Sequence","95.56","",""
"01/01/2025 15:30:00 - 01/01/2025 15:45:00","BZN|HU","Without Sequence","95.56","",""
"01/01/2025 15:45:00 - 01/01/2025 16:00:00","BZN|HU","Without Sequence","95.56","",""
"01/01/2025 16:00:00 - 01/01/2025 16:15:00","BZN|HU","Without Sequence","130.20","",""
"01/01/2025 16:15:00 - 01/01/2025 16:30:00","BZN|HU","Without Sequence","130.20","",""
"01/01/2025 16:30:00 - 01/01/2025 16:45:00","BZN|HU","Without Sequence","130.20","",""
"01/01/2025 16:45:00 - 01/01/2025 17:00:00","BZN|HU","Without Sequence","130.20","",""
"01/01/2025 17:00:00 - 01/01/2025 17:15:00","BZN|HU","Without Sequence","159.62","",""
"01/01/2025 17:15:00 - 01/01/2025 17:30:00","BZN|HU","Without Sequence","159.62","",""
"01/01/2025 17:30:00 - 01/01/2025 17:45:00","BZN|HU","Without Sequence","159.62","",""
"01/01/2025 17:45:00 - 01/01/2025 18:00:00","BZN|HU","Without Sequence","159.62","",""
"01/01/2025 18:00:00 - 01/01/2025 18:15:00","BZN|HU","Without Sequence","151.59","",""
"01/01/2025 18:15:00 - 01/01/2025 18:30:00","BZN|HU","Without Sequence","151.59","",""
"01/01/2025 18:30:00 - 01/01/2025 18:45:00","BZN|HU","Without Sequence","151.59","",""
"01/01/2025 18:45:00 - 01/01/2025 19:00:00","BZN|HU","Without Sequence","151.59","",""
"01/01/2025 19:00:00 - 01/01/2025 19:15:00","BZN|HU","Without Sequence","158.76","",""
"01/01/2025 19:15:00 - 01/01/2025 19:30:00","BZN|HU","Without Sequence","158.76","",""
"01/01/2025 19:30:00 - 01/01/2025 19:45:00","BZN|HU","Without Sequence","158.76","",""
"01/01/2025 19:45:00 - 01/01/2025 20:00:00","BZN|HU","Without Sequence","158.76","",""
"01/01/2025 20:00:00 - 01/01/2025 20:15:00","BZN|HU","Without Sequence","143.95","",""
"01/01/2025 20:15:00 - 01/01/2025 20:30:00","BZN|HU","Without Sequence","143.95","",""
"01/01/2025 20:30:00 - 01/01/2025 20:45:00","BZN|HU","Without Sequence","143.95","",""
"01/01/2025 20:45:00 - 01/01/2025 21:00:00","BZN|HU","Without Sequence","143.95","",""
"01/01/2025 21:00:00 - 01/01/2025 21:15:00","BZN|HU","Without Sequence","134.65","",""
"01/01/2025 21:15:00 - 01/01/2025 21:30:00","BZN|HU","Without Sequence","134.65","",""
"01/01/2025 21:30:00 - 01/01/2025 21:45:00","BZN|HU","Without Sequence","134.65","",""
"01/01/2025 21:45:00 - 01/01/2025 22:00:00","BZN|HU","Without Sequence","134.65","",""
"01/01/2025 22:00:00 - 01/01/2025 22:15:00","BZN|HU","Without Sequence","86.45","",""
"01/01/2025 22:15:00 - 01/01/2025 22:30:00","BZN|HU","Without Sequence","86.45","",""
"01/01/2025 22:30:00 - 01/01/2025 22:45:00","BZN|HU","Without Sequence","86.45","",""
"01/01/2025 22:45:00 - 01/01/2025 23:00:00","BZN|HU","Without Sequence","86.45","",""
"01/01/2025 23:00:00 - 01/01/2025 23:15:00","BZN|HU","Without Sequence","45.45","",""
"01/01/2025 23:15:00 - 01/01/2025 23:30:00","BZN|HU","Without Sequence","45.45","",""
"01/01/2025 23:30:00 - 01/01/2025 23:45:00","BZN|HU","Without Sequence","45.45","",""
"01/01/2025 23:45:00 - 02/01/2025 00:00:00","BZN|HU","Without Sequence","45.45","",""
"02/01/2025 00:00:00 - 02/01/2025 00:15:00","BZN|HU","Without Sequence","58.14","",""
"02/01/2025 00:15:00 - 02/01/2025 00:30:00","BZN|HU","Without Sequence","58.14","",""
"02/01/2025 00:30:00 - 02/01/2025 00:45:00","BZN|HU","Without Sequence","58.14","",""
"02/01/2025 00:45:00 - 02/01/2025 01:00:00","BZN|HU","Without Sequence","58.14","",""
"02/01/2025 01:00:00 - 02/01/2025 01:15:00","BZN|HU","Without Sequence","68.10","",""
"02/01/2025 01:15:00 - 02/01/2025 01:30:00","BZN|HU","Without Sequence","68.10","",""
"02/01/2025 01:30:00 - 02/01/2025 01:45:00","BZN|HU","Without Sequence","68.10","",""
"02/01/2025 01:45:00 - 02/01/2025 02:00:00","BZN|HU","Without Sequence","68.10","",""
"02/01/2025 02:00:00 - 02/01/2025 02:15:00","BZN|HU","Without Sequence","73.04","",""
"02/01/2025 02:15:00 - 02/01/2025 02:30:00","BZN|HU","Without Sequence","73.04","",""
"02/01/2025 02:30:00 - 02/01/2025 02:45:00","BZN|HU","Without Sequence","73.04","",""
"02/01/2025 02:45:00 - 02/01/2025 03:00:00","BZN|HU","Without Sequence","73.04","",""
"02/01/2025 03:00:00 - 02/01/2025 03:15:00","BZN|HU","Without Sequence","47.49","",""
"02/01/2025 03:15:00 - 02/01/2025 03:30:00","BZN|HU","Without Sequence","47.49","",""
"02/01/2025 03:30:00 - 02/01/2025 03:45:00","BZN|HU","Without Sequence","47.49","",""
"02/01/2025 03:45:00 - 02/01/2025 04:00:00","BZN|HU","Without Sequence","47.49","",""
"02/01/2025 04:00:00 - 02/01/2025 04:15:00","BZN|HU","Without Sequence","54.81","",""
"02/01/2025 04:15:00 - 02/01/2025 04:30:00","BZN|HU","Without Sequence","54.81","",""
"02/01/2025 04:30:00 - 02/01/2025 04:45:00","BZN|HU","Without Sequence","54.81","",""
"02/01/2025 04:45:00 - 02/01/2025 05:00:00","BZN|HU","Without Sequence","54.81","",""
"02/01/2025 05:00:00 - 02/01/2025 05:15:00","BZN|HU","Without Sequence","75.45","",""
"02/01/2025 05:15:00 - 02/01/2025 05:30:00","BZN|HU","Without Sequence","75.45","",""
"02/01/2025 05:30:00 - 02/01/2025 05:45:00","BZN|HU","Without Sequence","75.45","",""
"02/01/2025 05:45:00 - 02/01/2025 06:00:00","BZN|HU","Without Sequence","75.45","",""
"02/01/2025 06:00:00 - 02/01/2025 06:15:00","BZN|HU","Without Sequence","119.02","",""
"02/01/2025 06:15:00 - 02/01/2025 06:30:00","BZN|HU","Without Sequence","119.02","",""
"02/01/2025 06:30:00 - 02/01/2025 06:45:00","BZN|HU","Without Sequence","119.02","",""
"02/01/2025 06:45:00 - 02/01/2025 07:00:00","BZN|HU","Without Sequence","119.02","",""
"02/01/2025 07:00:00 - 02/01/2025 07:15:00","BZN|HU","Without Sequence","142.73","",""
"02/01/2025 07:15:00 - 02/01/2025 07:30:00","BZN|HU","Without Sequence","142.73","",""
"02/01/2025 07:30:00 - 02/01/2025 07:45:00","BZN|HU","Without Sequence","142.73","",""
"02/01/2025 07:45:00 - 02/01/2025 08:00:00","BZN|HU","Without Sequence","142.73","",""
"02/01/2025 08:00:00 - 02/01/2025 08:15:00","BZN|HU","Without Sequence","130.00","",""
"02/01/2025 08:15:00 - 02/01/2025 08:30:00","BZN|HU","Without Sequence","130.00","",""
"02/01/2025 08:30:00 - 02/01/2025 08:45:00","BZN|HU","Without Sequence","130.00","",""
"02/01/2025 08:45:00 - 02/01/2025 09:00:00","BZN|HU","Without Sequence","130.00","",""
"02/01/2025 09:00:00 - 02/01/2025 09:15:00","BZN|HU","Without Sequence","132.71","",""
"02/01/2025 09:15:00 - 02/01/2025 09:30:00","BZN|HU","Without Sequence","132.71","",""
"02/01/2025 09:30:00 - 02/01/2025 09:45:00","BZN|HU","Without Sequence","132.71","",""
"02/01/2025 09:45:00 - 02/01/2025 10:00:00","BZN|HU","Without Sequence","132.71","",""
"02/01/2025 10:00:00 - 02/01/2025 10:15:00","BZN|HU","Without Sequence","128.67","",""
"02/01/2025 10:15:00 - 02/01/2025 10:30:00","BZN|HU","Without Sequence","128.67","",""
"02/01/2025 10:30:00 - 02/01/2025 10:45:00","BZN|HU","Without Sequence","128.67","",""
"02/01/2025 10:45:00 - 02/01/2025 11:00:00","BZN|HU","Without Sequence","128.67","",""
"02/01/2025 11:00:00 - 02/01/2025 11:15:00","BZN|HU","Without Sequence","123.61","",""
"02/01/2025 11:15:00 - 02/01/2025 11:30:00","BZN|HU","Without Sequence","123.61","",""
"02/01/2025 11:30:00 - 02/01/2025 11:45:00","BZN|HU","Without Sequence","123.61","",""
"02/01/2025 11:45:00 - 02/01/2025 12:00:00","BZN|HU","Without Sequence","123.61","",""
"02/01/2025 12:00:00 - 02/01/2025 12:15:00","BZN|HU","Without Sequence","122.86","",""
"02/01/2025 12:15:00 - 02/01/2025 12:30:00","BZN|HU","Without Sequence","122.86","",""
"02/01/2025 12:30:00 - 02/01/2025 12:45:00","BZN|HU","Without Sequence","122.86","",""
"02/01/2025 12:45:00 - 02/01/2025 13:00:00","BZN|HU","Without Sequence","122.86","",""
"02/01/2025 13:00:00 - 02/01/2025 13:15:00","BZN|HU","Without Sequence","116.62","",""
"02/01/2025 13:15:00 - 02/01/2025 13:30:00","BZN|HU","Without Sequence","116.62","",""
"02/01/2025 13:30:00 - 02/01/2025 13:45:00","BZN|HU","Without Sequence","116.62","",""
"02/01/2025 13:45:00 - 02/01/2025 14:00:00","BZN|HU","Without Sequence","116.62","",""
"02/01/2025 14:00:00 - 02/01/2025 14:15:00","BZN|HU","Without Sequence","125.05","",""
"02/01/2025 14:15:00 - 02/01/2025 14:30:00","BZN|HU","Without Sequence","125.05","",""
"02/01/2025 14:30:00 - 02/01/2025 14:45:00","BZN|HU","Without Sequence","125.05","",""
"02/01/2025 14:45:00 - 02/01/2025 15:00:00","BZN|HU","Without Sequence","125.05","",""
"02/01/2025 15:00:00 - 02/01/2025 15:15:00","BZN|HU","Without Sequence","130.11","",""
"02/01/2025 15:15:00 - 02/01/2025 15:30:00","BZN|HU","Without Sequence","130.11","",""
"02/01/2025 15:30:00 - 02/01/2025 15:45:00","BZN|HU","Without Sequence","130.11","",""
"02/01/2025 15:45:00 - 02/01/2025 16:00:00","BZN|HU","Without Sequence","130.11","",""
"02/01/2025 16:00:00 - 02/01/2025 16:15:00","BZN|HU","Without Sequence","163.22","",""
"02/01/2025 16:15:00 - 02/01/2025 16:30:00","BZN|HU","Without Sequence","163.22","",""
"02/01/2025 16:30:00 - 02/01/2025 16:45:00","BZN|HU","Without Sequence","163.22","",""
"02/01/2025 16:45:00 - 02/01/2025 17:00:00","BZN|HU","Without Sequence","163.22","",""
"02/01/2025 17:00:00 - 02/01/2025 17:15:00","BZN|HU","Without Sequence","173.64","",""
"02/01/2025 17:15:00 - 02/01/2025 17:30:00","BZN|HU","Without Sequence","173.64","",""
"02/01/2025 17:30:00 - 02/01/2025 17:45:00","BZN|HU","Without Sequence","173.64","",""
"02/01/2025 17:45:00 - 02/01/2025 18:00:00","BZN|HU","Without Sequence","173.64","",""
"02/01/2025 18:00:00 - 02/01/2025 18:15:00","BZN|HU","Without Sequence","161.06","",""
"02/01/2025 18:15:00 - 02/01/2025 18:30:00","BZN|HU","Without Sequence","161.06","",""
"02/01/2025 18:30:00 - 02/01/2025 18:45:00","BZN|HU","Without Sequence","161.06","",""
"02/01/2025 18:45:00 - 02/01/2025 19:00:00","BZN|HU","Without Sequence","161.06","",""
"02/01/2025 19:00:00 - 02/01/2025 19:15:00","BZN|HU","Without Sequence","163.56","",""
"02/01/2025 19:15:00 - 02/01/2025 19:30:00","BZN|HU","Without Sequence","163.56","",""
"02/01/2025 19:30:00 - 02/01/2025 19:45:00","BZN|HU","Without Sequence","163.56","",""
"02/01/2025 19:45:00 - 02/01/2025 20:00:00","BZN|HU","Without Sequence","163.56","",""
"02/01/2025 20:00:00 - 02/01/2025 20:15:00","BZN|HU","Without Sequence","131.22","",""
"02/01/2025 20:15:00 - 02/01/2025 20:30:00","BZN|HU","Without Sequence","131.22","",""
"02/01/2025 20:30:00 - 02/01/2025 20:45:00","BZN|HU","Without Sequence","131.22","",""
"02/01/2025 20:45:00 - 02/01/2025 21:00:00","BZN|HU","Without Sequence","131.22","",""
"02/01/2025 21:00:00 - 02/01/2025 21:15:00","BZN|HU","Without Sequence","125.06","",""
"02/01/2025 21:15:00 - 02/01/2025 21:30:00","BZN|HU","Without Sequence","125.06","",""
"02/01/2025 21:30:00 - 02/01/2025 21:45:00","BZN|HU","Without Sequence","125.06","",""
"02/01/2025 21:45:00 - 02/01/2025 22:00:00","BZN|HU","Without Sequence","125.06","",""
"02/01/2025 22:00:00 - 02/01/2025 22:15:00","BZN|HU","Without Sequence","117.56","",""
"02/01/2025 22:15:00 - 02/01/2025 22:30:00","BZN|HU","Without Sequence","117.56","",""
"02/01/2025 22:30:00 - 02/01/2025 22:45:00","BZN|HU","Without Sequence","117.56","",""
"02/01/2025 22:45:00 - 02/01/2025 23:00:00","BZN|HU","Without Sequence","117.56","",""
"02/01/2025 23:00:00 - 02/01/2025 23:15:00","BZN|HU","Without Sequence","95.24","",""
"02/01/2025 23:15:00 - 02/01/2025 23:30:00","BZN|HU","Without Sequence","95.24","",""
"02/01/2025 23:30:00 - 02/01/2025 23:45:00","BZN|HU","Without Sequence","95.24","",""
"02/01/2025 23:45:00 - 03/01/2025 00:00:00","BZN|HU","Without Sequence","95.24","",""
"03/01/2025 00:00:00 - 03/01/2025 00:15:00","BZN|HU","Without Sequence","103.66","",""
"03/01/2025 00:15:00 - 03/01/2025 00:30:00","BZN|HU","Without Sequence","103.66","",""
"03/01/2025 00:30:00 - 03/01/2025 00:45:00","BZN|HU","Without Sequence","103.66","",""
"03/01/2025 00:45:00 - 03/01/2025 01:00:00","BZN|HU","Without Sequence","103.66","",""
"03/01/2025 01:00:00 - 03/01/2025 01:15:00","BZN|HU","Without Sequence","94.54","",""
"03/01/2025 01:15:00 - 03/01/2025 01:30:00","BZN|HU","Without Sequence","94.54","",""
"03/01/2025 01:30:00 - 03/01/2025 01:45:00","BZN|HU","Without Sequence","94.54","",""
"03/01/2025 01:45:00 - 03/01/2025 02:00:00","BZN|HU","Without Sequence","94.54","",""
"03/01/2025 02:00:00 - 03/01/2025 02:15:00","BZN|HU","Without Sequence","89.52","",""
"03/01/2025 02:15:00 - 03/01/2025 02:30:00","BZN|HU","Without Sequence","89.52","",""
"03/01/2025 02:30:00 - 03/01/2025 02:45:00","BZN|HU","Without Sequence","89.52","",""
"03/01/2025 02:45:00 - 03/01/2025 03:00:00","BZN|HU","Without Sequence","89.52","",""
"03/01/2025 03:00:00 - 03/01/2025 03:15:00","BZN|HU","Without Sequence","87.39","",""
"03/01/2025 03:15:00 - 03/01/2025 03:30:00","BZN|HU","Without Sequence","87.39","",""
"03/01/2025 03:30:00 - 03/01/2025 03:45:00","BZN|HU","Without Sequence","87.39","",""
"03/01/2025 03:45:00 - 03/01/2025 04:00:00","BZN|HU","Without Sequence","87.39","",""
"03/01/2025 04:00:00 - 03/01/2025 04:15:00","BZN|HU","Without Sequence","85.24","",""
"03/01/2025 04:15:00 - 03/01/2025 04:30:00","BZN|HU","Without Sequence","85.24","",""
"03/01/2025 04:30:00 - 03/01/2025 04:45:00","BZN|HU","Without Sequence","85.24","",""
"03/01/2025 04:45:00 - 03/01/2025 05:00:00","BZN|HU","Without Sequence","85.24","",""
"03/01/2025 05:00:00 - 03/01/2025 05:15:00","BZN|HU","Without Sequence","92.10","",""
"03/01/2025 05:15:00 - 03/01/2025 05:30:00","BZN|HU","Without Sequence","92.10","",""
"03/01/2025 05:30:00 - 03/01/2025 05:45:00","BZN|HU","Without Sequence","92.10","",""
"03/01/2025 05:45:00 - 03/01/2025 06:00:00","BZN|HU","Without Sequence","92.10","",""
"03/01/2025 06:00:00 - 03/01/2025 06:15:00","BZN|HU","Without Sequence","112.39","",""
"03/01/2025 06:15:00 - 03/01/2025 06:30:00","BZN|HU","Without Sequence","112.39","",""
"03/01/2025 06:30:00 - 03/01/2025 06:45:00","BZN|HU","Without Sequence","112.39","",""
"03/01/2025 06:45:00 - 03/01/2025 07:00:00","BZN|HU","Without Sequence","112.39","",""
"03/01/2025 07:00:00 - 03/01/2025 07:15:00","BZN|HU","Without Sequence","144.66","",""
"03/01/2025 07:15:00 - 03/01/2025 07:30:00","BZN|HU","Without Sequence","144.66","",""
"03/01/2025 07:30:00 - 03/01/2025 07:45:00","BZN|HU","Without Sequence","144.66","",""
"03/01/2025 07:45:00 - 03/01/2025 08:00:00","BZN|HU","Without Sequence","144.66","",""
"03/01/2025 08:00:00 - 03/01/2025 08:15:00","BZN|HU","Without Sequence","144.59","",""
"03/01/2025 08:15:00 - 03/01/2025 08:30:00","BZN|HU","Without Sequence","144.59","",""
"03/01/2025 08:30:00 - 03/01/2025 08:45:00","BZN|HU","Without Sequence","144.59","",""
"03/01/2025 08:45:00 - 03/01/2025 09:00:00","BZN|HU","Without Sequence","144.59","",""
"03/01/2025 09:00:00 - 03/01/2025 09:15:00","BZN|HU","Without Sequence","139.68","",""
"03/01/2025 09:15:00 - 03/01/2025 09:30:00","BZN|HU","Without Sequence","139.68","",""
"03/01/2025 09:30:00 - 03/01/2025 09:45:00","BZN|HU","Without Sequence","139.68","",""
"03/01/2025 09:45:00 - 03/01/2025 10:00:00","BZN|HU","Without Sequence","139.68","",""
"03/01/2025 10:00:00 - 03/01/2025 10:15:00","BZN|HU","Without Sequence","125.74","",""
"03/01/2025 10:15:00 - 03/01/2025 10:30:00","BZN|HU","Without Sequence","125.74","",""
"03/01/2025 10:30:00 - 03/01/2025 10:45:00","BZN|HU","Without Sequence","125.74","",""
"03/01/2025 10:45:00 - 03/01/2025 11:00:00","BZN|HU","Without Sequence","125.74","",""
"03/01/2025 11:00:00 - 03/01/2025 11:15:00","BZN|HU","Without Sequence","111.72","",""
"03/01/2025 11:15:00 - 03/01/2025 11:30:00","BZN|HU","Without Sequence","111.72","",""
"03/01/2025 11:30:00 - 03/01/2025 11:45:00","BZN|HU","Without Sequence","111.72","",""
"03/01/2025 11:45:00 - 03/01/2025 12:00:00","BZN|HU","Without Sequence","111.72","",""
"03/01/2025 12:00:00 - 03/01/2025 12:15:00","BZN|HU","Without Sequence","111.27","",""
"03/01/2025 12:15:00 - 03/01/2025 12:30:00","BZN|HU","Without Sequence","111.27","",""
"03/01/2025 12:30:00 - 03/01/2025 12:45:00","BZN|HU","Without Sequence","111.27","",""
"03/01/2025 12:45:00 - 03/01/2025 13:00:00","BZN|HU","Without Sequence","111.27","",""
"03/01/2025 13:00:00 - 03/01/2025 13:15:00","BZN|HU","Without Sequence","109.95","",""
"03/01/2025 13:15:00 - 03/01/2025 13:30:00","BZN|HU","Without Sequence","109.95","",""
"03/01/2025 13:30:00 - 03/01/2025 13:45:00","BZN|HU","Without Sequence","109.95","",""
"03/01/2025 13:45:00 - 03/01/2025 14:00:00","BZN|HU","Without Sequence","109.95","",""
"03/01/2025 14:00:00 - 03/01/2025 14:15:00","BZN|HU","Without Sequence","118.63","",""
"03/01/2025 14:15:00 - 03/01/2025 14:30:00","BZN|HU","Without Sequence","118.63","",""
"03/01/2025 14:30:00 - 03/01/2025 14:45:00","BZN|HU","Without Sequence","118.63","",""
"03/01/2025 14:45:00 - 03/01/2025 15:00:00","BZN|HU","Without Sequence","118.63","",""
"03/01/2025 15:00:00 - 03/01/2025 15:15:00","BZN|HU","Without Sequence","135.51","",""
"03/01/2025 15:15:00 - 03/01/2025 15:30:00","BZN|HU","Without Sequence","135.51","",""
"03/01/2025 15:30:00 - 03/01/2025 15:45:00","BZN|HU","Without Sequence","135.51","",""
"03/01/2025 15:45:00 - 03/01/2025 16:00:00","BZN|HU","Without Sequence","135.51","",""
"03/01/2025 16:00:00 - 03/01/2025 16:15:00","BZN|HU","Without Sequence","163.00","",""
"03/01/2025 16:15:00 - 03/01/2025 16:30:00","BZN|HU","Without Sequence","163.00","",""
"03/01/2025 16:30:00 - 03/01/2025 16:45:00","BZN|HU","Without Sequence","163.00","",""
"03/01/2025 16:45:00 - 03/01/2025 17:00:00","BZN|HU","Without Sequence","163.00","",""
"03/01/2025 17:00:00 - 03/01/2025 17:15:00","BZN|HU","Without Sequence","155.69","",""
"03/01/2025 17:15:00 - 03/01/2025 17:30:00","BZN|HU","Without Sequence","155.69","",""
"03/01/2025 17:30:00 - 03/01/2025 17:45:00","BZN|HU","Without Sequence","155.69","",""
"03/01/2025 17:45:00 - 03/01/2025 18:00:00","BZN|HU","Without Sequence","155.69","",""
"03/01/2025 18:00:00 - 03/01/2025 18:15:00","BZN|HU","Without Sequence","152.83","",""
"03/01/2025 18:15:00 - 03/01/2025 18:30:00","BZN|HU","Without Sequence","152.83","",""
"03/01/2025 18:30:00 - 03/01/2025 18:45:00","BZN|HU","Without Sequence","152.83","",""
"03/01/2025 18:45:00 - 03/01/2025 19:00:00","BZN|HU","Without Sequence","152.83","",""
"03/01/2025 19:00:00 - 03/01/2025 19:15:00","BZN|HU","Without Sequence","152.58","",""
"03/01/2025 19:15:00 - 03/01/2025 19:30:00","BZN|HU","Without Sequence","152.58","",""
"03/01/2025 19:30:00 - 03/01/2025 19:45:00","BZN|HU","Without Sequence","152.58","",""
"03/01/2025 19:45:00 - 03/01/2025 20:00:00","BZN|HU","Without Sequence","152.58","",""
"03/01/2025 20:00:00 - 03/01/2025 20:15:00","BZN|HU","Without Sequence","141.29","",""
"03/01/2025 20:15:00 - 03/01/2025 20:30:00","BZN|HU","Without Sequence","141.29","",""
"03/01/2025 20:30:00 - 03/01/2025 20:45:00","BZN|HU","Without Sequence","141.29","",""
"03/01/2025 20:45:00 - 03/01/2025 21:00:00","BZN|HU","Without Sequence","141.29","",""
"03/01/2025 21:00:00 - 03/01/2025 21:15:00","BZN|HU","Without Sequence","124.23","",""
