"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"02/01/2024 03:00:00 - 02/01/2024 03:15:00","BZN|HU","35.37","69.87","70.50","57.33"
"02/01/2024 03:15:00 - 02/01/2024 03:30:00","BZN|HU","34.12","65.33","58.48","53.78"
"02/01/2024 03:30:00 - 02/01/2024 03:45:00","BZN|HU","32.88","60.89","54.34","55.53"
"02/01/2024 03:45:00 - 02/01/2024 04:00:00","BZN|HU","31.64","55.39","50.20","54.01"
"02/01/2024 04:00:00 - 02/01/2024 04:15:00","BZN|HU","30.85","50.82","46.08","48.99"
"02/01/2024 04:15:00 - 02/01/2024 04:30:00","BZN|HU","30.50","46.70","40.29","49.08"
"02/01/2024 04:30:00 - 02/01/2024 04:45:00","BZN|HU","30.15","42.58","36.74","41.57"
"02/01/2024 04:45:00 - 02/01/2024 05:00:00","BZN|HU","29.80","33.78","33.18","41.61"
"02/01/2024 05:00:00 - 02/01/2024 05:15:00","BZN|HU","29.90","30.39","31.43","39.90"
"02/01/2024 05:15:00 - 02/01/2024 05:30:00","BZN|HU","30.45","27.73","26.47","34.68"
"02/01/2024 05:30:00 - 02/01/2024 05:45:00","BZN|HU","31.00","25.07","25.20","39.07"
"02/01/2024 05:45:00 - 02/01/2024 06:00:00","BZN|HU","31.55","20.98","24.40","59.13"
"02/01/2024 06:00:00 - 02/01/2024 06:15:00","BZN|HU","33.41","21.15","25.15","68.38"
"02/01/2024 06:15:00 - 02/01/2024 06:30:00","BZN|HU","36.60","24.45","37.64","68.79"
"02/01/2024 06:30:00 - 02/01/2024 06:45:00","BZN|HU","39.78","31.03","39.47","74.80"
"02/01/2024 06:45:00 - 02/01/2024 07:00:00","BZN|HU","42.97","34.06","41.31","71.62"
"02/01/2024 07:00:00 - 02/01/2024 07:15:00","BZN|HU","46.39","38.51","46.67","69.68"
"02/01/2024 07:15:00 - 02/01/2024 07:30:00","BZN|HU","50.03","42.99","78.54","66.78"
"02/01/2024 07:30:00 - 02/01/2024 07:45:00","BZN|HU","53.68","48.55","83.00","75.61"
"02/01/2024 07:45:00 - 02/01/2024 08:00:00","BZN|HU","57.32","60.72","87.47","85.03"
