"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"02/01/2025 00:30:00 - 02/01/2025 00:45:00","BZN|HU","49.62","51.82","51.84","0.04"
"02/01/2025 00:45:00 - 02/01/2025 01:00:00","BZN|HU","49.92","51.32","51.33","0.06"
"02/01/2025 01:00:00 - 02/01/2025 01:15:00","BZN|HU","50.31","51.02","51.60","0.01"
"02/01/2025 01:15:00 - 02/01/2025 01:30:00","BZN|HU","50.76","50.96","51.62","0.00"
"02/01/2025 01:30:00 - 02/01/2025 01:45:00","BZN|HU","51.29","51.10","51.80","0.00"
"02/01/2025 01:45:00 - 02/01/2025 02:00:00","BZN|HU","51.88","51.50","52.14","0.00"
"02/01/2025 02:00:00 - 02/01/2025 02:15:00","BZN|HU","52.54","52.12","53.06","0.00"
"02/01/2025 02:15:00 - 02/01/2025 02:30:00","BZN|HU","53.26","52.83","53.52","0.00"
"02/01/2025 02:30:00 - 02/01/2025 02:45:00","BZN|HU","54.05","54.08","54.11","0.00"
"02/01/2025 02:45:00 - 02/01/2025 03:00:00","BZN|HU","54.90","54.89","54.91","0.00"
"02/01/2025 03:00:00 - 02/01/2025 03:15:00","BZN|HU","55.82","55.78","56.34","0.00"
"02/01/2025 03:15:00 - 02/01/2025 03:30:00","BZN|HU","56.74","56.71","56.94","0.00"
"02/01/2025 03:30:00 - 02/01/2025 03:45:00","BZN|HU","57.66","57.62","57.66","0.00"
"02/01/2025 03:45:00 - 02/01/2025 04:00:00","BZN|HU","58.59","58.58","58.61","0.00"
"02/01/2025 04:00:00 - 02/01/2025 04:15:00","BZN|HU","59.53","59.57","60.16","0.07"
"02/01/2025 04:15:00 - 02/01/2025 04:30:00","BZN|HU","60.45","60.63","60.87","0.23"
"02/01/2025 04:30:00 - 02/01/2025 04:45:00","BZN|HU","61.35","61.70","61.74","0.37"
"02/01/2025 04:45:00 - 02/01/2025 05:00:00","BZN|HU","62.24","62.87","62.89","0.74"
"02/01/2025 05:00:00 - 02/01/2025 05:15:00","BZN|HU","63.11","64.12","67.63","1.33"
"02/01/2025 05:15:00 - 02/01/2025 05:30:00","BZN|HU","63.91","65.28","67.93","1.62"
"02/01/2025 05:30:00 - 02/01/2025 05:45:00","BZN|HU","64.65","66.28","68.22","0.66"
"02/01/2025 05:45:00 - 02/01/2025 06:00:00","BZN|HU","65.32","67.22","68.58","0.36"
"02/01/2025 06:00:00 - 02/01/2025 06:15:00","BZN|HU","65.93","68.08","69.08","0.53"
"02/01/2025 06:15:00 - 02/01/2025 06:30:00","BZN|HU","66.43","68.76","69.16","0.24"
"02/01/2025 06:30:00 - 02/01/2025 06:45:00","BZN|HU","66.81","69.12","69.19","0.16"
"02/01/2025 06:45:00 - 02/01/2025 07:00:00","BZN|HU","67.09","69.11","69.18","0.29"
"02/01/2025 07:00:00 - 02/01/2025 07:15:00","BZN|HU","67.27","69.01","73.23","0.67"
"02/01/2025 07:15:00 - 02/01/2025 07:30:00","BZN|HU","67.39","68.79","73.38","0.70"
"02/01/2025 07:30:00 - 02/01/2025 07:45:00","BZN|HU","67.45","68.47","73.39","0.92"
"02/01/2025 07:45:00 - 02/01/2025 08:00:00","BZN|HU","67.47","67.99","73.30","0.75"
"02/01/2025 08:00:00 - 02/01/2025 08:15:00","BZN|HU","67.43","67.38","72.82","0.43"
"02/01/2025 08:15:00 - 02/01/2025 08:30:00","BZN|HU","67.34","66.63","72.35","0.23"
"02/01/2025 08:30:00 - 02/01/2025 08:45:00","BZN|HU","67.19","71.59","71.63","0.41"
"02/01/2025 08:45:00 - 02/01/2025 09:00:00","BZN|HU","67.00","70.55","70.58","0.61"
"02/01/2025 09:00:00 - 02/01/2025 09:15:00","BZN|HU","66.74","69.26","68.58","1.07"
"02/01/2025 09:15:00 - 02/01/2025 09:30:00","BZN|HU","66.43","67.85","67.60","1.37"
"02/01/2025 09:30:00 - 02/01/2025 09:45:00","BZN|HU","66.06","66.32","66.37","2.65"
"02/01/2025 09:45:00 - 02/01/2025 10:00:00","BZN|HU","65.62","64.65","64.70","2.72"
"02/01/2025 10:00:00 - 02/01/2025 10:15:00","BZN|HU","65.13","62.86","61.94","3.72"
"02/01/2025 10:15:00 - 02/01/2025 10:30:00","BZN|HU","64.62","61.05","60.75","3.95"
"02/01/2025 10:30:00 - 02/01/2025 10:45:00","BZN|HU","64.11","59.29","59.35","5.15"
"02/01/2025 10:45:00 - 02/01/2025 11:00:00","BZN|HU","63.59","57.46","57.52","12.41"
"02/01/2025 11:00:00 - 02/01/2025 11:15:00","BZN|HU","63.06","55.61","54.68","21.55"
"02/01/2025 11:15:00 - 02/01/2025 11:30:00","BZN|HU","62.62","53.89","53.60","29.03"
"02/01/2025 11:30:00 - 02/01/2025 11:45:00","BZN|HU","62.27","52.38","52.43","25.47"
"02/01/2025 11:45:00 - 02/01/2025 12:00:00","BZN|HU","62.02","50.91","50.97","20.15"
"02/01/2025 12:00:00 - 02/01/2025 12:15:00","BZN|HU","61.85","49.58","48.96","21.36"
"02/01/2025 12:15:00 - 02/01/2025 12:30:00","BZN|HU","61.83","48.52","48.37","20.13"
"02/01/2025 12:30:00 - 02/01/2025 12:45:00","BZN|HU","61.97","47.80","47.86","18.34"
"02/01/2025 12:45:00 - 02/01/2025 13:00:00","BZN|HU","62.27","47.27","47.33","18.00"
"02/01/2025 13:00:00 - 02/01/2025 13:15:00","BZN|HU","62.72","47.02","48.36","15.58"
"02/01/2025 13:15:00 - 02/01/2025 13:30:00","BZN|HU","63.38","47.12","48.50","15.65"
"02/01/2025 13:30:00 - 02/01/2025 13:45:00","BZN|HU","64.25","47.61","48.88","16.85"
"02/01/2025 13:45:00 - 02/01/2025 14:00:00","BZN|HU","65.32","48.40","49.52","18.83"
"02/01/2025 14:00:00 - 02/01/2025 14:15:00","BZN|HU","66.61","49.53","51.16","18.70"
"02/01/2025 14:15:00 - 02/01/2025 14:30:00","BZN|HU","67.91","51.01","52.15","19.26"
"02/01/2025 14:30:00 - 02/01/2025 14:45:00","BZN|HU","69.25","53.47","53.54","22.29"
"02/01/2025 14:45:00 - 02/01/2025 15:00:00","BZN|HU","70.60","55.50","55.52","27.31"
"02/01/2025 15:00:00 - 02/01/2025 15:15:00","BZN|HU","71.98","57.89","59.30","28.05"
"02/01/2025 15:15:00 - 02/01/2025 15:30:00","BZN|HU","73.28","60.49","61.02","33.05"
"02/01/2025 15:30:00 - 02/01/2025 15:45:00","BZN|HU","74.49","63.14","63.16","36.07"
"02/01/2025 15:45:00 - 02/01/2025 16:00:00","BZN|HU","75.62","66.09","66.04","38.67"
"02/01/2025 16:00:00 - 02/01/2025 16:15:00","BZN|HU","76.67","69.25","70.94","44.14"
"02/01/2025 16:15:00 - 02/01/2025 16:30:00","BZN|HU","77.62","72.23","72.75","45.58"
"02/01/2025 16:30:00 - 02/01/2025 16:45:00","BZN|HU","78.47","74.76","74.72","51.09"
"02/01/2025 16:45:00 - 02/01/2025 17:00:00","BZN|HU","79.22","77.32","77.20","47.96"
"02/01/2025 17:00:00 - 02/01/2025 17:15:00","BZN|HU","79.87","79.70","71.71","50.64"
"02/01/2025 17:15:00 - 02/01/2025 17:30:00","BZN|HU","80.29","81.63","73.27","66.83"
"02/01/2025 17:30:00 - 02/01/2025 17:45:00","BZN|HU","80.47","82.75","74.99","76.99"
"02/01/2025 17:45:00 - 02/01/2025 18:00:00","BZN|HU","80.42","83.71","77.15","73.01"
"02/01/2025 18:00:00 - 02/01/2025 18:15:00","BZN|HU","80.14","84.22","80.23","56.18"
"02/01/2025 18:15:00 - 02/01/2025 18:30:00","BZN|HU","79.71","84.39","81.11","38.56"
"02/01/2025 18:30:00 - 02/01/2025 18:45:00","BZN|HU","79.14","81.97","81.86","33.29"
"02/01/2025 18:45:00 - 02/01/2025 19:00:00","BZN|HU","78.43","82.80","82.64","25.94"
"02/01/2025 19:00:00 - 02/01/2025 19:15:00","BZN|HU","77.57","83.24","77.04","20.57"
"02/01/2025 19:15:00 - 02/01/2025 19:30:00","BZN|HU","76.68","83.30","76.81","19.03"
"02/01/2025 19:30:00 - 02/01/2025 19:45:00","BZN|HU","75.75","82.61","76.18","18.25"
"02/01/2025 19:45:00 - 02/01/2025 20:00:00","BZN|HU","74.78","81.83","75.11","18.44"
"02/01/2025 20:00:00 - 02/01/2025 20:15:00","BZN|HU","73.77","80.65","72.68","21.42"
"02/01/2025 20:15:00 - 02/01/2025 20:30:00","BZN|HU","72.85","79.35","71.50","21.82"
"02/01/2025 20:30:00 - 02/01/2025 20:45:00","BZN|HU","72.01","69.99","70.04","15.78"
"02/01/2025 20:45:00 - 02/01/2025 21:00:00","BZN|HU","71.25","68.02","68.08","9.39"
"02/01/2025 21:00:00 - 02/01/2025 21:15:00","BZN|HU","70.58","65.92","64.84","7.39"
"02/01/2025 21:15:00 - 02/01/2025 21:30:00","BZN|HU","69.93","64.08","63.72","5.81"
"02/01/2025 21:30:00 - 02/01/2025 21:45:00","BZN|HU","69.30","62.52","62.57","5.04"
"02/01/2025 21:45:00 - 02/01/2025 22:00:00","BZN|HU","68.69","61.15","61.20","4.77"
"02/01/2025 22:00:00 - 02/01/2025 22:15:00","BZN|HU","68.09","60.02","59.47","4.29"
"02/01/2025 22:15:00 - 02/01/2025 22:30:00","BZN|HU","67.83","59.49","59.35","5.44"
"02/01/2025 22:30:00 - 02/01/2025 22:45:00","BZN|HU","67.89","59.57","59.61","7.62"
"02/01/2025 22:45:00 - 02/01/2025 23:00:00","BZN|HU","68.28","60.19","60.23","12.49"
"02/01/2025 23:00:00 - 02/01/2025 23:15:00","BZN|HU","69.00","61.41","62.20","21.75"
"02/01/2025 23:15:00 - 02/01/2025 23:30:00","BZN|HU","70.34","63.49","63.91","22.75"
"02/01/2025 23:30:00 - 02/01/2025 23:45:00","BZN|HU","72.30","66.44","66.49","24.21"
"02/01/2025 23:45:00 - 03/01/2025 00:00:00","BZN|HU","74.88","70.23","70.28","14.29"
"03/01/2025 00:00:00 - 03/01/2025 00:15:00","BZN|HU","78.38","74.88","77.66","14.05"
"03/01/2025 00:15:00 - 03/01/2025 00:30:00","BZN|HU","81.93","80.13","81.34","29.47"
"03/01/2025 00:30:00 - 03/01/2025 00:45:00","BZN|HU","85.60","85.98","86.03","68.34"
"03/01/2025 00:45:00 - 03/01/2025 01:00:00","BZN|HU","89.37","92.39","92.44","101.30"
"03/01/2025 01:00:00 - 03/01/2025 01:15:00","BZN|HU","93.24","99.40","102.83","118.62"
"03/01/2025 01:15:00 - 03/01/2025 01:30:00","BZN|HU","97.14","106.24","107.35","97.32"
"03/01/2025 01:30:00 - 03/01/2025 01:45:00","BZN|HU","101.05","112.89","112.49","95.81"
"03/01/2025 01:45:00 - 03/01/2025 02:00:00","BZN|HU","104.98","119.36","119.09","103.30"
"03/01/2025 02:00:00 - 03/01/2025 02:15:00","BZN|HU","108.93","125.65","129.18","99.27"
"03/01/2025 02:15:00 - 03/01/2025 02:30:00","BZN|HU","112.65","131.23","132.57","93.26"
"03/01/2025 02:30:00 - 03/01/2025 02:45:00","BZN|HU","116.14","135.97","135.99","88.55"
"03/01/2025 02:45:00 - 03/01/2025 03:00:00","BZN|HU","119.40","140.07","140.09","86.02"
"03/01/2025 03:00:00 - 03/01/2025 03:15:00","BZN|HU","122.43","143.41","145.36","83.07"
"03/01/2025 03:15:00 - 03/01/2025 03:30:00","BZN|HU","125.09","146.04","146.80","89.63"
"03/01/2025 03:30:00 - 03/01/2025 03:45:00","BZN|HU","127.36","147.96","148.00","103.23"
"03/01/2025 03:45:00 - 03/01/2025 04:00:00","BZN|HU","129.25","149.18","149.23","137.60"
"03/01/2025 04:00:00 - 03/01/2025 04:15:00","BZN|HU","130.76","149.69","150.08","160.88"
"03/01/2025 04:15:00 - 03/01/2025 04:30:00","BZN|HU","131.80","149.69","149.89","177.39"
"03/01/2025 04:30:00 - 03/01/2025 04:45:00","BZN|HU","132.38","149.25","149.31","191.31"
"03/01/2025 04:45:00 - 03/01/2025 05:00:00","BZN|HU","132.49","148.24","148.32","179.98"
"03/01/2025 05:00:00 - 03/01/2025 05:15:00","BZN|HU","132.13","146.72","144.42","157.72"
"03/01/2025 05:15:00 - 03/01/2025 05:30:00","BZN|HU","131.47","144.86","143.68","151.95"
"03/01/2025 05:30:00 - 03/01/2025 05:45:00","BZN|HU","130.50","142.82","142.48","150.33"
"03/01/2025 05:45:00 - 03/01/2025 06:00:00","BZN|HU","129.22","140.31","140.68","167.62"
"03/01/2025 06:00:00 - 03/01/2025 06:15:00","BZN|HU","127.64","137.46","137.16","187.39"
"03/01/2025 06:15:00 - 03/01/2025 06:30:00","BZN|HU","125.87","134.42","135.35","192.11"
"03/01/2025 06:30:00 - 03/01/2025 06:45:00","BZN|HU","123.91","132.93","133.04","191.67"
"03/01/2025 06:45:00 - 03/01/2025 07:00:00","BZN|HU","121.75","129.76","129.89","176.61"
"03/01/2025 07:00:00 - 03/01/2025 07:15:00","BZN|HU","119.41","126.29","126.56","145.92"
"03/01/2025 07:15:00 - 03/01/2025 07:30:00","BZN|HU","117.03","122.83","123.61","119.18"
"03/01/2025 07:30:00 - 03/01/2025 07:45:00","BZN|HU","114.63","119.55","120.20","104.86"
"03/01/2025 07:45:00 - 03/01/2025 08:00:00","BZN|HU","112.20","116.12","115.78","110.91"
"03/01/2025 08:00:00 - 03/01/2025 08:15:00","BZN|HU","109.74","112.68","108.92","99.40"
"03/01/2025 08:15:00 - 03/01/2025 08:30:00","BZN|HU","107.46","109.47","106.51","89.21"
"03/01/2025 08:30:00 - 03/01/2025 08:45:00","BZN|HU","105.38","103.94","103.98","76.66"
"03/01/2025 08:45:00 - 03/01/2025 09:00:00","BZN|HU","103.47","100.83","100.87","83.24"
"03/01/2025 09:00:00 - 03/01/2025 09:15:00","BZN|HU","101.75","98.15","96.55","79.18"
"03/01/2025 09:15:00 - 03/01/2025 09:30:00","BZN|HU","100.18","95.86","95.20","54.88"
"03/01/2025 09:30:00 - 03/01/2025 09:45:00","BZN|HU","98.74","93.99","93.90","50.96"
"03/01/2025 09:45:00 - 03/01/2025 10:00:00","BZN|HU","97.45","92.48","92.38","61.13"
"03/01/2025 10:00:00 - 03/01/2025 10:15:00","BZN|HU","96.29","91.36","90.63","56.91"
"03/01/2025 10:15:00 - 03/01/2025 10:30:00","BZN|HU","95.25","90.43","90.09","60.98"
"03/01/2025 10:30:00 - 03/01/2025 10:45:00","BZN|HU","94.32","89.56","89.58","67.28"
"03/01/2025 10:45:00 - 03/01/2025 11:00:00","BZN|HU","93.51","88.99","89.01","80.89"
"03/01/2025 11:00:00 - 03/01/2025 11:15:00","BZN|HU","92.81","88.60","88.41","85.02"
"03/01/2025 11:15:00 - 03/01/2025 11:30:00","BZN|HU","92.18","88.19","88.13","77.65"
"03/01/2025 11:30:00 - 03/01/2025 11:45:00","BZN|HU","91.64","87.76","87.79","74.92"
"03/01/2025 11:45:00 - 03/01/2025 12:00:00","BZN|HU","91.17","87.30","87.33","80.85"
"03/01/2025 12:00:00 - 03/01/2025 12:15:00","BZN|HU","90.78","86.83","86.59","87.57"
"03/01/2025 12:15:00 - 03/01/2025 12:30:00","BZN|HU","90.45","86.32","86.25","80.21"
"03/01/2025 12:30:00 - 03/01/2025 12:45:00","BZN|HU","90.20","85.79","85.82","90.05"
"03/01/2025 12:45:00 - 03/01/2025 13:00:00","BZN|HU","90.01","85.22","85.25","85.46"
"03/01/2025 13:00:00 - 03/01/2025 13:15:00","BZN|HU","89.89","84.62","85.37","75.43"
"03/01/2025 13:15:00 - 03/01/2025 13:30:00","BZN|HU","89.83","84.09","85.01","80.13"
"03/01/2025 13:30:00 - 03/01/2025 13:45:00","BZN|HU","89.83","83.68","84.63","73.54"
"03/01/2025 13:45:00 - 03/01/2025 14:00:00","BZN|HU","89.89","83.31","84.16","73.49"
"03/01/2025 14:00:00 - 03/01/2025 14:15:00","BZN|HU","90.01","83.01","83.54","73.43"
"03/01/2025 14:15:00 - 03/01/2025 14:30:00","BZN|HU","90.18","82.87","83.45","81.08"
"03/01/2025 14:30:00 - 03/01/2025 14:45:00","BZN|HU","90.40","83.45","83.46","92.51"
"03/01/2025 14:45:00 - 03/01/2025 15:00:00","BZN|HU","90.67","83.52","83.55","95.63"
"03/01/2025 15:00:00 - 03/01/2025 15:15:00","BZN|HU","90.98","83.75","83.93","94.87"
"03/01/2025 15:15:00 - 03/01/2025 15:30:00","BZN|HU","91.38","84.26","84.39","106.65"
"03/01/2025 15:30:00 - 03/01/2025 15:45:00","BZN|HU","91.88","85.14","85.12","85.60"
"03/01/2025 15:45:00 - 03/01/2025 16:00:00","BZN|HU","92.45","86.21","86.21","80.12"
"03/01/2025 16:00:00 - 03/01/2025 16:15:00","BZN|HU","93.12","87.56","88.32","89.77"
"03/01/2025 16:15:00 - 03/01/2025 16:30:00","BZN|HU","93.90","89.11","89.44","56.02"
"03/01/2025 16:30:00 - 03/01/2025 16:45:00","BZN|HU","94.79","90.93","90.89","69.19"
"03/01/2025 16:45:00 - 03/01/2025 17:00:00","BZN|HU","95.80","92.90","92.88","95.86"
"03/01/2025 17:00:00 - 03/01/2025 17:15:00","BZN|HU","96.91","95.08","118.33","118.19"
"03/01/2025 17:15:00 - 03/01/2025 17:30:00","BZN|HU","98.17","97.42","119.96","126.89"
