"MTU (CET/CEST)","Area","Generation Forecast (MW)","Actual Generation (MW)","Scheduled Consumption (MW)"
"02/01/2024 12:00:00 - 02/01/2024 12:15:00","BZN|HU","3782.31","4149.55"," "
"02/01/2024 12:15:00 - 02/01/2024 12:30:00","BZN|HU","3733.07","4034.85"," "
"02/01/2024 12:30:00 - 02/01/2024 12:45:00","BZN|HU","3805.77","4029.50"," "
"02/01/2024 12:45:00 - 02/01/2024 13:00:00","BZN|HU","3693.76","3980.06"," "
"02/01/2024 13:00:00 - 02/01/2024 13:15:00","BZN|HU","3576.53","3844.60"," "
"02/01/2024 13:15:00 - 02/01/2024 13:30:00","BZN|HU","3482.20","3769.92"," "
"02/01/2024 13:30:00 - 02/01/2024 13:45:00","BZN|HU","3395.44","3689.97"," "
"02/01/2024 13:45:00 - 02/01/2024 14:00:00","BZN|HU","3324.49","3587.32"," "
"02/01/2024 14:00:00 - 02/01/2024 14:15:00","BZN|HU","3174.47","3469.30"," "
"02/01/2024 14:15:00 - 02/01/2024 14:30:00","BZN|HU","3134.30","3358.33"," "
"02/01/2024 14:30:00 - 02/01/2024 14:45:00","BZN|HU","3114.73","3333.52"," "
"02/01/2024 14:45:00 - 02/01/2024 15:00:00","BZN|HU","3066.79","3265.04"," "
"02/01/2024 15:00:00 - 02/01/2024 15:15:00","BZN|HU","2932.97","3159.73"," "
"02/01/2024 15:15:00 - 02/01/2024 15:30:00","BZN|HU","2878.59","3092.90"," "
"02/01/2024 15:30:00 - 02/01/2024 15:45:00","BZN|HU","2865.28","3066.11"," "
"02/01/2024 15:45:00 - 02/01/2024 16:00:00","BZN|HU","2837.40","3039.60"," "
"02/01/2024 16:00:00 - 02/01/2024 16:15:00","BZN|HU","2800.53","3000.72"," "
"02/01/2024 16:15:00 - 02/01/2024 16:30:00","BZN|HU","2818.03","3000.00"," "
"02/01/2024 16:30:00 - 02/01/2024 16:45:00","BZN|HU","2837.76","3025.41"," "
"02/01/2024 16:45:00 - 02/01/2024 17:00:00","BZN|HU","2865.35","3038.93"," "
"02/01/2024 17:00:00 - 02/01/2024 17:15:00","BZN|HU","2860.90","3035.93"," "
"02/01/2024 17:15:00 - 02/01/2024 17:30:00","BZN|HU","2841.46","3024.52"," "
"02/01/2024 17:30:00 - 02/01/2024 17:45:00","BZN|HU","2851.22","3040.74"," "
"02/01/2024 17:45:00 - 02/01/2024 18:00:00","BZN|HU","2848.07","3022.87"," "
"02/01/2024 18:00:00 - 02/01/2024 18:15:00","BZN|HU","2810.53","2983.61"," "
"02/01/2024 18:15:00 - 02/01/2024 18:30:00","BZN|HU","2817.79","2989.34"," "
"02/01/2024 18:30:00 - 02/01/2024 18:45:00","BZN|HU","2804.02","2984.28"," "
"02/01/2024 18:45:00 - 02/01/2024 19:00:00","BZN|HU","2777.40","2997.48"," "
"02/01/2024 19:00:00 - 02/01/2024 19:15:00","BZN|HU","2808.74","3033.98"," "
"02/01/2024 19:15:00 - 02/01/2024 19:30:00","BZN|HU","2777.21","3049.87"," "
"02/01/2024 19:30:00 - 02/01/2024 19:45:00","BZN|HU","2753.95","3032.75"," "
"02/01/2024 19:45:00 - 02/01/2024 20:00:00","BZN|HU","2732.04","2980.81"," "
"02/01/2024 20:00:00 - 02/01/2024 20:15:00","BZN|HU","2765.26","3053.60"," "
"02/01/2024 20:15:00 - 02/01/2024 20:30:00","BZN|HU","2743.20","3037.40"," "
"02/01/2024 20:30:00 - 02/01/2024 20:45:00","BZN|HU","2744.01","3007.36"," "
"02/01/2024 20:45:00 - 02/01/2024 21:00:00","BZN|HU","2737.53","2989.49"," "
"02/01/2024 21:00:00 - 02/01/2024 21:15:00","BZN|HU","2764.17","3017.87"," "
"02/01/2024 21:15:00 - 02/01/2024 21:30:00","BZN|HU","2764.47","3015.09"," "
"02/01/2024 21:30:00 - 02/01/2024 21:45:00","BZN|HU","2734.77","2961.87"," "
"02/01/2024 21:45:00 - 02/01/2024 22:00:00","BZN|HU","2734.32","2920.63"," "
"02/01/2024 22:00:00 - 02/01/2024 22:15:00","BZN|HU","2755.54","2955.37"," "
"02/01/2024 22:15:00 - 02/01/2024 22:30:00","BZN|HU","2726.40","2941.90"," "
"02/01/2024 22:30:00 - 02/01/2024 22:45:00","BZN|HU","2726.28","2939.49"," "
"02/01/2024 22:45:00 - 02/01/2024 23:00:00","BZN|HU","2729.40","2963.92"," "
"02/01/2024 23:00:00 - 02/01/2024 23:15:00","BZN|HU","2735.01","2943.46"," "
"02/01/2024 23:15:00 - 02/01/2024 23:30:00","BZN|HU","2734.40","2919.76"," "
"02/01/2024 23:30:00 - 02/01/2024 23:45:00","BZN|HU","2735.18","2905.52"," "
"02/01/2024 23:45:00 - 03/01/2024 00:00:00","BZN|HU","2735.47","2911.71"," "
"03/01/2024 00:00:00 - 03/01/2024 00:15:00","BZN|HU","2736.52","2922.11"," "
"03/01/2024 00:15:00 - 03/01/2024 00:30:00","BZN|HU","2735.71","2920.80"," "
"03/01/2024 00:30:00 - 03/01/2024 00:45:00","BZN|HU","2734.26","2935.94"," "
"03/01/2024 00:45:00 - 03/01/2024 01:00:00","BZN|HU","2733.49","2926.56"," "
"03/01/2024 01:00:00 - 03/01/2024 01:15:00","BZN|HU","2777.51","2920.81"," "
"03/01/2024 01:15:00 - 03/01/2024 01:30:00","BZN|HU","2776.93","2835.76"," "
"03/01/2024 01:30:00 - 03/01/2024 01:45:00","BZN|HU","2776.82","2824.60"," "
"03/01/2024 01:45:00 - 03/01/2024 02:00:00","BZN|HU","2775.80","2885.89"," "
"03/01/2024 02:00:00 - 03/01/2024 02:15:00","BZN|HU","2792.22","2976.22"," "
"03/01/2024 02:15:00 - 03/01/2024 02:30:00","BZN|HU","2796.70","2974.30"," "
"03/01/2024 02:30:00 - 03/01/2024 02:45:00","BZN|HU","2793.98","2949.71"," "
"03/01/2024 02:45:00 - 03/01/2024 03:00:00","BZN|HU","2799.72","2934.10"," "
"03/01/2024 03:00:00 - 03/01/2024 03:15:00","BZN|HU","2808.82","2964.08"," "
"03/01/2024 03:15:00 - 03/01/2024 03:30:00","BZN|HU","2814.71","2974.37"," "
"03/01/2024 03:30:00 - 03/01/2024 03:45:00","BZN|HU","2814.40","2956.15"," "
"03/01/2024 03:45:00 - 03/01/2024 04:00:00","BZN|HU","2813.99","2929.42"," "
"03/01/2024 04:00:00 - 03/01/2024 04:15:00","BZN|HU","2834.70","2935.12"," "
"03/01/2024 04:15:00 - 03/01/2024 04:30:00","BZN|HU","2833.18","2945.52"," "
"03/01/2024 04:30:00 - 03/01/2024 04:45:00","BZN|HU","2830.83","2940.76"," "
"03/01/2024 04:45:00 - 03/01/2024 05:00:00","BZN|HU","2830.85","2961.36"," "
"03/01/2024 05:00:00 - 03/01/2024 05:15:00","BZN|HU","2832.24","2922.25"," "
"03/01/2024 05:15:00 - 03/01/2024 05:30:00","BZN|HU","2833.95","2897.45"," "
"03/01/2024 05:30:00 - 03/01/2024 05:45:00","BZN|HU","2853.51","2943.29"," "
"03/01/2024 05:45:00 - 03/01/2024 06:00:00","BZN|HU","2860.63","3037.46"," "
"03/01/2024 06:00:00 - 03/01/2024 06:15:00","BZN|HU","2864.70","2980.82"," "
"03/01/2024 06:15:00 - 03/01/2024 06:30:00","BZN|HU","2865.14","2971.47"," "
"03/01/2024 06:30:00 - 03/01/2024 06:45:00","BZN|HU","2885.19","3049.07"," "
"03/01/2024 06:45:00 - 03/01/2024 07:00:00","BZN|HU","2934.82","3133.57"," "
"03/01/2024 07:00:00 - 03/01/2024 07:15:00","BZN|HU","2953.92","3157.63"," "
"03/01/2024 07:15:00 - 03/01/2024 07:30:00","BZN|HU","2990.83","3148.24"," "
"03/01/2024 07:30:00 - 03/01/2024 07:45:00","BZN|HU","2966.76","3165.69"," "
"03/01/2024 07:45:00 - 03/01/2024 08:00:00","BZN|HU","2985.99","3179.61"," "
"03/01/2024 08:00:00 - 03/01/2024 08:15:00","BZN|HU","2995.26","3183.18"," "
"03/01/2024 08:15:00 - 03/01/2024 08:30:00","BZN|HU","3054.40","3236.74"," "
"03/01/2024 08:30:00 - 03/01/2024 08:45:00","BZN|HU","3075.49","3308.16"," "
"03/01/2024 08:45:00 - 03/01/2024 09:00:00","BZN|HU","3141.29","3373.83"," "
"03/01/2024 09:00:00 - 03/01/2024 09:15:00","BZN|HU","3280.57","3433.25"," "
"03/01/2024 09:15:00 - 03/01/2024 09:30:00","BZN|HU","3354.58","3562.68"," "
"03/01/2024 09:30:00 - 03/01/2024 09:45:00","BZN|HU","3427.65","3749.73"," "
"03/01/2024 09:45:00 - 03/01/2024 10:00:00","BZN|HU","3512.74","3844.82"," "
"03/01/2024 10:00:00 - 03/01/2024 10:15:00","BZN|HU","3622.70","3859.32"," "
"03/01/2024 10:15:00 - 03/01/2024 10:30:00","BZN|HU","3723.78","3876.72"," "
"03/01/2024 10:30:00 - 03/01/2024 10:45:00","BZN|HU","3814.73","3855.37"," "
"03/01/2024 10:45:00 - 03/01/2024 11:00:00","BZN|HU","3870.54","3890.06"," "
"03/01/2024 11:00:00 - 03/01/2024 11:15:00","BZN|HU","3868.86","3959.53"," "
"03/01/2024 11:15:00 - 03/01/2024 11:30:00","BZN|HU","3919.13","4111.64"," "
"03/01/2024 11:30:00 - 03/01/2024 11:45:00","BZN|HU","3944.69","4183.16"," "
"03/01/2024 11:45:00 - 03/01/2024 12:00:00","BZN|HU","4009.90","4149.30"," "
"03/01/2024 12:00:00 - 03/01/2024 12:15:00","BZN|HU","4030.45","4103.97"," "
"03/01/2024 12:15:00 - 03/01/2024 12:30:00","BZN|HU","4033.52","4164.54"," "
"03/01/2024 12:30:00 - 03/01/2024 12:45:00","BZN|HU","3981.10","4162.86"," "
"03/01/2024 12:45:00 - 03/01/2024 13:00:00","BZN|HU","3958.22","4125.54"," "
"03/01/2024 13:00:00 - 03/01/2024 13:15:00","BZN|HU","3885.33","4051.85"," "
"03/01/2024 13:15:00 - 03/01/2024 13:30:00","BZN|HU","3726.24","3946.46"," "
"03/01/2024 13:30:00 - 03/01/2024 13:45:00","BZN|HU","3701.13","3813.43"," "
"03/01/2024 13:45:00 - 03/01/2024 14:00:00","BZN|HU","3591.31","3702.05"," "
"03/01/2024 14:00:00 - 03/01/2024 14:15:00","BZN|HU","3440.87","3510.67"," "
"03/01/2024 14:15:00 - 03/01/2024 14:30:00","BZN|HU","3341.02","3438.02"," "
"03/01/2024 14:30:00 - 03/01/2024 14:45:00","BZN|HU","3243.21","3374.30"," "
"03/01/2024 14:45:00 - 03/01/2024 15:00:00","BZN|HU","3152.74","3330.81"," "
"03/01/2024 15:00:00 - 03/01/2024 15:15:00","BZN|HU","3064.30","3259.10"," "
"03/01/2024 15:15:00 - 03/01/2024 15:30:00","BZN|HU","2991.91","3166.41"," "
"03/01/2024 15:30:00 - 03/01/2024 15:45:00","BZN|HU","2936.06","3119.10"," "
"03/01/2024 15:45:00 - 03/01/2024 16:00:00","BZN|HU","2901.31","3074.41"," "
"03/01/2024 16:00:00 - 03/01/2024 16:15:00","BZN|HU","2893.28","2978.88"," "
"03/01/2024 16:15:00 - 03/01/2024 16:30:00","BZN|HU","2886.65","2991.53"," "
"03/01/2024 16:30:00 - 03/01/2024 16:45:00","BZN|HU","2884.01","3054.44"," "
"03/01/2024 16:45:00 - 03/01/2024 17:00:00","BZN|HU","2890.96","3070.03"," "
"03/01/2024 17:00:00 - 03/01/2024 17:15:00","BZN|HU","2882.20","3052.86"," "
"03/01/2024 17:15:00 - 03/01/2024 17:30:00","BZN|HU","2879.13","3032.37"," "
"03/01/2024 17:30:00 - 03/01/2024 17:45:00","BZN|HU","2876.26","3046.33"," "
"03/01/2024 17:45:00 - 03/01/2024 18:00:00","BZN|HU","2874.55","3051.24"," "
"03/01/2024 18:00:00 - 03/01/2024 18:15:00","BZN|HU","2875.26","3051.59"," "
"03/01/2024 18:15:00 - 03/01/2024 18:30:00","BZN|HU","2873.39","3057.89"," "
"03/01/2024 18:30:00 - 03/01/2024 18:45:00","BZN|HU","2872.92","3057.15"," "
"03/01/2024 18:45:00 - 03/01/2024 19:00:00","BZN|HU","2873.11","3089.66"," "
"03/01/2024 19:00:00 - 03/01/2024 19:15:00","BZN|HU","2854.11","3083.47"," "
"03/01/2024 19:15:00 - 03/01/2024 19:30:00","BZN|HU","2853.06","3092.53"," "
"03/01/2024 19:30:00 - 03/01/2024 19:45:00","BZN|HU","2853.81","3084.47"," "
"03/01/2024 19:45:00 - 03/01/2024 20:00:00","BZN|HU","2854.35","3088.06"," "
"03/01/2024 20:00:00 - 03/01/2024 20:15:00","BZN|HU","2873.84","3120.51"," "
"03/01/2024 20:15:00 - 03/01/2024 20:30:00","BZN|HU","2875.29","3117.61"," "
"03/01/2024 20:30:00 - 03/01/2024 20:45:00","BZN|HU","2875.26","3092.07"," "
"03/01/2024 20:45:00 - 03/01/2024 21:00:00","BZN|HU","2871.34","3107.36"," "
"03/01/2024 21:00:00 - 03/01/2024 21:15:00","BZN|HU","2784.05","3037.22"," "
"03/01/2024 21:15:00 - 03/01/2024 21:30:00","BZN|HU","2734.47","2972.99"," "
"03/01/2024 21:30:00 - 03/01/2024 21:45:00","BZN|HU","2705.18","2943.54"," "
"03/01/2024 21:45:00 - 03/01/2024 22:00:00","BZN|HU","2681.00","2887.69"," "
"03/01/2024 22:00:00 - 03/01/2024 22:15:00","BZN|HU","2665.79","2876.36"," "
"03/01/2024 22:15:00 - 03/01/2024 22:30:00","BZN|HU","2665.85","2876.33"," "
