"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"01/01/2024 23:30:00 - 01/01/2024 23:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"01/01/2024 23:45:00 - 02/01/2024 00:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 00:00:00 - 02/01/2024 00:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 00:15:00 - 02/01/2024 00:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 00:30:00 - 02/01/2024 00:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 00:45:00 - 02/01/2024 01:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 01:00:00 - 02/01/2024 01:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 01:15:00 - 02/01/2024 01:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 01:30:00 - 02/01/2024 01:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 01:45:00 - 02/01/2024 02:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 02:00:00 - 02/01/2024 02:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 02:15:00 - 02/01/2024 02:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 02:30:00 - 02/01/2024 02:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 02:45:00 - 02/01/2024 03:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 03:00:00 - 02/01/2024 03:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 03:15:00 - 02/01/2024 03:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 03:30:00 - 02/01/2024 03:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 03:45:00 - 02/01/2024 04:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 04:00:00 - 02/01/2024 04:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 04:15:00 - 02/01/2024 04:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 04:30:00 - 02/01/2024 04:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 04:45:00 - 02/01/2024 05:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 05:00:00 - 02/01/2024 05:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 05:15:00 - 02/01/2024 05:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 05:30:00 - 02/01/2024 05:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 05:45:00 - 02/01/2024 06:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 06:00:00 - 02/01/2024 06:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 06:15:00 - 02/01/2024 06:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 06:30:00 - 02/01/2024 06:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 06:45:00 - 02/01/2024 07:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 07:00:00 - 02/01/2024 07:15:00","BZN|HU","6.45","4.76","4.74","0.01"
"02/01/2024 07:15:00 - 02/01/2024 07:30:00","BZN|HU","20.06","13.51","0.00","2.73"
"02/01/2024 07:30:00 - 02/01/2024 07:45:00","BZN|HU","42.54","30.26","18.90","31.87"
"02/01/2024 07:45:00 - 02/01/2024 08:00:00","BZN|HU","84.30","66.33","67.16","93.98"
"02/01/2024 08:00:00 - 02/01/2024 08:15:00","BZN|HU","155.63","135.60","142.13","189.96"
"02/01/2024 08:15:00 - 02/01/2024 08:30:00","BZN|HU","258.15","237.43","275.68","302.07"
"02/01/2024 08:30:00 - 02/01/2024 08:45:00","BZN|HU","379.26","358.89","394.20","438.55"
"02/01/2024 08:45:00 - 02/01/2024 09:00:00","BZN|HU","504.36","510.88","513.48","593.99"
"02/01/2024 09:00:00 - 02/01/2024 09:15:00","BZN|HU","625.51","636.64","636.12","723.93"
"02/01/2024 09:15:00 - 02/01/2024 09:30:00","BZN|HU","754.34","768.10","789.24","865.01"
"02/01/2024 09:30:00 - 02/01/2024 09:45:00","BZN|HU","882.18","897.56","910.83","1010.38"
"02/01/2024 09:45:00 - 02/01/2024 10:00:00","BZN|HU","993.67","1011.60","1014.18","1146.73"
"02/01/2024 10:00:00 - 02/01/2024 10:15:00","BZN|HU","1076.87","1099.06","1099.06","1284.66"
"02/01/2024 10:15:00 - 02/01/2024 10:30:00","BZN|HU","1136.44","1165.05","1163.31","1379.79"
"02/01/2024 10:30:00 - 02/01/2024 10:45:00","BZN|HU","1177.67","1212.97","1211.90","1415.70"
"02/01/2024 10:45:00 - 02/01/2024 11:00:00","BZN|HU","1203.95","1243.98","1243.77","1414.14"
"02/01/2024 11:00:00 - 02/01/2024 11:15:00","BZN|HU","1212.96","1254.14","1254.14","1381.04"
"02/01/2024 11:15:00 - 02/01/2024 11:30:00","BZN|HU","1212.96","1254.14","1225.43","1299.87"
"02/01/2024 11:30:00 - 02/01/2024 11:45:00","BZN|HU","1200.75","1235.79","1206.98","1235.04"
"02/01/2024 11:45:00 - 02/01/2024 12:00:00","BZN|HU","1173.18","1202.05","1177.07","1147.02"
"02/01/2024 12:00:00 - 02/01/2024 12:15:00","BZN|HU","1134.61","1154.77","1134.85","1180.73"
"02/01/2024 12:15:00 - 02/01/2024 12:30:00","BZN|HU","1083.88","1091.08","1066.19","1073.17"
"02/01/2024 12:30:00 - 02/01/2024 12:45:00","BZN|HU","1021.47","1014.44","1041.10","1066.72"
"02/01/2024 12:45:00 - 02/01/2024 13:00:00","BZN|HU","948.46","912.58","962.11","1021.74"
"02/01/2024 13:00:00 - 02/01/2024 13:15:00","BZN|HU","863.55","824.12","881.64","878.62"
"02/01/2024 13:15:00 - 02/01/2024 13:30:00","BZN|HU","761.75","726.39","748.94","801.15"
"02/01/2024 13:30:00 - 02/01/2024 13:45:00","BZN|HU","651.49","618.60","637.99","698.50"
"02/01/2024 13:45:00 - 02/01/2024 14:00:00","BZN|HU","544.47","516.68","535.31","596.85"
"02/01/2024 14:00:00 - 02/01/2024 14:15:00","BZN|HU","448.39","438.43","441.45","497.73"
"02/01/2024 14:15:00 - 02/01/2024 14:30:00","BZN|HU","356.78","351.95","351.91","400.20"
"02/01/2024 14:30:00 - 02/01/2024 14:45:00","BZN|HU","271.17","274.72","273.97","331.35"
"02/01/2024 14:45:00 - 02/01/2024 15:00:00","BZN|HU","196.54","205.98","206.21","242.64"
"02/01/2024 15:00:00 - 02/01/2024 15:15:00","BZN|HU","137.12","148.65","149.01","165.75"
"02/01/2024 15:15:00 - 02/01/2024 15:30:00","BZN|HU","92.22","102.92","106.05","108.82"
"02/01/2024 15:30:00 - 02/01/2024 15:45:00","BZN|HU","58.59","67.08","68.89","56.54"
"02/01/2024 15:45:00 - 02/01/2024 16:00:00","BZN|HU","32.99","38.97","36.44","17.83"
"02/01/2024 16:00:00 - 02/01/2024 16:15:00","BZN|HU","13.88","18.15","15.51","1.53"
"02/01/2024 16:15:00 - 02/01/2024 16:30:00","BZN|HU","4.31","7.11","12.37","0.02"
"02/01/2024 16:30:00 - 02/01/2024 16:45:00","BZN|HU","1.47","2.93","6.31","0.01"
"02/01/2024 16:45:00 - 02/01/2024 17:00:00","BZN|HU","0.78","1.17","1.77","0.00"
"02/01/2024 17:00:00 - 02/01/2024 17:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 17:15:00 - 02/01/2024 17:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 17:30:00 - 02/01/2024 17:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 17:45:00 - 02/01/2024 18:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 18:00:00 - 02/01/2024 18:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 18:15:00 - 02/01/2024 18:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 18:30:00 - 02/01/2024 18:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 18:45:00 - 02/01/2024 19:00:00","BZN|HU","0.00","0.00","0.00","0.01"
"02/01/2024 19:00:00 - 02/01/2024 19:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 19:15:00 - 02/01/2024 19:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 19:30:00 - 02/01/2024 19:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 19:45:00 - 02/01/2024 20:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 20:00:00 - 02/01/2024 20:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 20:15:00 - 02/01/2024 20:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 20:30:00 - 02/01/2024 20:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 20:45:00 - 02/01/2024 21:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 21:00:00 - 02/01/2024 21:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 21:15:00 - 02/01/2024 21:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 21:30:00 - 02/01/2024 21:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 21:45:00 - 02/01/2024 22:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 22:00:00 - 02/01/2024 22:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 22:15:00 - 02/01/2024 22:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 22:30:00 - 02/01/2024 22:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 22:45:00 - 02/01/2024 23:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 23:00:00 - 02/01/2024 23:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 23:15:00 - 02/01/2024 23:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 23:30:00 - 02/01/2024 23:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"02/01/2024 23:45:00 - 03/01/2024 00:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 00:00:00 - 03/01/2024 00:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"03/01/2024 00:15:00 - 03/01/2024 00:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 00:30:00 - 03/01/2024 00:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 00:45:00 - 03/01/2024 01:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 01:00:00 - 03/01/2024 01:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 01:15:00 - 03/01/2024 01:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 01:30:00 - 03/01/2024 01:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 01:45:00 - 03/01/2024 02:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 02:00:00 - 03/01/2024 02:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 02:15:00 - 03/01/2024 02:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 02:30:00 - 03/01/2024 02:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 02:45:00 - 03/01/2024 03:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 03:00:00 - 03/01/2024 03:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 03:15:00 - 03/01/2024 03:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 03:30:00 - 03/01/2024 03:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 03:45:00 - 03/01/2024 04:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 04:00:00 - 03/01/2024 04:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 04:15:00 - 03/01/2024 04:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 04:30:00 - 03/01/2024 04:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 04:45:00 - 03/01/2024 05:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 05:00:00 - 03/01/2024 05:15:00","BZN|HU","0.00","0.00","0.00","0.05"
"03/01/2024 05:15:00 - 03/01/2024 05:30:00","BZN|HU","0.00","0.00","0.00","0.10"
"03/01/2024 05:30:00 - 03/01/2024 05:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 05:45:00 - 03/01/2024 06:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 06:00:00 - 03/01/2024 06:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 06:15:00 - 03/01/2024 06:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 06:30:00 - 03/01/2024 06:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 06:45:00 - 03/01/2024 07:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"03/01/2024 07:00:00 - 03/01/2024 07:15:00","BZN|HU","2.73","0.56","0.67","0.00"
"03/01/2024 07:15:00 - 03/01/2024 07:30:00","BZN|HU","8.41","0.00","0.00","0.01"
"03/01/2024 07:30:00 - 03/01/2024 07:45:00","BZN|HU","17.93","2.72","0.00","1.11"
"03/01/2024 07:45:00 - 03/01/2024 08:00:00","BZN|HU","36.01","15.24","16.30","13.80"
"03/01/2024 08:00:00 - 03/01/2024 08:15:00","BZN|HU","66.20","43.41","50.34","41.15"
"03/01/2024 08:15:00 - 03/01/2024 08:30:00","BZN|HU","106.90","85.10","102.34","83.91"
"03/01/2024 08:30:00 - 03/01/2024 08:45:00","BZN|HU","156.84","148.62","161.45","147.40"
"03/01/2024 08:45:00 - 03/01/2024 09:00:00","BZN|HU","215.46","229.60","230.03","221.91"
"03/01/2024 09:00:00 - 03/01/2024 09:15:00","BZN|HU","285.11","310.49","310.33","293.60"
"03/01/2024 09:15:00 - 03/01/2024 09:30:00","BZN|HU","371.94","407.56","426.16","429.70"
"03/01/2024 09:30:00 - 03/01/2024 09:45:00","BZN|HU","464.82","511.50","523.14","570.46"
"03/01/2024 09:45:00 - 03/01/2024 10:00:00","BZN|HU","548.47","610.65","612.91","676.97"
"03/01/2024 10:00:00 - 03/01/2024 10:15:00","BZN|HU","611.22","695.78","695.78","779.16"
"03/01/2024 10:15:00 - 03/01/2024 10:30:00","BZN|HU","658.09","772.43","775.09","882.80"
"03/01/2024 10:30:00 - 03/01/2024 10:45:00","BZN|HU","693.58","841.58","843.22","949.06"
"03/01/2024 10:45:00 - 03/01/2024 11:00:00","BZN|HU","720.05","901.48","901.80","929.69"
"03/01/2024 11:00:00 - 03/01/2024 11:15:00","BZN|HU","738.95","951.45","951.45","987.99"
"03/01/2024 11:15:00 - 03/01/2024 11:30:00","BZN|HU","740.27","993.53","998.77","1043.38"
"03/01/2024 11:30:00 - 03/01/2024 11:45:00","BZN|HU","740.27","1025.48","1038.64","1115.49"
"03/01/2024 11:45:00 - 03/01/2024 12:00:00","BZN|HU","740.27","1043.84","1033.65","1062.33"
"03/01/2024 12:00:00 - 03/01/2024 12:15:00","BZN|HU","733.66","1046.12","1032.43","1010.96"
"03/01/2024 12:15:00 - 03/01/2024 12:30:00","BZN|HU","715.74","1033.83","1030.60","1052.76"
"03/01/2024 12:30:00 - 03/01/2024 12:45:00","BZN|HU","691.44","1007.31","979.30","1037.32"
"03/01/2024 12:45:00 - 03/01/2024 13:00:00","BZN|HU","661.62","966.17","943.08","1054.25"
"03/01/2024 13:00:00 - 03/01/2024 13:15:00","BZN|HU","626.79","932.80","893.93","1050.43"
"03/01/2024 13:15:00 - 03/01/2024 13:30:00","BZN|HU","586.32","850.99","799.45","950.05"
"03/01/2024 13:30:00 - 03/01/2024 13:45:00","BZN|HU","540.60","755.70","714.03","841.72"
"03/01/2024 13:45:00 - 03/01/2024 14:00:00","BZN|HU","490.39","661.66","627.27","753.28"
"03/01/2024 14:00:00 - 03/01/2024 14:15:00","BZN|HU","435.00","532.76","537.71","594.72"
"03/01/2024 14:15:00 - 03/01/2024 14:30:00","BZN|HU","371.45","438.26","428.86","440.10"
"03/01/2024 14:30:00 - 03/01/2024 14:45:00","BZN|HU","304.68","346.00","338.05","343.66"
"03/01/2024 14:45:00 - 03/01/2024 15:00:00","BZN|HU","241.56","258.87","257.30","299.79"
"03/01/2024 15:00:00 - 03/01/2024 15:15:00","BZN|HU","186.68","186.49","186.43","238.10"
"03/01/2024 15:15:00 - 03/01/2024 15:30:00","BZN|HU","136.28","125.10","123.39","159.59"
"03/01/2024 15:30:00 - 03/01/2024 15:45:00","BZN|HU","91.15","73.85","72.85","88.89"
"03/01/2024 15:45:00 - 03/01/2024 16:00:00","BZN|HU","54.01","34.00","33.81","35.72"
"03/01/2024 16:00:00 - 03/01/2024 16:15:00","BZN|HU","27.72","7.67","7.67","7.89"
"03/01/2024 16:15:00 - 03/01/2024 16:30:00","BZN|HU","12.95","0.00","9.25","0.55"
"03/01/2024 16:30:00 - 03/01/2024 16:45:00","BZN|HU","5.89","0.00","4.72","0.01"
"03/01/2024 16:45:00 - 03/01/2024 17:00:00","BZN|HU","2.01","0.00","1.37","0.00"
