"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"10/03/2023 09:45:00 - 10/03/2023 10:00:00","BZN|HU","1089.04","1357.79","1357.79","1407.24"
"10/03/2023 10:00:00 - 10/03/2023 10:15:00","BZN|HU","1129.84","1409.59","1409.59","1404.57"
"10/03/2023 10:15:00 - 10/03/2023 10:30:00","BZN|HU","1162.67","1451.02","1451.02","1545.56"
"10/03/2023 10:30:00 - 10/03/2023 10:45:00","BZN|HU","1188.22","1482.10","1482.10","1509.42"
"10/03/2023 10:45:00 - 10/03/2023 11:00:00","BZN|HU","1208.00","1502.90","1502.90","1440.07"
"10/03/2023 11:00:00 - 10/03/2023 11:15:00","BZN|HU","1223.54","1509.86","1509.86","1444.19"
"10/03/2023 11:15:00 - 10/03/2023 11:30:00","BZN|HU","1233.69","1494.71","1494.71","1458.15"
"10/03/2023 11:30:00 - 10/03/2023 11:45:00","BZN|HU","1233.69","1499.74","1499.74","1411.17"
"10/03/2023 11:45:00 - 10/03/2023 12:00:00","BZN|HU","1233.69","1484.79","1484.79","1344.56"
"10/03/2023 12:00:00 - 10/03/2023 12:15:00","BZN|HU","1225.24","1458.67","1458.67","1285.04"
"10/03/2023 12:15:00 - 10/03/2023 12:30:00","BZN|HU","1201.52","1421.61","1421.61","1297.72"
"10/03/2023 12:30:00 - 10/03/2023 12:45:00","BZN|HU","1169.55","1378.85","1378.85","1225.80"
"10/03/2023 12:45:00 - 10/03/2023 13:00:00","BZN|HU","1131.96","1330.39","1330.39","1155.57"
"10/03/2023 13:00:00 - 10/03/2023 13:15:00","BZN|HU","1090.96","1275.86","1275.86","1143.65"
"10/03/2023 13:15:00 - 10/03/2023 13:30:00","BZN|HU","1046.06","1212.19","1212.19","1115.75"
"10/03/2023 13:30:00 - 10/03/2023 13:45:00","BZN|HU","995.75","1146.92","1146.92","977.94"
"10/03/2023 13:45:00 - 10/03/2023 14:00:00","BZN|HU","938.66","1077.29","1077.29","925.41"
"10/03/2023 14:00:00 - 10/03/2023 14:15:00","BZN|HU","872.91","1007.20","1007.20","855.93"
"10/03/2023 14:15:00 - 10/03/2023 14:30:00","BZN|HU","797.20","934.17","934.17","818.24"
"10/03/2023 14:30:00 - 10/03/2023 14:45:00","BZN|HU","715.27","855.29","855.29","815.25"
"10/03/2023 14:45:00 - 10/03/2023 15:00:00","BZN|HU","631.86","770.55","770.55","673.56"
"10/03/2023 15:00:00 - 10/03/2023 15:15:00","BZN|HU","549.53","668.40","668.40","590.95"
"10/03/2023 15:15:00 - 10/03/2023 15:30:00","BZN|HU","464.39","558.09","558.09","628.07"
"10/03/2023 15:30:00 - 10/03/2023 15:45:00","BZN|HU","379.45","455.77","455.77","464.40"
"10/03/2023 15:45:00 - 10/03/2023 16:00:00","BZN|HU","299.96","361.46","361.46","372.30"
"10/03/2023 16:00:00 - 10/03/2023 16:15:00","BZN|HU","229.06","269.03","269.03","273.71"
"10/03/2023 16:15:00 - 10/03/2023 16:30:00","BZN|HU","163.11","184.12","184.12","196.98"
"10/03/2023 16:30:00 - 10/03/2023 16:45:00","BZN|HU","104.17","113.73","113.73","130.34"
"10/03/2023 16:45:00 - 10/03/2023 17:00:00","BZN|HU","56.37","58.68","58.68","79.92"
"10/03/2023 17:00:00 - 10/03/2023 17:15:00","BZN|HU","23.99","29.84","29.84","38.44"
"10/03/2023 17:15:00 - 10/03/2023 17:30:00","BZN|HU","8.22","18.70","18.70","14.02"
"10/03/2023 17:30:00 - 10/03/2023 17:45:00","BZN|HU","3.07","9.54","9.54","3.27"
"10/03/2023 17:45:00 - 10/03/2023 18:00:00","BZN|HU","1.43","2.67","2.67","0.19"
"10/03/2023 18:00:00 - 10/03/2023 18:15:00","BZN|HU","0.00","0.00","0.00","0.02"
"10/03/2023 18:15:00 - 10/03/2023 18:30:00","BZN|HU","0.00","0.00","0.00","0.03"
"10/03/2023 18:30:00 - 10/03/2023 18:45:00","BZN|HU","0.00","0.00","0.00","0.01"
"10/03/2023 18:45:00 - 10/03/2023 19:00:00","BZN|HU","0.00","0.00","0.00","0.01"
"10/03/2023 19:00:00 - 10/03/2023 19:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"10/03/2023 19:15:00 - 10/03/2023 19:30:00","BZN|HU","0.00","0.00","0.00","0.01"
"10/03/2023 19:30:00 - 10/03/2023 19:45:00","BZN|HU","0.00","0.00","0.00","0.01"
"10/03/2023 19:45:00 - 10/03/2023 20:00:00","BZN|HU","0.00","0.00","0.00","0.01"
"10/03/2023 20:00:00 - 10/03/2023 20:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"10/03/2023 20:15:00 - 10/03/2023 20:30:00","BZN|HU","0.00","0.00","0.00","0.01"
"10/03/2023 20:30:00 - 10/03/2023 20:45:00","BZN|HU","0.00","0.00","0.00","0.01"
"10/03/2023 20:45:00 - 10/03/2023 21:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"10/03/2023 21:00:00 - 10/03/2023 21:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"10/03/2023 21:15:00 - 10/03/2023 21:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"10/03/2023 21:30:00 - 10/03/2023 21:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"10/03/2023 21:45:00 - 10/03/2023 22:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"10/03/2023 22:00:00 - 10/03/2023 22:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"10/03/2023 22:15:00 - 10/03/2023 22:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"10/03/2023 22:30:00 - 10/03/2023 22:45:00","BZN|HU","0.00","0.00","0.00","0.01"
"10/03/2023 22:45:00 - 10/03/2023 23:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"10/03/2023 23:00:00 - 10/03/2023 23:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"10/03/2023 23:15:00 - 10/03/2023 23:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"10/03/2023 23:30:00 - 10/03/2023 23:45:00","BZN|HU","0.00","0.00","0.00","0.01"
"10/03/2023 23:45:00 - 11/03/2023 00:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 00:00:00 - 11/03/2023 00:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 00:15:00 - 11/03/2023 00:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 00:30:00 - 11/03/2023 00:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 00:45:00 - 11/03/2023 01:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 01:00:00 - 11/03/2023 01:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 01:15:00 - 11/03/2023 01:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 01:30:00 - 11/03/2023 01:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 01:45:00 - 11/03/2023 02:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 02:00:00 - 11/03/2023 02:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 02:15:00 - 11/03/2023 02:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 02:30:00 - 11/03/2023 02:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 02:45:00 - 11/03/2023 03:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 03:00:00 - 11/03/2023 03:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 03:15:00 - 11/03/2023 03:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 03:30:00 - 11/03/2023 03:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 03:45:00 - 11/03/2023 04:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 04:00:00 - 11/03/2023 04:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 04:15:00 - 11/03/2023 04:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 04:30:00 - 11/03/2023 04:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 04:45:00 - 11/03/2023 05:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 05:00:00 - 11/03/2023 05:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 05:15:00 - 11/03/2023 05:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 05:30:00 - 11/03/2023 05:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 05:45:00 - 11/03/2023 06:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 06:00:00 - 11/03/2023 06:15:00","BZN|HU","6.82","3.57","3.57","2.14"
"11/03/2023 06:15:00 - 11/03/2023 06:30:00","BZN|HU","22.94","17.79","17.79","13.64"
"11/03/2023 06:30:00 - 11/03/2023 06:45:00","BZN|HU","46.48","42.62","42.62","39.02"
"11/03/2023 06:45:00 - 11/03/2023 07:00:00","BZN|HU","82.37","73.64","73.64","91.73"
"11/03/2023 07:00:00 - 11/03/2023 07:15:00","BZN|HU","135.40","122.09","122.09","138.12"
"11/03/2023 07:15:00 - 11/03/2023 07:30:00","BZN|HU","206.22","184.89","184.89","211.02"
"11/03/2023 07:30:00 - 11/03/2023 07:45:00","BZN|HU","289.11","253.71","253.71","285.89"
"11/03/2023 07:45:00 - 11/03/2023 08:00:00","BZN|HU","377.50","327.13","327.13","383.20"
"11/03/2023 08:00:00 - 11/03/2023 08:15:00","BZN|HU","467.56","415.80","415.80","457.68"
"11/03/2023 08:15:00 - 11/03/2023 08:30:00","BZN|HU","563.96","512.17","512.17","522.16"
"11/03/2023 08:30:00 - 11/03/2023 08:45:00","BZN|HU","663.86","605.73","605.73","621.06"
"11/03/2023 08:45:00 - 11/03/2023 09:00:00","BZN|HU","761.82","696.48","696.48","671.11"
"11/03/2023 09:00:00 - 11/03/2023 09:15:00","BZN|HU","854.79","788.39","788.39","729.50"
"11/03/2023 09:15:00 - 11/03/2023 09:30:00","BZN|HU","946.90","878.28","878.28","792.42"
"11/03/2023 09:30:00 - 11/03/2023 09:45:00","BZN|HU","1035.31","960.59","960.59","864.58"
"11/03/2023 09:45:00 - 11/03/2023 10:00:00","BZN|HU","1114.81","1035.30","1035.30","973.16"
"11/03/2023 10:00:00 - 11/03/2023 10:15:00","BZN|HU","1180.77","1099.96","1099.96","1066.89"
"11/03/2023 10:15:00 - 11/03/2023 10:30:00","BZN|HU","1233.51","1156.52","1156.52","1099.56"
"11/03/2023 10:30:00 - 11/03/2023 10:45:00","BZN|HU","1277.21","1208.47","1208.47","1222.82"
"11/03/2023 10:45:00 - 11/03/2023 11:00:00","BZN|HU","1316.33","1255.80","1255.80","1240.92"
"11/03/2023 11:00:00 - 11/03/2023 11:15:00","BZN|HU","1355.18","1305.70","1305.70","1293.16"
"11/03/2023 11:15:00 - 11/03/2023 11:30:00","BZN|HU","1394.28","1346.63","1346.63","1311.58"
"11/03/2023 11:30:00 - 11/03/2023 11:45:00","BZN|HU","1428.58","1361.61","1361.61","1368.31"
"11/03/2023 11:45:00 - 11/03/2023 12:00:00","BZN|HU","1452.28","1381.71","1381.71","1432.61"
"11/03/2023 12:00:00 - 11/03/2023 12:15:00","BZN|HU","1459.15","1402.52","1402.52","1430.11"
"11/03/2023 12:15:00 - 11/03/2023 12:30:00","BZN|HU","1452.12","1402.52","1402.52","1475.76"
"11/03/2023 12:30:00 - 11/03/2023 12:45:00","BZN|HU","1433.51","1402.52","1402.52","1504.32"
"11/03/2023 12:45:00 - 11/03/2023 13:00:00","BZN|HU","1409.87","1396.12","1396.12","1432.45"
"11/03/2023 13:00:00 - 11/03/2023 13:15:00","BZN|HU","1386.26","1385.64","1385.64","1398.91"
"11/03/2023 13:15:00 - 11/03/2023 13:30:00","BZN|HU","1362.46","1349.24","1349.24","1415.44"
"11/03/2023 13:30:00 - 11/03/2023 13:45:00","BZN|HU","1333.72","1305.85","1305.85","1460.22"
"11/03/2023 13:45:00 - 11/03/2023 14:00:00","BZN|HU","1294.98","1259.01","1259.01","1440.15"
"11/03/2023 14:00:00 - 11/03/2023 14:15:00","BZN|HU","1242.21","1202.81","1202.81","1382.05"
"11/03/2023 14:15:00 - 11/03/2023 14:30:00","BZN|HU","1176.71","1139.85","1139.85","1258.88"
"11/03/2023 14:30:00 - 11/03/2023 14:45:00","BZN|HU","1100.65","1068.19","1068.19","910.70"
"11/03/2023 14:45:00 - 11/03/2023 15:00:00","BZN|HU","1015.72","987.82","987.82","1003.36"
"11/03/2023 15:00:00 - 11/03/2023 15:15:00","BZN|HU","921.98","891.25","891.25","1033.05"
"11/03/2023 15:15:00 - 11/03/2023 15:30:00","BZN|HU","816.19","784.48","784.48","951.89"
"11/03/2023 15:30:00 - 11/03/2023 15:45:00","BZN|HU","702.92","678.00","678.00","808.96"
"11/03/2023 15:45:00 - 11/03/2023 16:00:00","BZN|HU","588.80","571.80","571.80","693.14"
"11/03/2023 16:00:00 - 11/03/2023 16:15:00","BZN|HU","475.91","449.25","449.25","586.91"
"11/03/2023 16:15:00 - 11/03/2023 16:30:00","BZN|HU","355.66","323.66","323.66","488.18"
"11/03/2023 16:30:00 - 11/03/2023 16:45:00","BZN|HU","238.24","218.31","218.31","330.76"
"11/03/2023 16:45:00 - 11/03/2023 17:00:00","BZN|HU","139.12","133.21","133.21","212.23"
"11/03/2023 17:00:00 - 11/03/2023 17:15:00","BZN|HU","71.67","79.67","79.67","117.44"
"11/03/2023 17:15:00 - 11/03/2023 17:30:00","BZN|HU","34.16","49.44","49.44","43.73"
"11/03/2023 17:30:00 - 11/03/2023 17:45:00","BZN|HU","15.69","25.23","25.23","8.78"
"11/03/2023 17:45:00 - 11/03/2023 18:00:00","BZN|HU","5.27","7.26","7.26","0.63"
"11/03/2023 18:00:00 - 11/03/2023 18:15:00","BZN|HU","0.00","0.00","0.00","0.02"
"11/03/2023 18:15:00 - 11/03/2023 18:30:00","BZN|HU","0.00","0.00","0.00","0.02"
"11/03/2023 18:30:00 - 11/03/2023 18:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 18:45:00 - 11/03/2023 19:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 19:00:00 - 11/03/2023 19:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"11/03/2023 19:15:00 - 11/03/2023 19:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 19:30:00 - 11/03/2023 19:45:00","BZN|HU","0.00","0.00","0.00","0.01"
"11/03/2023 19:45:00 - 11/03/2023 20:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 20:00:00 - 11/03/2023 20:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"11/03/2023 20:15:00 - 11/03/2023 20:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 20:30:00 - 11/03/2023 20:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 20:45:00 - 11/03/2023 21:00:00","BZN|HU","0.00","0.00","0.00","0.01"
"11/03/2023 21:00:00 - 11/03/2023 21:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 21:15:00 - 11/03/2023 21:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 21:30:00 - 11/03/2023 21:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 21:45:00 - 11/03/2023 22:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 22:00:00 - 11/03/2023 22:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 22:15:00 - 11/03/2023 22:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 22:30:00 - 11/03/2023 22:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 22:45:00 - 11/03/2023 23:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 23:00:00 - 11/03/2023 23:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 23:15:00 - 11/03/2023 23:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 23:30:00 - 11/03/2023 23:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"11/03/2023 23:45:00 - 12/03/2023 00:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 00:00:00 - 12/03/2023 00:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 00:15:00 - 12/03/2023 00:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 00:30:00 - 12/03/2023 00:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 00:45:00 - 12/03/2023 01:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 01:00:00 - 12/03/2023 01:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 01:15:00 - 12/03/2023 01:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 01:30:00 - 12/03/2023 01:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 01:45:00 - 12/03/2023 02:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 02:00:00 - 12/03/2023 02:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 02:15:00 - 12/03/2023 02:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 02:30:00 - 12/03/2023 02:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 02:45:00 - 12/03/2023 03:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 03:00:00 - 12/03/2023 03:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 03:15:00 - 12/03/2023 03:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 03:30:00 - 12/03/2023 03:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 03:45:00 - 12/03/2023 04:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 04:00:00 - 12/03/2023 04:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 04:15:00 - 12/03/2023 04:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 04:30:00 - 12/03/2023 04:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 04:45:00 - 12/03/2023 05:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 05:00:00 - 12/03/2023 05:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 05:15:00 - 12/03/2023 05:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 05:30:00 - 12/03/2023 05:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 05:45:00 - 12/03/2023 06:00:00","BZN|HU","0.00","0.00","0.00","0.76"
"12/03/2023 06:00:00 - 12/03/2023 06:15:00","BZN|HU","16.20","8.21","8.21","11.52"
"12/03/2023 06:15:00 - 12/03/2023 06:30:00","BZN|HU","55.71","41.37","41.37","58.26"
"12/03/2023 06:30:00 - 12/03/2023 06:45:00","BZN|HU","111.51","99.64","99.64","147.91"
"12/03/2023 06:45:00 - 12/03/2023 07:00:00","BZN|HU","191.12","185.17","185.17","252.52"
"12/03/2023 07:00:00 - 12/03/2023 07:15:00","BZN|HU","304.28","320.07","320.07","386.97"
"12/03/2023 07:15:00 - 12/03/2023 07:30:00","BZN|HU","457.22","483.95","483.95","538.70"
"12/03/2023 07:30:00 - 12/03/2023 07:45:00","BZN|HU","631.29","641.66","641.66","712.55"
"12/03/2023 07:45:00 - 12/03/2023 08:00:00","BZN|HU","803.02","791.65","791.65","888.27"
"12/03/2023 08:00:00 - 12/03/2023 08:15:00","BZN|HU","955.95","940.41","940.41","1038.69"
"12/03/2023 08:15:00 - 12/03/2023 08:30:00","BZN|HU","1100.99","1083.81","1083.81","1237.94"
"12/03/2023 08:30:00 - 12/03/2023 08:45:00","BZN|HU","1239.02","1216.67","1216.67","1427.11"
"12/03/2023 08:45:00 - 12/03/2023 09:00:00","BZN|HU","1365.45","1339.00","1339.00","1547.67"
"12/03/2023 09:00:00 - 12/03/2023 09:15:00","BZN|HU","1476.48","1452.31","1452.31","1617.73"
"12/03/2023 09:15:00 - 12/03/2023 09:30:00","BZN|HU","1572.89","1555.39","1555.39","1677.96"
"12/03/2023 09:30:00 - 12/03/2023 09:45:00","BZN|HU","1657.38","1646.12","1646.12","1803.15"
"12/03/2023 09:45:00 - 12/03/2023 10:00:00","BZN|HU","1732.47","1724.51","1724.51","1851.60"
"12/03/2023 10:00:00 - 12/03/2023 10:15:00","BZN|HU","1799.88","1785.63","1785.63","1902.16"
"12/03/2023 10:15:00 - 12/03/2023 10:30:00","BZN|HU","1858.35","1833.42","1833.42","1951.46"
"12/03/2023 10:30:00 - 12/03/2023 10:45:00","BZN|HU","1907.97","1874.77","1874.77","1972.63"
"12/03/2023 10:45:00 - 12/03/2023 11:00:00","BZN|HU","1949.47","1909.70","1909.70","1981.51"
"12/03/2023 11:00:00 - 12/03/2023 11:15:00","BZN|HU","1983.42","1939.78","1939.78","1988.78"
"12/03/2023 11:15:00 - 12/03/2023 11:30:00","BZN|HU","2009.62","1962.61","1962.61","2010.54"
"12/03/2023 11:30:00 - 12/03/2023 11:45:00","BZN|HU","2027.79","1975.81","1975.81","2189.47"
"12/03/2023 11:45:00 - 12/03/2023 12:00:00","BZN|HU","2037.72","1981.87","1981.87","2193.30"
"12/03/2023 12:00:00 - 12/03/2023 12:15:00","BZN|HU","2039.79","1995.99","1995.99","2202.23"
"12/03/2023 12:15:00 - 12/03/2023 12:30:00","BZN|HU","2035.27","1992.63","1992.63","2147.43"
"12/03/2023 12:30:00 - 12/03/2023 12:45:00","BZN|HU","2021.97","1975.97","1975.97","2015.44"
"12/03/2023 12:45:00 - 12/03/2023 13:00:00","BZN|HU","1996.87","1947.50","1947.50","1994.94"
"12/03/2023 13:00:00 - 12/03/2023 13:15:00","BZN|HU","1957.21","1902.28","1902.28","1943.95"
"12/03/2023 13:15:00 - 12/03/2023 13:30:00","BZN|HU","1903.02","1845.58","1845.58","1877.72"
"12/03/2023 13:30:00 - 12/03/2023 13:45:00","BZN|HU","1837.03","1781.54","1781.54","1803.85"
"12/03/2023 13:45:00 - 12/03/2023 14:00:00","BZN|HU","1762.20","1709.65","1709.65","1724.03"
"12/03/2023 14:00:00 - 12/03/2023 14:15:00","BZN|HU","1681.32","1633.60","1633.60","1667.97"
"12/03/2023 14:15:00 - 12/03/2023 14:30:00","BZN|HU","1594.56","1550.74","1550.74","1588.56"
"12/03/2023 14:30:00 - 12/03/2023 14:45:00","BZN|HU","1498.89","1457.03","1457.03","1496.34"
"12/03/2023 14:45:00 - 12/03/2023 15:00:00","BZN|HU","1390.93","1352.47","1352.47","1400.38"
"12/03/2023 15:00:00 - 12/03/2023 15:15:00","BZN|HU","1266.39","1230.88","1230.88","1284.30"
"12/03/2023 15:15:00 - 12/03/2023 15:30:00","BZN|HU","1122.76","1097.21","1097.21","1121.23"
"12/03/2023 15:30:00 - 12/03/2023 15:45:00","BZN|HU","967.91","960.09","960.09","960.37"
"12/03/2023 15:45:00 - 12/03/2023 16:00:00","BZN|HU","811.74","819.51","819.51","855.14"
"12/03/2023 16:00:00 - 12/03/2023 16:15:00","BZN|HU","657.77","648.69","648.69","679.71"
"12/03/2023 16:15:00 - 12/03/2023 16:30:00","BZN|HU","494.13","469.06","469.06","518.51"
"12/03/2023 16:30:00 - 12/03/2023 16:45:00","BZN|HU","334.26","318.13","318.13","357.65"
"12/03/2023 16:45:00 - 12/03/2023 17:00:00","BZN|HU","198.85","194.69","194.69","231.56"
"12/03/2023 17:00:00 - 12/03/2023 17:15:00","BZN|HU","105.71","118.09","118.09","139.76"
"12/03/2023 17:15:00 - 12/03/2023 17:30:00","BZN|HU","52.30","72.37","72.37","63.05"
"12/03/2023 17:30:00 - 12/03/2023 17:45:00","BZN|HU","24.44","36.92","36.92","18.14"
"12/03/2023 17:45:00 - 12/03/2023 18:00:00","BZN|HU","7.98","10.09","10.09","2.37"
"12/03/2023 18:00:00 - 12/03/2023 18:15:00","BZN|HU","0.00","0.00","0.00","0.06"
"12/03/2023 18:15:00 - 12/03/2023 18:30:00","BZN|HU","0.00","0.00","0.00","0.03"
"12/03/2023 18:30:00 - 12/03/2023 18:45:00","BZN|HU","0.00","0.00","0.00","0.02"
"12/03/2023 18:45:00 - 12/03/2023 19:00:00","BZN|HU","0.00","0.00","0.00","0.01"
"12/03/2023 19:00:00 - 12/03/2023 19:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"12/03/2023 19:15:00 - 12/03/2023 19:30:00","BZN|HU","0.00","0.00","0.00","0.01"
"12/03/2023 19:30:00 - 12/03/2023 19:45:00","BZN|HU","0.00","0.00","0.00","0.01"
"12/03/2023 19:45:00 - 12/03/2023 20:00:00","BZN|HU","0.00","0.00","0.00","0.01"
"12/03/2023 20:00:00 - 12/03/2023 20:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"12/03/2023 20:15:00 - 12/03/2023 20:30:00","BZN|HU","0.00","0.00","0.00","0.01"
"12/03/2023 20:30:00 - 12/03/2023 20:45:00","BZN|HU","0.00","0.00","0.00","0.01"
"12/03/2023 20:45:00 - 12/03/2023 21:00:00","BZN|HU","0.00","0.00","0.00","0.01"
"12/03/2023 21:00:00 - 12/03/2023 21:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"12/03/2023 21:15:00 - 12/03/2023 21:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 21:30:00 - 12/03/2023 21:45:00","BZN|HU","0.00","0.00","0.00","0.01"
"12/03/2023 21:45:00 - 12/03/2023 22:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 22:00:00 - 12/03/2023 22:15:00","BZN|HU","0.00","0.00","0.00","0.01"
"12/03/2023 22:15:00 - 12/03/2023 22:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 22:30:00 - 12/03/2023 22:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 22:45:00 - 12/03/2023 23:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 23:00:00 - 12/03/2023 23:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 23:15:00 - 12/03/2023 23:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 23:30:00 - 12/03/2023 23:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"12/03/2023 23:45:00 - 13/03/2023 00:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"13/03/2023 00:00:00 - 13/03/2023 00:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"13/03/2023 00:15:00 - 13/03/2023 00:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"13/03/2023 00:30:00 - 13/03/2023 00:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"13/03/2023 00:45:00 - 13/03/2023 01:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"13/03/2023 01:00:00 - 13/03/2023 01:15:00","BZN|HU","0.00","0.00","0.00","0.00"
"13/03/2023 01:15:00 - 13/03/2023 01:30:00","BZN|HU","0.00","0.00","0.00","0.00"
"13/03/2023 01:30:00 - 13/03/2023 01:45:00","BZN|HU","0.00","0.00","0.00","0.00"
"13/03/2023 01:45:00 - 13/03/2023 02:00:00","BZN|HU","0.00","0.00","0.00","0.00"
"13/03/2023 02:00:00 - 13/03/2023 02:15:00","BZN|HU","0.00","0.00","0.00","0.00"
