"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"01/01/2025 13:00:00 - 01/01/2025 13:15:00","BZN|HR","158.73","158.53","189.63","109.20"
"01/01/2025 13:15:00 - 01/01/2025 13:30:00","BZN|HR","158.84","158.03","189.73","121.20"
"01/01/2025 13:30:00 - 01/01/2025 13:45:00","BZN|HR","159.24","159.23","190.74","123.20"
"01/01/2025 13:45:00 - 01/01/2025 14:00:00","BZN|HR","159.44","159.43","190.94","119.20"
"01/01/2025 14:00:00 - 01/01/2025 14:15:00","BZN|HR","155.13","154.71","188.22","116.00"
"01/01/2025 14:15:00 - 01/01/2025 14:30:00","BZN|HR","155.13","154.71","188.22","110.40"
"01/01/2025 14:30:00 - 01/01/2025 14:45:00","BZN|HR","155.44","156.21","189.32","111.20"
"01/01/2025 14:45:00 - 01/01/2025 15:00:00","BZN|HR","155.46","156.21","196.21","116.40"
"01/01/2025 15:00:00 - 01/01/2025 15:15:00","BZN|HR","149.21","148.58","157.88","120.80"
"01/01/2025 15:15:00 - 01/01/2025 15:30:00","BZN|HR","149.62","149.18","158.48","126.00"
"01/01/2025 15:30:00 - 01/01/2025 15:45:00","BZN|HR","150.10","150.08","159.38","123.60"
"01/01/2025 15:45:00 - 01/01/2025 16:00:00","BZN|HR","150.12","150.88","167.38","126.00"
"01/01/2025 16:00:00 - 01/01/2025 16:15:00","BZN|HR","150.26","150.26","141.36","130.80"
"01/01/2025 16:15:00 - 01/01/2025 16:30:00","BZN|HR","150.67","150.46","141.56","132.40"
"01/01/2025 16:30:00 - 01/01/2025 16:45:00","BZN|HR","151.36","151.25","143.27","136.80"
"01/01/2025 16:45:00 - 01/01/2025 17:00:00","BZN|HR","151.65","151.65","143.27","139.20"
"01/01/2025 17:00:00 - 01/01/2025 17:15:00","BZN|HR","148.70","147.70","122.10","140.80"
"01/01/2025 17:15:00 - 01/01/2025 17:30:00","BZN|HR","148.70","147.70","122.10","142.00"
"01/01/2025 17:30:00 - 01/01/2025 17:45:00","BZN|HR","149.90","149.20","123.60","148.40"
"01/01/2025 17:45:00 - 01/01/2025 18:00:00","BZN|HR","149.90","148.90","123.30","146.80"
"01/01/2025 18:00:00 - 01/01/2025 18:15:00","BZN|HR","151.52","152.52","146.72","148.00"
"01/01/2025 18:15:00 - 01/01/2025 18:30:00","BZN|HR","151.22","150.22","144.42","149.20"
"01/01/2025 18:30:00 - 01/01/2025 18:45:00","BZN|HR","151.12","150.12","144.32","154.00"
"01/01/2025 18:45:00 - 01/01/2025 19:00:00","BZN|HR","150.82","150.82","145.02","154.40"
"01/01/2025 19:00:00 - 01/01/2025 19:15:00","BZN|HR","156.58","157.58","160.08","155.20"
"01/01/2025 19:15:00 - 01/01/2025 19:30:00","BZN|HR","156.58","155.58","158.08","148.00"
"01/01/2025 19:30:00 - 01/01/2025 19:45:00","BZN|HR","155.18","154.18","156.68","152.00"
"01/01/2025 19:45:00 - 01/01/2025 20:00:00","BZN|HR","155.18","154.18","156.68","151.60"
"01/01/2025 20:00:00 - 01/01/2025 20:15:00","BZN|HR","166.76","167.76","170.96","151.60"
"01/01/2025 20:15:00 - 01/01/2025 20:30:00","BZN|HR","166.76","165.86","169.06","148.80"
"01/01/2025 20:30:00 - 01/01/2025 20:45:00","BZN|HR","165.46","164.46","167.66","141.60"
"01/01/2025 20:45:00 - 01/01/2025 21:00:00","BZN|HR","166.26","165.26","168.46","145.60"
"01/01/2025 21:00:00 - 01/01/2025 21:15:00","BZN|HR","171.06","172.06","193.26","145.60"
"01/01/2025 21:15:00 - 01/01/2025 21:30:00","BZN|HR","171.86","170.96","192.16","152.80"
"01/01/2025 21:30:00 - 01/01/2025 21:45:00","BZN|HR","171.06","170.06","191.26","149.60"
"01/01/2025 21:45:00 - 01/01/2025 22:00:00","BZN|HR","171.46","170.46","191.66","152.80"
"01/01/2025 22:00:00 - 01/01/2025 22:15:00","BZN|HR","170.18","170.88","172.88","152.80"
"01/01/2025 22:15:00 - 01/01/2025 22:30:00","BZN|HR","171.28","170.38","172.38","164.00"
"01/01/2025 22:30:00 - 01/01/2025 22:45:00","BZN|HR","170.48","170.68","172.68","160.40"
"01/01/2025 22:45:00 - 01/01/2025 23:00:00","BZN|HR","170.18","169.18","171.18","159.60"
"01/01/2025 23:00:00 - 01/01/2025 23:15:00","BZN|HR","179.54","180.54","182.14","154.40"
"01/01/2025 23:15:00 - 01/01/2025 23:30:00","BZN|HR","179.54","178.74","180.34","151.60"
"01/01/2025 23:30:00 - 01/01/2025 23:45:00","BZN|HR","178.84","177.84","179.44","155.60"
"01/01/2025 23:45:00 - 02/01/2025 00:00:00","BZN|HR","179.54","178.54","180.14","161.60"
"02/01/2025 00:00:00 - 02/01/2025 00:15:00","BZN|HR","193.24","247.35","247.35","164.40"
"02/01/2025 00:15:00 - 02/01/2025 00:30:00","BZN|HR","193.24","242.65","242.65","161.60"
"02/01/2025 00:30:00 - 02/01/2025 00:45:00","BZN|HR","192.35","247.54","247.54","171.20"
"02/01/2025 00:45:00 - 02/01/2025 01:00:00","BZN|HR","191.44","241.45","241.45","168.00"
"02/01/2025 01:00:00 - 02/01/2025 01:15:00","BZN|HR","214.55","260.35","260.35","166.00"
"02/01/2025 01:15:00 - 02/01/2025 01:30:00","BZN|HR","214.55","252.35","252.35","165.20"
"02/01/2025 01:30:00 - 02/01/2025 01:45:00","BZN|HR","212.85","260.65","260.65","161.60"
"02/01/2025 01:45:00 - 02/01/2025 02:00:00","BZN|HR","211.65","257.45","257.45","164.80"
"02/01/2025 02:00:00 - 02/01/2025 02:15:00","BZN|HR","221.59","209.99","209.99","172.40"
"02/01/2025 02:15:00 - 02/01/2025 02:30:00","BZN|HR","221.59","204.99","204.99","168.80"
"02/01/2025 02:30:00 - 02/01/2025 02:45:00","BZN|HR","221.19","204.39","204.39","168.00"
"02/01/2025 02:45:00 - 02/01/2025 03:00:00","BZN|HR","219.49","202.09","202.09","180.80"
"02/01/2025 03:00:00 - 02/01/2025 03:15:00","BZN|HR","240.12","279.22","279.22","191.60"
"02/01/2025 03:15:00 - 02/01/2025 03:30:00","BZN|HR","239.32","272.02","272.02","180.80"
"02/01/2025 03:30:00 - 02/01/2025 03:45:00","BZN|HR","239.12","271.62","271.62","176.40"
"02/01/2025 03:45:00 - 02/01/2025 04:00:00","BZN|HR","237.92","270.62","270.62","175.60"
"02/01/2025 04:00:00 - 02/01/2025 04:15:00","BZN|HR","261.64","274.33","274.33","180.80"
"02/01/2025 04:15:00 - 02/01/2025 04:30:00","BZN|HR","262.64","276.33","276.33","198.00"
"02/01/2025 04:30:00 - 02/01/2025 04:45:00","BZN|HR","262.64","278.73","278.73","203.60"
"02/01/2025 04:45:00 - 02/01/2025 05:00:00","BZN|HR","262.64","291.54","291.54","238.80"
"02/01/2025 05:00:00 - 02/01/2025 05:15:00","BZN|HR","278.49","249.29","249.29","238.80"
"02/01/2025 05:15:00 - 02/01/2025 05:30:00","BZN|HR","278.49","239.29","239.29","240.80"
"02/01/2025 05:30:00 - 02/01/2025 05:45:00","BZN|HR","279.59","242.39","242.39","230.80"
"02/01/2025 05:45:00 - 02/01/2025 06:00:00","BZN|HR","279.59","262.39","262.39","245.20"
"02/01/2025 06:00:00 - 02/01/2025 06:15:00","BZN|HR","291.36","265.17","265.17","242.40"
"02/01/2025 06:15:00 - 02/01/2025 06:30:00","BZN|HR","292.36","253.16","253.16","258.80"
"02/01/2025 06:30:00 - 02/01/2025 06:45:00","BZN|HR","294.17","256.96","256.96","268.80"
"02/01/2025 06:45:00 - 02/01/2025 07:00:00","BZN|HR","294.17","261.96","261.96","267.20"
"02/01/2025 07:00:00 - 02/01/2025 07:15:00","BZN|HR","310.60","258.60","258.60","267.20"
"02/01/2025 07:15:00 - 02/01/2025 07:30:00","BZN|HR","311.30","259.30","259.30","291.60"
"02/01/2025 07:30:00 - 02/01/2025 07:45:00","BZN|HR","312.20","260.80","260.80","310.00"
"02/01/2025 07:45:00 - 02/01/2025 08:00:00","BZN|HR","312.20","260.80","260.80","336.40"
"02/01/2025 08:00:00 - 02/01/2025 08:15:00","BZN|HR","341.54","296.25","296.25","357.20"
"02/01/2025 08:15:00 - 02/01/2025 08:30:00","BZN|HR","341.36","296.24","296.24","349.20"
"02/01/2025 08:30:00 - 02/01/2025 08:45:00","BZN|HR","340.63","295.59","295.59","370.00"
"02/01/2025 08:45:00 - 02/01/2025 09:00:00","BZN|HR","340.13","295.17","295.17","383.60"
"02/01/2025 09:00:00 - 02/01/2025 09:15:00","BZN|HR","367.15","347.85","338.80","392.00"
"02/01/2025 09:15:00 - 02/01/2025 09:30:00","BZN|HR","366.60","347.24","347.19","408.40"
"02/01/2025 09:30:00 - 02/01/2025 09:45:00","BZN|HR","366.02","346.36","346.33","398.40"
"02/01/2025 09:45:00 - 02/01/2025 10:00:00","BZN|HR","364.76","344.49","345.50","390.00"
"02/01/2025 10:00:00 - 02/01/2025 10:15:00","BZN|HR","380.13","382.00","360.68","377.60"
"02/01/2025 10:15:00 - 02/01/2025 10:30:00","BZN|HR","379.26","381.09","359.78","367.20"
"02/01/2025 10:30:00 - 02/01/2025 10:45:00","BZN|HR","379.33","381.07","359.77","350.80"
"02/01/2025 10:45:00 - 02/01/2025 11:00:00","BZN|HR","378.71","379.55","358.17","333.20"
"02/01/2025 11:00:00 - 02/01/2025 11:15:00","BZN|HR","405.84","405.93","371.29","324.40"
"02/01/2025 11:15:00 - 02/01/2025 11:30:00","BZN|HR","406.01","406.69","371.94","322.80"
"02/01/2025 11:30:00 - 02/01/2025 11:45:00","BZN|HR","405.75","406.35","370.12","318.80"
"02/01/2025 11:45:00 - 02/01/2025 12:00:00","BZN|HR","405.58","405.13","370.36","317.20"
"02/01/2025 12:00:00 - 02/01/2025 12:15:00","BZN|HR","441.90","439.80","403.57","340.40"
"02/01/2025 12:15:00 - 02/01/2025 12:30:00","BZN|HR","441.97","439.44","402.80","329.60"
"02/01/2025 12:30:00 - 02/01/2025 12:45:00","BZN|HR","441.39","438.74","401.91","357.20"
"02/01/2025 12:45:00 - 02/01/2025 13:00:00","BZN|HR","441.61","439.23","402.40","368.40"
"02/01/2025 13:00:00 - 02/01/2025 13:15:00","BZN|HR","466.54","464.23","414.46","376.00"
"02/01/2025 13:15:00 - 02/01/2025 13:30:00","BZN|HR","467.29","465.34","415.68","413.20"
"02/01/2025 13:30:00 - 02/01/2025 13:45:00","BZN|HR","466.81","464.66","415.18","396.40"
"02/01/2025 13:45:00 - 02/01/2025 14:00:00","BZN|HR","467.09","464.96","415.08","378.40"
"02/01/2025 14:00:00 - 02/01/2025 14:15:00","BZN|HR","474.42","472.83","417.82","418.00"
"02/01/2025 14:15:00 - 02/01/2025 14:30:00","BZN|HR","475.02","473.64","419.11","424.80"
"02/01/2025 14:30:00 - 02/01/2025 14:45:00","BZN|HR","476.21","474.82","420.80","459.60"
"02/01/2025 14:45:00 - 02/01/2025 15:00:00","BZN|HR","477.15","476.34","423.29","469.20"
"02/01/2025 15:00:00 - 02/01/2025 15:15:00","BZN|HR","492.14","497.90","439.30","467.20"
"02/01/2025 15:15:00 - 02/01/2025 15:30:00","BZN|HR","492.82","491.16","432.91","499.20"
"02/01/2025 15:30:00 - 02/01/2025 15:45:00","BZN|HR","494.49","492.25","434.04","488.00"
"02/01/2025 15:45:00 - 02/01/2025 16:00:00","BZN|HR","495.33","494.71","436.60","494.40"
"02/01/2025 16:00:00 - 02/01/2025 16:15:00","BZN|HR","490.45","488.05","459.01","484.40"
"02/01/2025 16:15:00 - 02/01/2025 16:30:00","BZN|HR","490.81","488.42","452.96","478.00"
"02/01/2025 16:30:00 - 02/01/2025 16:45:00","BZN|HR","491.60","489.80","454.40","478.00"
"02/01/2025 16:45:00 - 02/01/2025 17:00:00","BZN|HR","491.60","490.80","455.50","477.60"
"02/01/2025 17:00:00 - 02/01/2025 17:15:00","BZN|HR","517.01","513.81","495.11","505.60"
"02/01/2025 17:15:00 - 02/01/2025 17:30:00","BZN|HR","518.81","515.61","486.11","518.00"
"02/01/2025 17:30:00 - 02/01/2025 17:45:00","BZN|HR","519.81","516.61","478.51","522.80"
"02/01/2025 17:45:00 - 02/01/2025 18:00:00","BZN|HR","518.81","504.51","475.31","538.40"
"02/01/2025 18:00:00 - 02/01/2025 18:15:00","BZN|HR","552.89","549.69","533.69","540.40"
"02/01/2025 18:15:00 - 02/01/2025 18:30:00","BZN|HR","552.89","549.69","534.39","530.40"
"02/01/2025 18:30:00 - 02/01/2025 18:45:00","BZN|HR","553.69","541.59","522.79","545.60"
"02/01/2025 18:45:00 - 02/01/2025 19:00:00","BZN|HR","552.59","545.39","523.39","564.80"
"02/01/2025 19:00:00 - 02/01/2025 19:15:00","BZN|HR","593.98","589.89","582.09","591.60"
"02/01/2025 19:15:00 - 02/01/2025 19:30:00","BZN|HR","593.68","589.48","582.09","620.00"
"02/01/2025 19:30:00 - 02/01/2025 19:45:00","BZN|HR","593.28","589.09","582.18","648.80"
"02/01/2025 19:45:00 - 02/01/2025 20:00:00","BZN|HR","590.98","584.89","578.48","670.40"
"02/01/2025 20:00:00 - 02/01/2025 20:15:00","BZN|HR","630.94","627.24","616.04","678.00"
"02/01/2025 20:15:00 - 02/01/2025 20:30:00","BZN|HR","630.94","627.14","631.84","702.40"
"02/01/2025 20:30:00 - 02/01/2025 20:45:00","BZN|HR","630.04","627.54","641.84","724.40"
"02/01/2025 20:45:00 - 02/01/2025 21:00:00","BZN|HR","628.94","633.24","639.64","707.20"
"02/01/2025 21:00:00 - 02/01/2025 21:15:00","BZN|HR","651.96","650.36","617.86","711.60"
"02/01/2025 21:15:00 - 02/01/2025 21:30:00","BZN|HR","651.96","650.36","631.36","771.20"
"02/01/2025 21:30:00 - 02/01/2025 21:45:00","BZN|HR","651.66","649.76","640.86","781.60"
"02/01/2025 21:45:00 - 02/01/2025 22:00:00","BZN|HR","650.26","656.66","637.86","777.60"
"02/01/2025 22:00:00 - 02/01/2025 22:15:00","BZN|HR","666.05","666.35","673.65","786.40"
"02/01/2025 22:15:00 - 02/01/2025 22:30:00","BZN|HR","666.05","666.35","673.45","785.20"
"02/01/2025 22:30:00 - 02/01/2025 22:45:00","BZN|HR","665.55","665.65","672.55","759.60"
"02/01/2025 22:45:00 - 02/01/2025 23:00:00","BZN|HR","664.15","672.45","679.15","747.20"
"02/01/2025 23:00:00 - 02/01/2025 23:15:00","BZN|HR","674.28","674.08","673.58","814.80"
"02/01/2025 23:15:00 - 02/01/2025 23:30:00","BZN|HR","674.08","673.88","673.28","826.80"
"02/01/2025 23:30:00 - 02/01/2025 23:45:00","BZN|HR","673.78","683.08","682.48","830.40"
"02/01/2025 23:45:00 - 03/01/2025 00:00:00","BZN|HR","672.28","671.08","670.38","832.00"
"03/01/2025 00:00:00 - 03/01/2025 00:15:00","BZN|HR","635.15","704.85","704.85","836.00"
"03/01/2025 00:15:00 - 03/01/2025 00:30:00","BZN|HR","635.15","704.85","704.85","822.80"
"03/01/2025 00:30:00 - 03/01/2025 00:45:00","BZN|HR","634.15","703.45","703.45","813.20"
"03/01/2025 00:45:00 - 03/01/2025 01:00:00","BZN|HR","632.15","701.05","701.05","818.80"
"03/01/2025 01:00:00 - 03/01/2025 01:15:00","BZN|HR","641.26","732.06","732.06","812.00"
"03/01/2025 01:15:00 - 03/01/2025 01:30:00","BZN|HR","640.26","731.06","731.06","831.60"
"03/01/2025 01:30:00 - 03/01/2025 01:45:00","BZN|HR","640.06","730.56","730.56","823.60"
"03/01/2025 01:45:00 - 03/01/2025 02:00:00","BZN|HR","638.26","728.26","728.26","815.60"
"03/01/2025 02:00:00 - 03/01/2025 02:15:00","BZN|HR","645.11","715.81","715.81","787.20"
"03/01/2025 02:15:00 - 03/01/2025 02:30:00","BZN|HR","644.11","714.81","714.81","781.60"
"03/01/2025 02:30:00 - 03/01/2025 02:45:00","BZN|HR","642.11","712.61","712.61","780.80"
"03/01/2025 02:45:00 - 03/01/2025 03:00:00","BZN|HR","642.11","712.31","712.31","791.20"
"03/01/2025 03:00:00 - 03/01/2025 03:15:00","BZN|HR","637.13","711.73","711.73","787.20"
"03/01/2025 03:15:00 - 03/01/2025 03:30:00","BZN|HR","637.03","711.53","711.53","784.80"
"03/01/2025 03:30:00 - 03/01/2025 03:45:00","BZN|HR","635.83","710.43","710.43","783.60"
"03/01/2025 03:45:00 - 03/01/2025 04:00:00","BZN|HR","635.83","710.43","710.43","806.40"
"03/01/2025 04:00:00 - 03/01/2025 04:15:00","BZN|HR","650.91","688.21","688.21","810.80"
"03/01/2025 04:15:00 - 03/01/2025 04:30:00","BZN|HR","650.91","690.01","690.01","807.60"
"03/01/2025 04:30:00 - 03/01/2025 04:45:00","BZN|HR","652.61","691.91","691.91","798.40"
"03/01/2025 04:45:00 - 03/01/2025 05:00:00","BZN|HR","652.91","692.21","692.21","781.60"
"03/01/2025 05:00:00 - 03/01/2025 05:15:00","BZN|HR","650.10","686.80","686.80","764.00"
"03/01/2025 05:15:00 - 03/01/2025 05:30:00","BZN|HR","650.10","687.90","687.90","760.80"
"03/01/2025 05:30:00 - 03/01/2025 05:45:00","BZN|HR","652.00","690.70","690.70","783.60"
"03/01/2025 05:45:00 - 03/01/2025 06:00:00","BZN|HR","652.20","710.90","710.90","800.00"
"03/01/2025 06:00:00 - 03/01/2025 06:15:00","BZN|HR","619.47","645.47","645.47","793.20"
"03/01/2025 06:15:00 - 03/01/2025 06:30:00","BZN|HR","619.87","647.57","647.57","747.60"
"03/01/2025 06:30:00 - 03/01/2025 06:45:00","BZN|HR","621.47","649.57","649.57","733.20"
"03/01/2025 06:45:00 - 03/01/2025 07:00:00","BZN|HR","621.47","654.97","654.97","708.00"
"03/01/2025 07:00:00 - 03/01/2025 07:15:00","BZN|HR","555.78","568.18","568.18","650.40"
"03/01/2025 07:15:00 - 03/01/2025 07:30:00","BZN|HR","555.78","569.28","569.28","557.20"
"03/01/2025 07:30:00 - 03/01/2025 07:45:00","BZN|HR","556.18","569.78","569.78","515.20"
"03/01/2025 07:45:00 - 03/01/2025 08:00:00","BZN|HR","556.18","569.78","569.78","517.60"
"03/01/2025 08:00:00 - 03/01/2025 08:15:00","BZN|HR","496.08","524.38","524.38","515.60"
"03/01/2025 08:15:00 - 03/01/2025 08:30:00","BZN|HR","496.06","524.46","524.46","476.40"
"03/01/2025 08:30:00 - 03/01/2025 08:45:00","BZN|HR","496.04","524.24","524.24","462.00"
"03/01/2025 08:45:00 - 03/01/2025 09:00:00","BZN|HR","495.08","523.51","523.51","520.40"
"03/01/2025 09:00:00 - 03/01/2025 09:15:00","BZN|HR","490.51","504.50","504.50","550.00"
"03/01/2025 09:15:00 - 03/01/2025 09:30:00","BZN|HR","490.43","504.46","504.47","582.40"
"03/01/2025 09:30:00 - 03/01/2025 09:45:00","BZN|HR","490.58","504.13","504.14","575.20"
"03/01/2025 09:45:00 - 03/01/2025 10:00:00","BZN|HR","489.83","503.20","503.21","518.80"
"03/01/2025 10:00:00 - 03/01/2025 10:15:00","BZN|HR","522.26","512.41","502.83","462.00"
"03/01/2025 10:15:00 - 03/01/2025 10:30:00","BZN|HR","522.21","512.38","502.80","604.00"
"03/01/2025 10:30:00 - 03/01/2025 10:45:00","BZN|HR","521.39","511.89","502.30","731.60"
"03/01/2025 10:45:00 - 03/01/2025 11:00:00","BZN|HR","521.37","511.40","501.82","742.00"
"03/01/2025 11:00:00 - 03/01/2025 11:15:00","BZN|HR","597.52","591.07","595.88","738.80"
"03/01/2025 11:15:00 - 03/01/2025 11:30:00","BZN|HR","597.53","591.10","595.90","734.80"
"03/01/2025 11:30:00 - 03/01/2025 11:45:00","BZN|HR","597.53","590.91","595.92","724.80"
"03/01/2025 11:45:00 - 03/01/2025 12:00:00","BZN|HR","597.33","590.62","595.26","726.80"
"03/01/2025 12:00:00 - 03/01/2025 12:15:00","BZN|HR","632.91","630.73","660.90","731.20"
"03/01/2025 12:15:00 - 03/01/2025 12:30:00","BZN|HR","632.90","630.51","660.70","724.40"
"03/01/2025 12:30:00 - 03/01/2025 12:45:00","BZN|HR","632.90","630.28","660.50","716.40"
"03/01/2025 12:45:00 - 03/01/2025 13:00:00","BZN|HR","632.06","629.52","659.79","694.40"
"03/01/2025 13:00:00 - 03/01/2025 13:15:00","BZN|HR","651.15","651.87","703.24","728.00"
"03/01/2025 13:15:00 - 03/01/2025 13:30:00","BZN|HR","651.11","651.79","703.21","738.40"
"03/01/2025 13:30:00 - 03/01/2025 13:45:00","BZN|HR","651.07","651.72","703.20","757.20"
"03/01/2025 13:45:00 - 03/01/2025 14:00:00","BZN|HR","650.50","651.35","702.89","783.20"
"03/01/2025 14:00:00 - 03/01/2025 14:15:00","BZN|HR","671.55","672.09","712.25","809.60"
"03/01/2025 14:15:00 - 03/01/2025 14:30:00","BZN|HR","672.34","672.79","712.94","787.20"
"03/01/2025 14:30:00 - 03/01/2025 14:45:00","BZN|HR","672.28","673.05","713.13","774.00"
"03/01/2025 14:45:00 - 03/01/2025 15:00:00","BZN|HR","672.37","673.13","713.13","777.60"
"03/01/2025 15:00:00 - 03/01/2025 15:15:00","BZN|HR","703.42","702.41","738.47","776.80"
"03/01/2025 15:15:00 - 03/01/2025 15:30:00","BZN|HR","703.97","704.06","739.95","788.00"
"03/01/2025 15:30:00 - 03/01/2025 15:45:00","BZN|HR","704.97","705.17","741.41","790.00"
"03/01/2025 15:45:00 - 03/01/2025 16:00:00","BZN|HR","705.18","705.38","741.22","791.60"
"03/01/2025 16:00:00 - 03/01/2025 16:15:00","BZN|HR","740.09","740.48","792.59","790.00"
"03/01/2025 16:15:00 - 03/01/2025 16:30:00","BZN|HR","740.22","740.62","792.72","791.20"
"03/01/2025 16:30:00 - 03/01/2025 16:45:00","BZN|HR","741.10","741.79","793.49","800.80"
"03/01/2025 16:45:00 - 03/01/2025 17:00:00","BZN|HR","741.10","741.79","794.29","780.80"
"03/01/2025 17:00:00 - 03/01/2025 17:15:00","BZN|HR","771.45","771.15","808.45","754.00"
"03/01/2025 17:15:00 - 03/01/2025 17:30:00","BZN|HR","771.45","771.15","808.45","738.80"
