"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"01/01/2024 12:45:00 - 01/01/2024 13:00:00","BZN|HR","87.26","89.66","69.46","47.60"
"01/01/2024 13:00:00 - 01/01/2024 13:15:00","BZN|HR","73.45","74.85","48.85","52.00"
"01/01/2024 13:15:00 - 01/01/2024 13:30:00","BZN|HR","73.45","74.85","48.85","55.60"
"01/01/2024 13:30:00 - 01/01/2024 13:45:00","BZN|HR","73.45","74.85","48.85","61.60"
"01/01/2024 13:45:00 - 01/01/2024 14:00:00","BZN|HR","73.45","74.85","48.85","49.20"
"01/01/2024 14:00:00 - 01/01/2024 14:15:00","BZN|HR","67.92","69.22","54.22","44.00"
"01/01/2024 14:15:00 - 01/01/2024 14:30:00","BZN|HR","67.92","69.22","54.22","37.60"
"01/01/2024 14:30:00 - 01/01/2024 14:45:00","BZN|HR","67.92","69.22","54.22","32.00"
"01/01/2024 14:45:00 - 01/01/2024 15:00:00","BZN|HR","67.92","69.22","54.22","34.80"
"01/01/2024 15:00:00 - 01/01/2024 15:15:00","BZN|HR","55.45","56.35","76.35","38.00"
"01/01/2024 15:15:00 - 01/01/2024 15:30:00","BZN|HR","55.45","56.35","76.35","24.00"
"01/01/2024 15:30:00 - 01/01/2024 15:45:00","BZN|HR","55.45","56.35","76.35","20.40"
"01/01/2024 15:45:00 - 01/01/2024 16:00:00","BZN|HR","55.45","56.35","76.35","15.60"
"01/01/2024 16:00:00 - 01/01/2024 16:15:00","BZN|HR","46.29","46.49","52.99","15.60"
"01/01/2024 16:15:00 - 01/01/2024 16:30:00","BZN|HR","46.29","46.49","52.99","19.60"
"01/01/2024 16:30:00 - 01/01/2024 16:45:00","BZN|HR","46.29","46.49","52.99","29.20"
"01/01/2024 16:45:00 - 01/01/2024 17:00:00","BZN|HR","46.29","46.49","52.99","32.80"
"01/01/2024 17:00:00 - 01/01/2024 17:15:00","BZN|HR","42.46","42.06","36.36","39.20"
"01/01/2024 17:15:00 - 01/01/2024 17:30:00","BZN|HR","42.46","42.06","36.36","41.60"
"01/01/2024 17:30:00 - 01/01/2024 17:45:00","BZN|HR","42.46","42.06","36.36","33.20"
"01/01/2024 17:45:00 - 01/01/2024 18:00:00","BZN|HR","42.46","42.06","36.36","29.20"
"01/01/2024 18:00:00 - 01/01/2024 18:15:00","BZN|HR","45.07","44.47","35.07","21.60"
"01/01/2024 18:15:00 - 01/01/2024 18:30:00","BZN|HR","45.07","44.47","35.07","14.00"
"01/01/2024 18:30:00 - 01/01/2024 18:45:00","BZN|HR","45.07","44.47","35.07","20.00"
"01/01/2024 18:45:00 - 01/01/2024 19:00:00","BZN|HR","45.07","44.47","35.07","20.80"
"01/01/2024 19:00:00 - 01/01/2024 19:15:00","BZN|HR","39.49","39.29","31.89","17.20"
"01/01/2024 19:15:00 - 01/01/2024 19:30:00","BZN|HR","39.49","39.29","31.89","18.80"
"01/01/2024 19:30:00 - 01/01/2024 19:45:00","BZN|HR","39.49","39.29","31.89","18.40"
"01/01/2024 19:45:00 - 01/01/2024 20:00:00","BZN|HR","39.49","39.29","31.89","17.20"
"01/01/2024 20:00:00 - 01/01/2024 20:15:00","BZN|HR","34.56","34.96","24.96","16.00"
"01/01/2024 20:15:00 - 01/01/2024 20:30:00","BZN|HR","34.56","34.96","24.96","14.80"
"01/01/2024 20:30:00 - 01/01/2024 20:45:00","BZN|HR","34.56","34.96","24.96","14.00"
"01/01/2024 20:45:00 - 01/01/2024 21:00:00","BZN|HR","34.56","34.96","24.96","12.40"
"01/01/2024 21:00:00 - 01/01/2024 21:15:00","BZN|HR","23.28","24.18","14.88","8.00"
"01/01/2024 21:15:00 - 01/01/2024 21:30:00","BZN|HR","23.28","24.18","14.88","6.80"
"01/01/2024 21:30:00 - 01/01/2024 21:45:00","BZN|HR","23.28","24.18","14.88","8.00"
"01/01/2024 21:45:00 - 01/01/2024 22:00:00","BZN|HR","23.28","24.18","14.88","8.00"
"01/01/2024 22:00:00 - 01/01/2024 22:15:00","BZN|HR","30.39","31.29","21.29","6.40"
"01/01/2024 22:15:00 - 01/01/2024 22:30:00","BZN|HR","30.39","31.29","21.29","7.20"
"01/01/2024 22:30:00 - 01/01/2024 22:45:00","BZN|HR","30.39","31.29","21.29","15.20"
"01/01/2024 22:45:00 - 01/01/2024 23:00:00","BZN|HR","30.39","31.29","21.29","20.80"
"01/01/2024 23:00:00 - 01/01/2024 23:15:00","BZN|HR","29.69","30.69","22.80","27.60"
"01/01/2024 23:15:00 - 01/01/2024 23:30:00","BZN|HR","29.69","30.69","22.80","23.60"
"01/01/2024 23:30:00 - 01/01/2024 23:45:00","BZN|HR","29.69","30.69","22.80","22.00"
"01/01/2024 23:45:00 - 02/01/2024 00:00:00","BZN|HR","29.69","30.69","22.80","17.20"
"02/01/2024 00:00:00 - 02/01/2024 00:15:00","BZN|HR","24.67","24.07","24.07","19.60"
"02/01/2024 00:15:00 - 02/01/2024 00:30:00","BZN|HR","24.67","24.07","24.07","23.20"
"02/01/2024 00:30:00 - 02/01/2024 00:45:00","BZN|HR","24.67","24.07","24.07","16.80"
"02/01/2024 00:45:00 - 02/01/2024 01:00:00","BZN|HR","24.67","24.07","24.07","16.00"
"02/01/2024 01:00:00 - 02/01/2024 01:15:00","BZN|HR","20.81","22.21","22.21","19.20"
"02/01/2024 01:15:00 - 02/01/2024 01:30:00","BZN|HR","20.81","22.21","22.21","22.80"
"02/01/2024 01:30:00 - 02/01/2024 01:45:00","BZN|HR","20.81","22.21","22.21","26.80"
"02/01/2024 01:45:00 - 02/01/2024 02:00:00","BZN|HR","20.81","22.21","22.21","30.40"
"02/01/2024 02:00:00 - 02/01/2024 02:15:00","BZN|HR","23.81","21.51","21.51","34.80"
"02/01/2024 02:15:00 - 02/01/2024 02:30:00","BZN|HR","23.81","21.51","21.51","36.00"
"02/01/2024 02:30:00 - 02/01/2024 02:45:00","BZN|HR","23.81","21.51","21.51","35.20"
"02/01/2024 02:45:00 - 02/01/2024 03:00:00","BZN|HR","23.81","21.51","21.51","28.40"
"02/01/2024 03:00:00 - 02/01/2024 03:15:00","BZN|HR","30.96","27.16","27.16","25.20"
"02/01/2024 03:15:00 - 02/01/2024 03:30:00","BZN|HR","30.96","27.16","27.16","25.20"
"02/01/2024 03:30:00 - 02/01/2024 03:45:00","BZN|HR","30.96","27.16","27.16","26.00"
"02/01/2024 03:45:00 - 02/01/2024 04:00:00","BZN|HR","30.96","27.16","27.16","24.40"
"02/01/2024 04:00:00 - 02/01/2024 04:15:00","BZN|HR","36.68","33.88","33.88","24.40"
"02/01/2024 04:15:00 - 02/01/2024 04:30:00","BZN|HR","36.68","33.88","33.88","25.60"
"02/01/2024 04:30:00 - 02/01/2024 04:45:00","BZN|HR","36.68","33.88","33.88","24.00"
"02/01/2024 04:45:00 - 02/01/2024 05:00:00","BZN|HR","36.68","33.88","33.88","20.00"
"02/01/2024 05:00:00 - 02/01/2024 05:15:00","BZN|HR","40.29","29.29","29.29","16.00"
"02/01/2024 05:15:00 - 02/01/2024 05:30:00","BZN|HR","40.29","29.29","29.29","20.00"
"02/01/2024 05:30:00 - 02/01/2024 05:45:00","BZN|HR","40.29","29.29","29.29","24.00"
"02/01/2024 05:45:00 - 02/01/2024 06:00:00","BZN|HR","40.29","29.29","29.29","28.40"
"02/01/2024 06:00:00 - 02/01/2024 06:15:00","BZN|HR","42.87","37.57","37.57","30.00"
"02/01/2024 06:15:00 - 02/01/2024 06:30:00","BZN|HR","42.87","37.57","37.57","26.40"
"02/01/2024 06:30:00 - 02/01/2024 06:45:00","BZN|HR","42.87","37.57","37.57","28.00"
"02/01/2024 06:45:00 - 02/01/2024 07:00:00","BZN|HR","42.87","37.57","37.57","25.20"
"02/01/2024 07:00:00 - 02/01/2024 07:15:00","BZN|HR","49.24","44.94","44.94","27.60"
"02/01/2024 07:15:00 - 02/01/2024 07:30:00","BZN|HR","49.24","44.94","44.94","22.40"
"02/01/2024 07:30:00 - 02/01/2024 07:45:00","BZN|HR","49.24","44.94","44.94","19.60"
"02/01/2024 07:45:00 - 02/01/2024 08:00:00","BZN|HR","49.24","44.94","44.94","26.00"
"02/01/2024 08:00:00 - 02/01/2024 08:15:00","BZN|HR","57.42","56.82","56.82","34.00"
"02/01/2024 08:15:00 - 02/01/2024 08:30:00","BZN|HR","57.42","56.82","56.82","35.60"
"02/01/2024 08:30:00 - 02/01/2024 08:45:00","BZN|HR","57.42","56.82","56.82","47.60"
"02/01/2024 08:45:00 - 02/01/2024 09:00:00","BZN|HR","57.42","56.82","56.82","58.80"
